user,itemId,score,reg_score,rank,title,genres,ground_truth
14,2795,3.927724,3.885939587938025,2,National Lampoon's Vacation (1983),Comedy,
14,2427,4.040919,3.8689648344161665,3,"Thin Red Line, The (1998)",Action|Drama|War,
14,1195,3.939444,3.864007902145386,4,,,
14,3503,3.9582536,3.890879092317946,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
15,1395,3.9996514,3.9315722587260793,1,Tin Men (1987),Comedy|Drama,
15,3503,3.9151838,3.848542356491089,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
15,2795,3.8825164,3.841213018336195,3,National Lampoon's Vacation (1983),Comedy,
15,2158,3.9945436,3.901054235214883,4,,,
15,3233,3.9218984,3.855142648169335,5,,,
16,1395,4.2709894,4.1982917258080015,1,Tin Men (1987),Comedy|Drama,
16,3162,4.24981,4.159388724793779,2,Simpatico (1999),Comedy|Drama,
16,3544,4.2396836,4.140456989978222,3,Shakes the Clown (1992),Comedy,
16,3503,4.205946,4.134355398949157,4,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
16,2158,4.267023,4.1671565887775825,5,,,
17,5646,4.1623545,4.100361955926774,1,Valmont (1989),Drama|Romance,
17,5056,4.089883,4.037671580213181,2,,,
17,2259,4.1031885,4.024616819746951,3,Blame It on Rio (1984),Comedy|Romance,
17,3611,4.093523,4.04126528476147,4,,,
17,3544,4.164448,4.066981985213909,5,Shakes the Clown (1992),Comedy,
18,1395,3.7564812,3.6925410656218833,1,Tin Men (1987),Comedy|Drama,
18,1121,3.6547322,3.5614199151384067,2,Glory Daze (1995),Drama,
18,3233,3.6603332,3.598029613494873,3,,,
18,4261,3.7161746,3.6212935488274756,4,,,
18,3162,3.7218547,3.64266628914691,5,Simpatico (1999),Comedy|Drama,
19,1395,4.1872344,4.115962326780279,1,Tin Men (1987),Comedy|Drama,
19,4261,4.161113,4.05487160784133,2,,,
19,5646,4.150929,4.089106627728077,3,Valmont (1989),Drama|Romance,
19,5056,4.077688,4.02563262290143,4,,,
19,2795,4.0894194,4.045914903600165,5,National Lampoon's Vacation (1983),Comedy,
20,1395,4.0101013,3.9418442746426194,1,Tin Men (1987),Comedy|Drama,
20,2795,3.8963528,3.854902206583226,2,National Lampoon's Vacation (1983),Comedy,
20,3233,3.9345627,3.867591403393035,3,,,
20,1195,3.9083433,3.8335026984519147,4,,,
20,4261,3.9796095,3.8780024386466816,5,,,
21,1395,3.332909,3.276178739425984,1,Tin Men (1987),Comedy|Drama,
21,3544,3.2726722,3.1960777211696545,2,Shakes the Clown (1992),Comedy,
21,2795,3.1594205,3.125809633985479,3,National Lampoon's Vacation (1983),Comedy,
21,2158,3.3257113,3.2478754550852673,4,,,
21,1121,3.210257,3.1282930435018335,5,Glory Daze (1995),Drama,
22,1395,3.9853435,3.9175078229701263,1,Tin Men (1987),Comedy|Drama,
22,3162,3.9576154,3.873410793060952,2,Simpatico (1999),Comedy|Drama,
22,3233,3.9069343,3.8404332526186677,3,,,
22,3544,3.94445,3.8521329889906215,4,Shakes the Clown (1992),Comedy,
22,2427,3.9873817,3.817705879820154,5,"Thin Red Line, The (1998)",Action|Drama|War,
23,1395,4.1144934,4.0444594403530685,1,Tin Men (1987),Comedy|Drama,
23,5646,4.075656,4.014954678555752,2,Valmont (1989),Drama|Romance,
23,3233,4.045122,3.9762690036854846,3,,,
23,2427,4.1162577,3.9410977667950573,4,"Thin Red Line, The (1998)",Action|Drama|War,
23,3611,4.0013976,3.9503159380973654,5,,,
24,5646,4.4091043,4.343436835674529,1,Valmont (1989),Drama|Romance,
24,3233,4.3879313,4.3132431537547005,2,,,
24,2158,4.4326825,4.328938880879829,3,,,
24,3544,4.410669,4.307440430052737,4,Shakes the Clown (1992),Comedy,
24,4080,4.3293853,4.283327990389885,5,Baby Boom (1987),Comedy,
25,1395,4.057871,3.9888007224874293,1,Tin Men (1987),Comedy|Drama,
25,3503,3.9782958,3.9105801298263225,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
25,3162,4.031877,3.946092422972334,3,Simpatico (1999),Comedy|Drama,
25,3233,3.985077,3.917245808053524,4,,,
25,1121,3.9800277,3.8784099477402707,5,Glory Daze (1995),Drama,
26,1395,4.126837,4.056592746491128,1,Tin Men (1987),Comedy|Drama,
26,5056,4.011066,3.959860862569606,2,,,
26,4261,4.0991917,3.994531452909429,3,,,
26,3544,4.090659,3.994920310568302,4,Shakes the Clown (1992),Comedy,
26,1195,4.0343432,3.9570898614031202,5,,,
27,1395,3.7640853,3.7000157559171636,1,Tin Men (1987),Comedy|Drama,
27,2075,3.6848612,3.5672592305122537,2,Mephisto (1981),Drama|War,
27,3503,3.660832,3.598519895431843,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
27,2427,3.7672198,3.606912557114946,4,"Thin Red Line, The (1998)",Action|Drama|War,
27,1195,3.6358104,3.56618847441166,5,,,
28,1395,4.2655945,4.19298861889129,1,Tin Men (1987),Comedy|Drama,
28,5056,4.164503,4.111339228203956,2,,,
28,3162,4.2442865,4.153982568294444,3,Simpatico (1999),Comedy|Drama,
28,5646,4.232148,4.1691161764428974,4,Valmont (1989),Drama|Romance,
28,5536,4.1415606,4.097501399669242,5,,,
29,1395,4.400861,4.32595251773266,1,Tin Men (1987),Comedy|Drama,
29,3503,4.3456297,4.271661527106103,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
29,4261,4.3805895,4.268744647249262,3,,,
29,3544,4.3743157,4.271938136283388,4,Shakes the Clown (1992),Comedy,
29,3233,4.350383,4.276333735851531,5,,,
30,1395,4.268475,4.195820161129566,1,Tin Men (1987),Comedy|Drama,
30,3162,4.247236,4.156869056377005,2,Simpatico (1999),Comedy|Drama,
30,4261,4.244493,4.136122973421786,3,,,
30,5056,4.1677027,4.114497959867437,4,,,
30,2795,4.1785192,4.134066916526632,5,National Lampoon's Vacation (1983),Comedy,
31,1395,4.214055,4.1423264645515605,1,Tin Men (1987),Comedy|Drama,
31,2795,4.1187887,4.074971817909403,2,National Lampoon's Vacation (1983),Comedy,
31,1195,4.128851,4.049787833842825,3,,,
31,3544,4.1807733,4.08292537344263,4,Shakes the Clown (1992),Comedy,
31,5056,4.107353,4.0549189141456115,5,,,
32,1395,4.187666,4.116386519087122,1,Tin Men (1987),Comedy|Drama,
32,3544,4.153491,4.056281655900022,2,Shakes the Clown (1992),Comedy,
32,3162,4.1645393,4.075932117218667,3,Simpatico (1999),Comedy|Drama,
32,5056,4.0781646,4.026102902026887,4,,,
32,1195,4.100211,4.021696462022497,5,,,
33,1395,4.127802,4.057541437351957,1,Tin Men (1987),Comedy|Drama,
33,5646,4.0894194,4.028513119068552,2,Valmont (1989),Drama|Romance,
33,2795,4.0245004,3.981686536301958,3,National Lampoon's Vacation (1983),Comedy,
33,4261,4.1001806,3.995495163126195,4,,,
33,2427,4.1295443,3.9538189705382005,5,"Thin Red Line, The (1998)",Action|Drama|War,
34,1395,4.313735,4.24030973150375,1,Tin Men (1987),Comedy|Drama,
34,3544,4.283957,4.183694181036442,2,Shakes the Clown (1992),Comedy,
34,3503,4.251837,4.17946508691666,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
34,2158,4.309963,4.209091746553462,4,,,
34,4261,4.29099,4.1814326874753265,5,,,
35,1395,3.6986372,3.635681719475604,1,Tin Men (1987),Comedy|Drama,
35,3544,3.6466236,3.561277101394978,2,Shakes the Clown (1992),Comedy,
35,3162,3.662745,3.5848142542737595,3,Simpatico (1999),Comedy|Drama,
35,4261,3.6568089,3.563443520728578,4,,,
35,3233,3.5993137,3.538048821307243,5,,,
36,1395,4.2855144,4.212569429519329,1,Tin Men (1987),Comedy|Drama,
36,3233,4.227024,4.155074732354347,2,,,
36,3162,4.264684,4.173946238578634,3,Simpatico (1999),Comedy|Drama,
36,3544,4.2547235,4.155144912638563,4,Shakes the Clown (1992),Comedy,
36,3611,4.189972,4.1364829205452125,5,,,
37,1395,4.01754,3.949156318826878,1,Tin Men (1987),Comedy|Drama,
37,4261,3.9870632,3.885265811960748,2,,,
37,1195,3.9156933,3.840711922341205,3,,,
37,5056,3.889392,3.8397400876309007,4,,,
37,3162,3.9906492,3.90574179304407,5,Simpatico (1999),Comedy|Drama,
38,1395,4.190115,4.118793869018554,1,Tin Men (1987),Comedy|Drama,
38,5646,4.1539116,4.092044822205889,2,Valmont (1989),Drama|Romance,
38,3162,4.167043,4.078382715265802,3,Simpatico (1999),Comedy|Drama,
38,4261,4.164067,4.05775019260163,4,,,
38,2795,4.0925703,4.049032322903897,5,National Lampoon's Vacation (1983),Comedy,
39,1395,4.2751355,4.202367252999164,1,Tin Men (1987),Comedy|Drama,
39,5056,4.175102,4.121803056432846,2,,,
39,3233,4.2159505,4.1441896296562035,3,,,
39,4261,4.251333,4.1427885583106505,4,,,
39,3162,4.2540555,4.163543680880932,5,Simpatico (1999),Comedy|Drama,
40,1395,3.8663712,3.800560581937749,1,Tin Men (1987),Comedy|Drama,
40,2158,3.8608236,3.7704639292777853,2,,,
40,3233,3.7787154,3.7143968125607105,3,,,
40,3611,3.7228205,3.6752951520554564,4,,,
40,2427,3.8690295,3.7043899678169416,5,"Thin Red Line, The (1998)",Action|Drama|War,
41,1395,4.234189,4.162117730810287,1,Tin Men (1987),Comedy|Drama,
41,2158,4.2300587,4.131057296915257,2,,,
41,3503,4.166502,4.095582815941344,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
41,3233,4.1723084,4.101290428892095,4,,,
41,3611,4.1331706,4.080406724645736,5,,,
42,1395,4.6050253,4.526641882226822,1,Tin Men (1987),Comedy|Drama,
42,3544,4.5866756,4.479327916084452,2,Shakes the Clown (1992),Comedy,
42,5536,4.53203,4.483817019361131,3,,,
42,2759,4.5272846,4.479122019828634,4,Dick (1999),Comedy,
42,3233,4.5700674,4.492279024327055,5,,,
43,1395,4.133771,4.063408884089044,1,Tin Men (1987),Comedy|Drama,
43,2158,4.1292105,4.0325693759512395,2,,,
43,5056,4.018707,3.967404158571933,3,,,
43,1195,4.0418415,3.9644445419311523,4,,,
43,5646,4.0955935,4.034595252097922,5,Valmont (1989),Drama|Romance,
44,1395,4.2870717,4.214100271590213,1,Tin Men (1987),Comedy|Drama,
44,5646,4.2544327,4.191068787270404,2,Valmont (1989),Drama|Romance,
44,2795,4.1989746,4.154304666722075,3,National Lampoon's Vacation (1983),Comedy,
44,3611,4.1916986,4.138187505843791,4,,,
44,5536,4.1659565,4.121637811052039,5,,,
45,1395,4.312352,4.238950441238728,1,Tin Men (1987),Comedy|Drama,
45,3503,4.250351,4.178004552962932,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
45,2795,4.2268143,4.181848160764004,3,National Lampoon's Vacation (1983),Comedy,
45,5536,4.194724,4.15009935866011,4,,,
45,3233,4.2556777,4.183240632807955,5,,,
46,1395,3.8417718,3.7763799799249527,1,Tin Men (1987),Comedy|Drama,
46,5646,3.7920275,3.735550468525988,2,Valmont (1989),Drama|Romance,
46,2427,3.8446162,3.68101548641286,3,"Thin Red Line, The (1998)",Action|Drama|War,
46,2795,3.7064097,3.6669798024157263,4,National Lampoon's Vacation (1983),Comedy,
46,3162,3.8096557,3.7285991628119284,5,Simpatico (1999),Comedy|Drama,
47,1395,4.352791,4.278700775795794,1,Tin Men (1987),Comedy|Drama,
47,5056,4.261625,4.207221092061793,2,,,
47,3233,4.2989073,4.225734390096461,3,,,
47,1195,4.280058,4.198099351436534,4,,,
47,3503,4.2938395,4.220752825635545,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
48,1395,4.2449875,4.172732381617769,1,Tin Men (1987),Comedy|Drama,
48,3162,4.2231903,4.133335194689162,2,Simpatico (1999),Comedy|Drama,
48,5646,4.2107763,4.148062639033541,3,Valmont (1989),Drama|Romance,
48,2158,4.240905,4.141649589132755,4,,,
48,3233,4.1838117,4.112597849013958,5,,,
49,1395,3.6632857,3.6009319325710862,1,Tin Men (1987),Comedy|Drama,
49,3233,3.5623167,3.501681478987349,2,,,
49,2427,3.6666813,3.510652298622943,3,"Thin Red Line, The (1998)",Action|Drama|War,
49,2158,3.6569104,3.5713231543277173,4,,,
49,1121,3.556467,3.465663642071663,5,Glory Daze (1995),Drama,
50,1395,4.3178816,4.244385727415693,1,Tin Men (1987),Comedy|Drama,
50,2795,4.23291,4.1878791971409575,2,National Lampoon's Vacation (1983),Comedy,
50,5056,4.2226763,4.168769771494764,3,,,
50,5536,4.201025,4.156333253738728,4,,,
50,3123,4.2366366,4.15550955407163,5,,,
51,1395,4.461234,4.385298193261979,1,Tin Men (1987),Comedy|Drama,
51,3544,4.4370217,4.333176542850251,2,Shakes the Clown (1992),Comedy,
51,5056,4.3831787,4.327223238031915,3,,,
51,2158,4.458172,4.353831652377514,4,,,
51,3162,4.4448633,4.350291759409803,5,Simpatico (1999),Comedy|Drama,
52,1395,4.577529,4.499613567108804,1,Tin Men (1987),Comedy|Drama,
52,3544,4.558025,4.451347705151172,2,Shakes the Clown (1992),Comedy,
52,5536,4.5000033,4.452130961925426,3,,,
52,3162,4.564347,4.467233028817684,4,Simpatico (1999),Comedy|Drama,
52,3233,4.5403805,4.463097405940928,5,,,
53,1395,3.854405,3.788798033937495,1,Tin Men (1987),Comedy|Drama,
53,3233,3.7657592,3.701661200219012,2,,,
53,1121,3.7604568,3.6644451374703264,3,Glory Daze (1995),Drama,
53,2427,3.8571885,3.693052783925483,4,"Thin Red Line, The (1998)",Action|Drama|War,
53,3162,3.8226676,3.741334245560017,5,Simpatico (1999),Comedy|Drama,
54,1395,3.8291643,3.763987002474196,1,Tin Men (1987),Comedy|Drama,
54,2158,3.823441,3.7339562385640246,2,,,
54,3162,3.7967136,3.7159324503959494,3,Simpatico (1999),Comedy|Drama,
54,5646,3.778896,3.722614662190701,4,Valmont (1989),Drama|Romance,
54,2795,3.6924248,3.653143659551093,5,National Lampoon's Vacation (1983),Comedy,
55,1395,4.2719417,4.199227761207743,1,Tin Men (1987),Comedy|Drama,
55,3544,4.2406697,4.141420010302929,2,Shakes the Clown (1992),Comedy,
55,3503,4.2069674,4.135359398862149,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
55,3123,4.1862564,4.10609405192923,4,,,
55,2158,4.2679796,4.168090737119634,5,,,
56,1395,4.0461106,3.977240661864585,1,Tin Men (1987),Comedy|Drama,
56,3503,3.9657035,3.8982021514405596,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
56,4261,4.016294,3.913750325872543,3,,,
56,2795,3.9347818,3.8929224090373262,4,National Lampoon's Vacation (1983),Comedy,
56,5646,4.0049167,3.9452689728838335,5,Valmont (1989),Drama|Romance,
57,1395,4.3368077,4.26298972393604,1,Tin Men (1987),Comedy|Drama,
57,2158,4.3331437,4.231729709341171,2,,,
57,3233,4.281813,4.208931218816879,3,,,
57,4261,4.3147063,4.2045436108365974,4,,,
57,3544,4.3078704,4.207047889587727,5,Shakes the Clown (1992),Comedy,
58,1395,4.37689,4.302389924069669,1,Tin Men (1987),Comedy|Drama,
58,3162,4.3583255,4.265595152022991,2,Simpatico (1999),Comedy|Drama,
58,3233,4.3247023,4.251090309467721,3,,,
58,3611,4.291547,4.23676111748878,4,,,
58,5056,4.288564,4.233816577018575,5,,,
59,1395,4.1907387,4.119406955800158,1,Tin Men (1987),Comedy|Drama,
59,3544,4.1566677,4.059383997004083,2,Shakes the Clown (1992),Comedy,
59,4261,4.164707,4.058374234463306,3,,,
59,5646,4.1545587,4.092682253046239,4,Valmont (1989),Drama|Romance,
59,3123,4.0975146,4.0190515832698095,5,,,
60,1395,4.189816,4.118499981088841,1,Tin Men (1987),Comedy|Drama,
60,4261,4.16376,4.057451414554677,2,,,
60,2795,4.092244,4.0487096360389225,3,National Lampoon's Vacation (1983),Comedy,
60,3544,4.1557136,4.058452177047729,4,Shakes the Clown (1992),Comedy,
60,3123,4.0965085,4.018064723116287,5,,,
61,1395,4.359747,4.2855384745496385,1,Tin Men (1987),Comedy|Drama,
61,2158,4.3561907,4.2542372825297905,2,,,
61,1195,4.2876678,4.205563475223298,3,,,
61,3503,4.3013277,4.228113616781032,4,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
61,4261,4.3382936,4.227528610635311,5,,,
62,1395,4.013403,3.945089697330556,1,Tin Men (1987),Comedy|Drama,
62,3233,3.9376976,3.8706730081679974,2,,,
62,1195,3.9111352,3.8362411184513823,3,,,
62,3544,3.9736142,3.8806147342032578,4,Shakes the Clown (1992),Comedy,
62,5056,3.8847551,3.835162515843168,5,,,
63,1395,4.2258425,4.153913242258924,1,Tin Men (1987),Comedy|Drama,
63,5056,4.120407,4.067806162732713,2,,,
63,3544,4.1929646,4.094831340870959,3,Shakes the Clown (1992),Comedy,
63,3123,4.1358285,4.056631779163442,4,,,
63,5646,4.1909285,4.128510375733072,5,Valmont (1989),Drama|Romance,
64,1395,4.1754527,4.104381173722287,1,Tin Men (1987),Comedy|Drama,
64,5056,4.0646734,4.012783975804106,2,,,
64,2158,4.1710668,4.073446049588792,3,,,
64,3233,4.1098237,4.039869257744322,4,,,
64,3611,4.068391,4.016453941832197,5,,,
65,1395,4.3131437,4.239728517735258,1,Tin Men (1987),Comedy|Drama,
65,2158,4.30937,4.208512444191791,2,,,
65,5646,4.2814975,4.217730494762989,3,Valmont (1989),Drama|Romance,
65,3544,4.2833447,4.183096251589187,4,Shakes the Clown (1992),Comedy,
65,5056,4.2173963,4.163557158125208,5,,,
66,1395,4.1742425,4.103191560380002,1,Tin Men (1987),Comedy|Drama,
66,3233,4.1085377,4.038605117797851,2,,,
66,2158,4.1698513,4.072259038559934,3,,,
66,3123,4.0795355,4.001416719720718,4,,,
66,3503,4.1023803,4.032552526352253,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
67,1395,3.9857001,3.917858426114346,1,Tin Men (1987),Comedy|Drama,
67,5646,3.9426115,3.8838917108292277,2,Valmont (1989),Drama|Romance,
67,3544,3.945122,3.8527893609188975,3,Shakes the Clown (1992),Comedy,
67,3503,3.901651,3.83523982636472,4,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
67,1121,3.9034667,3.803803721894609,5,Glory Daze (1995),Drama,
68,1395,4.394413,4.319614475331408,1,Tin Men (1987),Comedy|Drama,
68,2158,4.391022,4.288253600546654,2,,,
68,3162,4.376296,4.283183361621613,3,Simpatico (1999),Comedy|Drama,
68,3611,4.3110914,4.256056213378907,4,,,
68,5536,4.2885065,4.242884098215306,5,,,
69,1395,4.3298264,4.256127182980801,1,Tin Men (1987),Comedy|Drama,
69,3162,4.3100805,4.218376687232484,2,Simpatico (1999),Comedy|Drama,
69,4261,4.3075294,4.197549974157455,3,,,
69,2795,4.246083,4.2009116893119005,4,National Lampoon's Vacation (1983),Comedy,
69,3233,4.2743497,4.201594801152006,5,,,
70,1395,4.185552,4.114308679864761,1,Tin Men (1987),Comedy|Drama,
70,3544,4.1513066,4.054148388923482,2,Shakes the Clown (1992),Comedy,
70,3162,4.1623774,4.073816137110933,3,Simpatico (1999),Comedy|Drama,
70,5646,4.1491866,4.08739021483888,4,Valmont (1989),Drama|Romance,
70,2259,4.0892944,4.010988795503657,5,Blame It on Rio (1984),Comedy|Romance,
71,1395,4.2763762,4.203586864471435,1,Tin Men (1987),Comedy|Drama,
71,5646,4.243333,4.180134288300859,2,Valmont (1989),Drama|Romance,
71,3611,4.1798453,4.126485605442777,3,,,
71,5056,4.176482,4.123165406572058,4,,,
71,3123,4.1911135,4.110858107627706,5,,,
72,1395,4.185008,4.113773869453593,1,Tin Men (1987),Comedy|Drama,
72,3611,4.078913,4.0268419793311585,2,,,
72,3544,4.150744,4.053598889898747,3,Shakes the Clown (1992),Comedy,
72,2795,4.086983,4.043504659165728,4,National Lampoon's Vacation (1983),Comedy,
72,4261,4.1588283,4.052645409360845,5,,,
73,1395,4.406888,4.3318771484050345,1,Tin Men (1987),Comedy|Drama,
73,2795,4.3312874,4.285209858671148,2,National Lampoon's Vacation (1983),Comedy,
73,3123,4.334611,4.2516077508317665,3,,,
73,2158,4.4035583,4.300496252546919,4,,,
73,5056,4.3221555,4.266979022736245,5,,,
74,1395,3.8800192,3.8139763081327396,1,Tin Men (1987),Comedy|Drama,
74,3162,3.8491092,3.7672132329737886,2,Simpatico (1999),Comedy|Drama,
74,3233,3.7935317,3.7289609046692545,3,,,
74,5646,3.8320565,3.7749833401213304,4,Valmont (1989),Drama|Romance,
74,3611,3.7385721,3.690845668062251,5,,,
75,1395,3.7955365,3.730931641193146,1,Tin Men (1987),Comedy|Drama,
75,3503,3.6947274,3.631838443431448,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
75,4261,3.7566397,3.66072551341767,3,,,
75,1121,3.6966653,3.602282343519495,4,Glory Daze (1995),Drama,
75,3233,3.7021627,3.6391472065702395,5,,,
76,1395,4.179358,4.108219996919023,1,Tin Men (1987),Comedy|Drama,
76,2795,4.0808034,4.037390592250419,2,National Lampoon's Vacation (1983),Comedy,
76,3544,4.144906,4.04789760467854,3,Shakes the Clown (1992),Comedy,
76,5056,4.0689864,4.017041908426488,4,,,
76,3162,4.1560426,4.067616138052433,5,Simpatico (1999),Comedy|Drama,
77,1395,3.9742303,3.9065838164471565,1,Tin Men (1987),Comedy|Drama,
77,3611,3.8444378,3.795359907758997,2,,,
77,4261,3.9416275,3.840990204506732,3,,,
77,5056,3.839868,3.7908484763287484,4,,,
77,2795,3.8545468,3.8135409684891397,5,National Lampoon's Vacation (1983),Comedy,
78,1395,4.315138,4.241688708041576,1,Tin Men (1987),Comedy|Drama,
78,2795,4.229885,4.1848863236447595,2,National Lampoon's Vacation (1983),Comedy,
78,3503,4.2533445,4.1809471820263155,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
78,3544,4.285411,4.185114030635104,4,Shakes the Clown (1992),Comedy,
78,1195,4.2389126,4.15774191592602,5,,,
79,1395,4.4363685,4.36085581069297,1,Tin Men (1987),Comedy|Drama,
79,3162,4.4193406,4.325312086876402,2,Simpatico (1999),Comedy|Drama,
79,2795,4.363983,4.317557801591589,3,National Lampoon's Vacation (1983),Comedy,
79,1195,4.371672,4.287959282448951,4,,,
79,5536,4.336693,4.290557780164353,5,,,
80,1395,3.8276906,3.7625384209003854,1,Tin Men (1987),Comedy|Drama,
80,3503,3.729742,3.6662570791041595,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
80,5646,3.777468,3.72120780488278,3,Valmont (1989),Drama|Romance,
