user,itemId,score,reg_score,rank,title,genres,ground_truth
13,5056,4.0944805,4.042210550511137,2,,,
13,2759,4.0560503,4.0129008293151855,3,Dick (1999),Comedy,
13,3544,4.126484,4.029906634066967,4,Shakes the Clown (1992),Comedy,
13,2795,4.0973053,4.053716943619099,5,National Lampoon's Vacation (1983),Comedy,
14,1395,4.1083364,4.038407317628252,1,Tin Men (1987),Comedy|Drama,
14,5056,3.9786954,3.9279035365327877,2,,,
14,5646,4.035395,3.9752935155909115,3,Valmont (1989),Drama|Romance,
14,2158,4.0538125,3.95893604095946,4,,,
14,2795,3.9818258,3.939465979312329,5,National Lampoon's Vacation (1983),Comedy,
15,1395,4.093829,4.024146956585823,1,Tin Men (1987),Comedy|Drama,
15,3233,3.946631,3.8794542576404325,2,,,
15,5536,3.923981,3.882236473103787,3,,,
15,3544,3.9979105,3.904342381497647,4,Shakes the Clown (1992),Comedy,
15,2158,4.0385036,3.9439854763923807,5,,,
16,1395,4.308918,4.235574714173662,1,Tin Men (1987),Comedy|Drama,
16,3611,4.1933813,4.13984878215384,2,,,
16,4261,4.254159,4.145542148833579,3,,,
16,3162,4.24771,4.157333414605323,4,Simpatico (1999),Comedy|Drama,
16,5536,4.1738696,4.1294667416430535,5,,,
17,5646,4.154812,4.092931682505506,1,Valmont (1989),Drama|Romance,
17,3611,4.0932145,4.040960709592129,2,,,
17,3544,4.1353984,4.038612468191918,3,Shakes the Clown (1992),Comedy,
17,5536,4.0718184,4.028501135237674,4,,,
17,2795,4.1064534,4.062767744064331,5,National Lampoon's Vacation (1983),Comedy,
18,1395,3.8500717,3.7845385338397737,1,Tin Men (1987),Comedy|Drama,
18,3544,3.7283707,3.6411109275006233,2,Shakes the Clown (1992),Comedy,
18,5056,3.6809669,3.6339757878729637,3,,,
18,2158,3.7799072,3.691441312749335,4,,,
18,3611,3.6659846,3.6191848267900184,5,,,
19,1395,4.275529,4.202753947643523,1,Tin Men (1987),Comedy|Drama,
19,4261,4.2186036,4.110894582626667,2,,,
19,5056,4.165369,4.11219410997756,3,,,
19,3611,4.155504,4.102455236556682,4,,,
19,2795,4.1680183,4.123677720414832,5,National Lampoon's Vacation (1983),Comedy,
20,1395,4.115885,4.04582716759215,1,Tin Men (1987),Comedy|Drama,
20,3544,4.02209,3.9279559378928326,2,Shakes the Clown (1992),Comedy,
20,3233,3.9732985,3.905667936041,3,,,
20,3611,3.9757469,3.924992654678669,4,,,
20,2795,3.9902778,3.9478280037007436,5,National Lampoon's Vacation (1983),Comedy,
21,1395,3.5458717,3.485516471051155,1,Tin Men (1987),Comedy|Drama,
21,3233,3.327119,3.2704872973421786,2,,,
21,2158,3.4621177,3.3810893860269102,3,,,
21,3544,3.4019783,3.322357486663981,4,Shakes the Clown (1992),Comedy,
21,5056,3.3475618,3.3048270042906416,5,,,
22,1395,4.081045,4.011580552446081,1,Tin Men (1987),Comedy|Drama,
22,3611,3.9356172,3.8853752866704414,2,,,
22,3162,4.004177,3.918981836197224,3,Simpatico (1999),Comedy|Drama,
22,5056,3.9476871,3.897291142889794,4,,,
22,4261,4.01204,3.9096050708851915,5,,,
23,1395,4.159986,4.089177746468402,1,Tin Men (1987),Comedy|Drama,
23,4261,4.095902,3.991325745684035,2,,,
23,5646,4.0903745,4.029453998930911,3,Valmont (1989),Drama|Romance,
23,2158,4.107974,4.011829978861708,4,,,
23,3544,4.069813,3.974561837378969,5,Shakes the Clown (1992),Comedy,
24,5646,4.4328437,4.366822608988336,1,Valmont (1989),Drama|Romance,
24,5536,4.3730307,4.326509059743678,2,,,
24,3066,4.37026,4.323767636684662,3,Tora! Tora! Tora! (1970),Action|Drama|War,
24,2158,4.4447165,4.340691174852087,4,,,
24,3233,4.3869143,4.312243372328738,5,,,
25,1395,4.119971,4.0498436359649,1,Tin Men (1987),Comedy|Drama,
25,5646,4.0477633,3.9874775105334344,2,Valmont (1989),Drama|Romance,
25,5056,3.9916086,3.9406519139066654,3,,,
25,2795,3.9947104,3.9522135257720947,4,National Lampoon's Vacation (1983),Comedy,
25,3233,3.9777422,3.9100359449995326,5,,,
26,1395,4.201216,4.129706157521999,1,Tin Men (1987),Comedy|Drama,
26,4261,4.1396265,4.033933911425002,2,,,
26,5056,4.082182,4.030068969726562,3,,,
26,5536,4.049762,4.006679200111551,4,,,
26,3162,4.13239,4.044466830314474,5,Simpatico (1999),Comedy|Drama,
27,1395,3.8611066,3.7953856701546527,1,Tin Men (1987),Comedy|Drama,
27,2158,3.7920918,3.70334076069771,2,,,
27,3544,3.7414465,3.653880726022923,3,Shakes the Clown (1992),Comedy,
27,5536,3.6478667,3.6090596330926776,4,,,
27,3066,3.6442146,3.605446389380922,5,Tora! Tora! Tora! (1970),Action|Drama|War,
28,1395,4.3185716,4.245063966385861,1,Tin Men (1987),Comedy|Drama,
28,5056,4.2137523,4.159959687577917,2,,,
28,3544,4.2423205,4.143032184560249,3,Shakes the Clown (1992),Comedy,
28,3611,4.2043505,4.150677912285987,4,,,
28,3118,4.161572,4.117299937187357,5,,,
29,1395,4.434049,4.358575952813981,1,Tin Men (1987),Comedy|Drama,
29,3066,4.3166213,4.270699800329005,2,Tora! Tora! Tora! (1970),Action|Drama|War,
29,2158,4.3965445,4.293646607500442,3,,,
29,2795,4.3464665,4.300227535531876,4,National Lampoon's Vacation (1983),Comedy,
29,3162,4.3823357,4.289094478526014,5,Simpatico (1999),Comedy|Drama,
30,1395,4.319616,4.246090464896344,1,Tin Men (1987),Comedy|Drama,
30,2795,4.217449,4.172582707506545,2,National Lampoon's Vacation (1983),Comedy,
30,3544,4.243461,4.144146084278188,3,Shakes the Clown (1992),Comedy,
30,4261,4.265559,4.156651302094155,4,,,
30,2158,4.2757664,4.175695244809415,5,,,
31,1395,4.286626,4.213662017659938,1,Tin Men (1987),Comedy|Drama,
31,5536,4.1480823,4.103953721675468,2,,,
31,2759,4.1421843,4.098118467533842,3,Dick (1999),Comedy,
31,5056,4.177829,4.124494804219997,4,,,
31,3233,4.165997,4.09508644063422,5,,,
32,1395,4.241351,4.169157916941542,1,Tin Men (1987),Comedy|Drama,
32,3162,4.1753044,4.0864681487387795,2,Simpatico (1999),Comedy|Drama,
32,5536,4.0958686,4.052295517414175,3,,,
32,3544,4.158144,4.060825733428306,4,Shakes the Clown (1992),Comedy,
32,4261,4.1822534,4.0754724238781215,5,,,
33,1395,4.1672635,4.096331363028669,1,Tin Men (1987),Comedy|Drama,
33,5056,4.044321,3.9926914296251663,2,,,
33,4261,4.103617,3.9988439864300664,3,,,
33,3544,4.0776978,3.982262274559508,4,Shakes the Clown (1992),Comedy,
33,5536,4.0108576,3.9681888844104525,5,,,
34,1395,4.382961,4.308357208333117,1,Tin Men (1987),Comedy|Drama,
34,2158,4.342573,4.240938474776897,2,,,
34,3611,4.277727,4.223117844601894,3,,,
34,5056,4.2864103,4.231690199831699,4,,,
34,2795,4.2887406,4.243115734546743,5,National Lampoon's Vacation (1983),Comedy,
35,1395,3.7774756,3.7131781385300004,1,Tin Men (1987),Comedy|Drama,
35,2795,3.6037416,3.5654039687298713,2,National Lampoon's Vacation (1983),Comedy,
35,3611,3.5829165,3.5371771386329165,3,,,
35,3233,3.5798738,3.5189397781453233,4,,,
35,5056,3.5985632,3.5526240896671375,5,,,
36,1395,4.365539,4.291232025876958,1,Tin Men (1987),Comedy|Drama,
36,5536,4.2396026,4.19450041081043,2,,,
36,2795,4.269102,4.223686116807005,3,National Lampoon's Vacation (1983),Comedy,
36,2158,4.3241873,4.222982895627935,4,,,
36,3233,4.2559376,4.183496085633623,5,,,
37,1395,4.100395,4.030601241740775,1,Tin Men (1987),Comedy|Drama,
37,2795,3.9729474,3.9306819616480078,2,National Lampoon's Vacation (1983),Comedy,
37,3162,4.024827,3.9391923863837057,3,Simpatico (1999),Comedy|Drama,
37,3233,3.955313,3.887988491261259,4,,,
37,5056,3.969622,3.918945872530024,5,,,
38,1395,4.261311,4.188778100115187,1,Tin Men (1987),Comedy|Drama,
38,3066,4.1151943,4.071415657692768,2,Tora! Tora! Tora! (1970),Action|Drama|War,
38,4261,4.2034764,4.09615362654341,3,,,
38,5056,4.1494193,4.096447997397565,4,,,
38,5646,4.1984777,4.135947225448933,5,Valmont (1989),Drama|Romance,
39,1395,4.3442955,4.270350046360746,1,Tin Men (1987),Comedy|Drama,
39,2795,4.245187,4.200025243962065,2,National Lampoon's Vacation (1983),Comedy,
39,5646,4.2873397,4.2234856920039405,3,Valmont (1989),Drama|Romance,
39,3544,4.2704363,4.170489905742889,4,Shakes the Clown (1992),Comedy,
39,2759,4.209376,4.164595264069578,5,Dick (1999),Comedy,
40,1395,3.9623184,3.8948747026159407,1,Tin Men (1987),Comedy|Drama,
40,2795,3.8141978,3.7736212065879338,2,National Lampoon's Vacation (1983),Comedy,
40,3066,3.763001,3.722969039957574,3,Tora! Tora! Tora! (1970),Action|Drama|War,
40,3544,3.8527102,3.7625404327473744,4,Shakes the Clown (1992),Comedy,
40,3611,3.7961779,3.747716019001413,5,,,
41,1395,4.309413,4.236061246344383,1,Tin Men (1987),Comedy|Drama,
41,2795,4.2059965,4.161251869607479,2,National Lampoon's Vacation (1983),Comedy,
41,5646,4.2499514,4.1866542146561,3,Valmont (1989),Drama|Romance,
41,3233,4.1919103,4.1205586027591785,4,,,
41,3611,4.193943,4.140403325506981,5,,,
42,1395,4.628738,4.549950897947271,1,Tin Men (1987),Comedy|Drama,
42,5056,4.5668445,4.50854432126309,2,,,
42,5646,4.594182,4.525758027015849,3,Valmont (1989),Drama|Romance,
42,8833,4.5115714,4.492373231116762,4,Vanity Fair (2004),Drama|Romance,
42,6542,4.5084076,4.4892228796127,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
43,1395,4.2229767,4.15109623036486,1,Tin Men (1987),Comedy|Drama,
43,2158,4.17409,4.0763984426538995,2,,,
43,3544,4.138164,4.041313395601638,3,Shakes the Clown (1992),Comedy,
43,3066,4.070931,4.027623181647443,4,Tora! Tora! Tora! (1970),Action|Drama|War,
43,3162,4.155649,4.067231117410863,5,Simpatico (1999),Comedy|Drama,
44,1395,4.372123,4.297703653700808,1,Tin Men (1987),Comedy|Drama,
44,5646,4.317205,4.2529061550789695,2,Valmont (1989),Drama|Romance,
44,3544,4.3008943,4.200235033035279,3,Shakes the Clown (1992),Comedy,
44,5536,4.2472677,4.202084023901757,4,,,
44,5056,4.2741566,4.219592869535406,5,,,
45,1395,4.353618,4.279514006350903,1,Tin Men (1987),Comedy|Drama,
45,5056,4.253258,4.19896131474921,2,,,
45,2795,4.2556777,4.210404533020994,3,National Lampoon's Vacation (1983),Comedy,
45,3233,4.2423143,4.170104732919246,4,,,
45,3066,4.222429,4.177509343370478,5,Tora! Tora! Tora! (1970),Action|Drama|War,
46,1395,3.9559963,3.8886601681404924,1,Tin Men (1987),Comedy|Drama,
46,3611,3.7868736,3.7385305120589885,2,,,
46,2158,3.8921247,3.801032373753,3,,,
46,5056,3.800739,3.7522189769339054,4,,,
46,5536,3.7567782,3.716812514244242,5,,,
47,1395,4.4225054,4.347228691425729,1,Tin Men (1987),Comedy|Drama,
47,3066,4.303059,4.257281876624899,2,Tora! Tora! Tora! (1970),Action|Drama|War,
47,5056,4.331198,4.275906323372049,3,,,
47,2759,4.3010907,4.255334433088912,4,Dick (1999),Comedy,
47,3544,4.356151,4.254198631327203,5,Shakes the Clown (1992),Comedy,
48,1395,4.3139653,4.240536123640994,1,Tin Men (1987),Comedy|Drama,
48,3544,4.23729,4.138119290737396,2,Shakes the Clown (1992),Comedy,
48,4261,4.2595367,4.150782613551363,3,,,
48,3233,4.1970925,4.125652660207545,4,,,
48,5056,4.2085676,4.154841224183428,5,,,
49,1395,3.7660294,3.7019267305414725,1,Tin Men (1987),Comedy|Drama,
49,2158,3.690627,3.6042507191921804,2,,,
49,3162,3.661569,3.583663392574229,3,Simpatico (1999),Comedy|Drama,
49,4261,3.6698704,3.5761715584612905,4,,,
49,3544,3.63598,3.550882489123243,5,Shakes the Clown (1992),Comedy,
50,1395,4.3800297,4.305475981692051,1,Tin Men (1987),Comedy|Drama,
50,3162,4.324132,4.232129157857692,2,Simpatico (1999),Comedy|Drama,
50,5536,4.2564793,4.211197569015178,3,,,
50,3066,4.2532816,4.208033916798044,4,Tora! Tora! Tora! (1970),Action|Drama|War,
50,2795,4.2854347,4.239844991805706,5,National Lampoon's Vacation (1983),Comedy,
51,1395,4.492526,4.416057525797093,1,Tin Men (1987),Comedy|Drama,
51,4261,4.450459,4.336830262934908,2,,,
51,3066,4.38555,4.338895234655827,3,Tora! Tora! Tora! (1970),Action|Drama|War,
51,5646,4.4468064,4.380577398868318,4,Valmont (1989),Drama|Romance,
51,3233,4.401855,4.326929800561134,5,,,
52,1395,4.6361313,4.55721841365733,1,Tin Men (1987),Comedy|Drama,
52,5056,4.575357,4.516948148037525,2,,,
52,3611,4.5698376,4.5114992182305516,3,,,
52,2158,4.610843,4.502929830551148,4,,,
52,3118,4.5445814,4.496234802489585,5,,,
53,1395,3.9711528,3.90355869252631,1,Tin Men (1987),Comedy|Drama,
53,3544,3.861846,3.7714623410651025,2,Shakes the Clown (1992),Comedy,
53,3162,3.8841605,3.8015188054835543,3,Simpatico (1999),Comedy|Drama,
53,3611,3.8051984,3.7566214297680145,4,,,
53,4261,3.891738,3.792374416107827,5,,,
54,1395,3.889229,3.8230294156581794,1,Tin Men (1987),Comedy|Drama,
54,4261,3.8015685,3.704507184535899,2,,,
54,3233,3.7060332,3.6429518131499594,3,,,
54,3611,3.7089038,3.661556081568941,4,,,
54,3162,3.7936738,3.712957290892905,5,Simpatico (1999),Comedy|Drama,
55,1395,4.3118486,4.238455472093947,1,Tin Men (1987),Comedy|Drama,
55,2158,4.2675843,4.1677046907709,2,,,
55,3611,4.196711,4.143136028533286,3,,,
55,3162,4.250856,4.160412179662826,4,Simpatico (1999),Comedy|Drama,
55,2759,4.171527,4.127148963035421,5,Dick (1999),Comedy,
56,1395,4.1457663,4.075200024056942,1,Tin Men (1987),Comedy|Drama,
56,2158,4.092916,3.9971243604700617,2,,,
56,2795,4.022766,3.979970729097407,3,National Lampoon's Vacation (1983),Comedy,
56,3611,4.0079403,3.9567750971368016,4,,,
56,5646,4.075082,4.014389117220615,5,Valmont (1989),Drama|Romance,
57,1395,4.383937,4.30931667977191,1,Tin Men (1987),Comedy|Drama,
57,2795,4.289841,4.244204566833821,2,National Lampoon's Vacation (1983),Comedy,
57,3611,4.278843,4.224219399310173,3,,,
57,4261,4.334203,4.2235422702545815,4,,,
57,5536,4.261034,4.2157038627786845,5,,,
58,1395,4.3916674,4.316915581074166,1,Tin Men (1987),Comedy|Drama,
58,2158,4.351765,4.249915332997099,2,,,
58,3233,4.285841,4.212890503254343,3,,,
58,5056,4.2962604,4.2414144800064415,4,,,
58,3544,4.322313,4.22115231879214,5,Shakes the Clown (1992),Comedy,
59,1395,4.246196,4.1739201200769305,1,Tin Men (1987),Comedy|Drama,
59,3544,4.163416,4.0659742598838,2,Shakes the Clown (1992),Comedy,
59,3066,4.097723,4.05413020925319,3,Tora! Tora! Tora! (1970),Action|Drama|War,
59,5646,4.182324,4.120034001735931,4,Valmont (1989),Drama|Romance,
59,5056,4.132481,4.079726020326006,5,,,
60,1395,4.2557106,4.183272974541847,1,Tin Men (1987),Comedy|Drama,
60,3611,4.1330676,4.080305042672665,2,,,
60,2759,4.1063137,4.062629517088546,3,Dick (1999),Comedy,
60,2158,4.2084975,4.110000773693653,4,,,
60,5056,4.1431413,4.090250104538938,5,,,
61,1395,4.418169,4.342966144642931,1,Tin Men (1987),Comedy|Drama,
61,3611,4.3180065,4.262883028070977,2,,,
61,2759,4.2959876,4.2502856102395565,3,Dick (1999),Comedy,
61,3544,4.35139,4.249548845088229,4,Shakes the Clown (1992),Comedy,
61,5536,4.301007,4.255251402550556,5,,,
62,1395,4.111597,4.041612430329018,1,Tin Men (1987),Comedy|Drama,
62,5056,3.9822059,3.931369197114985,2,,,
62,3544,4.0173883,3.9233643612963087,3,Shakes the Clown (1992),Comedy,
62,2158,4.0572186,3.962262372767672,4,,,
62,2759,3.9392061,3.8972996752312845,5,Dick (1999),Comedy,
63,1395,4.267995,4.195348159303056,1,Tin Men (1987),Comedy|Drama,
63,3162,4.2038326,4.114389378973778,2,Simpatico (1999),Comedy|Drama,
63,4261,4.210587,4.1030826751222,3,,,
63,3066,4.1229286,4.079067676625353,4,Tora! Tora! Tora! (1970),Action|Drama|War,
63,5646,4.2056246,4.142987618547805,5,Valmont (1989),Drama|Romance,
64,1395,4.2344036,4.162328655161756,1,Tin Men (1987),Comedy|Drama,
64,2795,4.1220427,4.07819113832839,2,National Lampoon's Vacation (1983),Comedy,
64,5646,4.1697273,4.107625003571206,3,Valmont (1989),Drama|Romance,
64,3162,4.1678705,4.079192425342316,4,Simpatico (1999),Comedy|Drama,
64,2158,4.186097,4.088124658706341,5,,,
65,1395,4.3779044,4.303386893170945,1,Tin Men (1987),Comedy|Drama,
65,3611,4.271952,4.217416592861744,2,,,
65,5536,4.254003,4.208747696369253,3,,,
65,2158,4.337236,4.235726150553277,4,,,
65,4261,4.327759,4.217262819980053,5,,,
66,1395,4.219887,4.148058919703707,1,Tin Men (1987),Comedy|Drama,
66,5646,4.1542296,4.092358135669789,2,Valmont (1989),Drama|Romance,
66,3162,4.152345,4.063997410713358,3,Simpatico (1999),Comedy|Drama,
66,2795,4.105845,4.06216577266125,4,National Lampoon's Vacation (1983),Comedy,
66,3544,4.1348057,4.038033631507386,5,Shakes the Clown (1992),Comedy,
67,1395,4.0473423,3.978451367642017,1,Tin Men (1987),Comedy|Drama,
67,3611,3.8990185,3.84924382148905,2,,,
67,2795,3.914442,3.8727990617143346,3,National Lampoon's Vacation (1983),Comedy,
67,3162,3.968513,3.884076564869982,4,Simpatico (1999),Comedy|Drama,
67,3233,3.8964117,3.8300897567830186,5,,,
68,1395,4.417513,4.342321184848217,1,Tin Men (1987),Comedy|Drama,
68,5056,4.3255367,4.270317110102227,2,,,
68,4261,4.3701,4.258522999540288,3,,,
68,3611,4.317254,4.262140184767703,4,,,
68,2759,4.295215,4.249521351875143,5,Dick (1999),Comedy,
69,1395,4.3820667,4.307478356868662,1,Tin Men (1987),Comedy|Drama,
69,4261,4.3322043,4.221594869329574,2,,,
69,2759,4.2535844,4.208333487206318,3,Dick (1999),Comedy,
69,3066,4.255664,4.2103908518527415,4,Tora! Tora! Tora! (1970),Action|Drama|War,
69,5056,4.2853985,4.230691268596243,5,,,
70,1395,4.2646065,4.19201742943297,1,Tin Men (1987),Comedy|Drama,
70,3066,4.119007,4.075187886014898,2,Tora! Tora! Tora! (1970),Action|Drama|War,
70,3544,4.183459,4.085548067092896,3,Shakes the Clown (1992),Comedy,
70,3611,4.143134,4.0902430432908075,4,,,
70,3162,4.200202,4.110835988470848,5,Simpatico (1999),Comedy|Drama,
71,1395,4.340755,4.266869794561508,1,Tin Men (1987),Comedy|Drama,
71,2795,4.241205,4.196086011034377,2,National Lampoon's Vacation (1983),Comedy,
71,5536,4.210788,4.165992158524534,3,,,
71,4261,4.288101,4.178617761490193,4,,,
71,3162,4.281897,4.190792875087007,5,Simpatico (1999),Comedy|Drama,
72,1395,4.2746744,4.201914000003896,1,Tin Men (1987),Comedy|Drama,
72,2158,4.228447,4.129483308183386,2,,,
72,2759,4.1283054,4.0843872922532105,3,Dick (1999),Comedy,
72,3162,4.21099,4.121394421191925,4,Simpatico (1999),Comedy|Drama,
72,5056,4.1644106,4.111247902728142,5,,,
73,1395,4.419738,4.34450823601256,1,Tin Men (1987),Comedy|Drama,
73,5056,4.3280597,4.2728078476926115,2,,,
73,3611,4.319803,4.26465681360123,3,,,
73,4261,4.372481,4.26084305986445,4,,,
73,2795,4.330275,4.284208302802228,5,National Lampoon's Vacation (1983),Comedy,
74,1395,3.9579487,3.8905793453784696,1,Tin Men (1987),Comedy|Drama,
74,3544,3.8479276,3.757869691037117,2,Shakes the Clown (1992),Comedy,
74,2158,3.8950918,3.8039300497542037,3,,,
74,5646,3.8734019,3.8157129160901335,4,Valmont (1989),Drama|Romance,
74,5056,3.8050435,3.7564684360585314,5,,,
75,1395,3.903961,3.837510544188479,1,Tin Men (1987),Comedy|Drama,
75,2158,3.8364296,3.7466408181697766,2,,,
75,3066,3.6922293,3.6529502361378774,3,Tora! Tora! Tora! (1970),Action|Drama|War,
75,5056,3.741743,3.6939761547332113,4,,,
75,3008,3.7623608,3.6502904891967773,5,Last Night (1998),Drama|Sci-Fi,
76,1395,4.2414293,4.169234787149632,1,Tin Men (1987),Comedy|Drama,
76,5646,4.1772323,4.115018167901547,2,Valmont (1989),Drama|Romance,
76,5056,4.127143,4.0744559754716585,3,,,
76,3233,4.1147356,4.044697550509838,4,,,
76,3066,4.0922184,4.048684160760109,5,Tora! Tora! Tora! (1970),Action|Drama|War,
77,1395,4.0800924,4.010644048325559,1,Tin Men (1987),Comedy|Drama,
77,3544,3.9833596,3.890132010743973,2,Shakes the Clown (1992),Comedy,
77,2158,4.0242367,3.930052416375343,3,,,
77,4261,4.011169,3.908756132328764,4,,,
77,3611,3.9352684,3.8850309331366355,5,,,
78,1395,4.3656435,4.291334675728007,1,Tin Men (1987),Comedy|Drama,
78,3162,4.3086534,4.216979879014035,2,Simpatico (1999),Comedy|Drama,
78,5056,4.266836,4.2123659174493016,3,,,
78,3118,4.217524,4.172656774520874,4,,,
78,3544,4.2937984,4.1933052915207885,5,Shakes the Clown (1992),Comedy,
79,1395,4.469507,4.393430498813061,1,Tin Men (1987),Comedy|Drama,
79,2158,4.4340525,4.330276771301919,2,,,
79,5646,4.4219813,4.356122038212228,3,Valmont (1989),Drama|Romance,
79,2795,4.386653,4.339986425765018,4,National Lampoon's Vacation (1983),Comedy,
79,5056,4.3845973,4.328623718911029,5,,,
80,1395,3.931185,3.8642712197405227,1,Tin Men (1987),Comedy|Drama,
80,4261,3.8477898,3.7495483236109957,2,,,
80,2158,3.8655715,3.775100676556851,3,,,
80,5646,3.8432689,3.7860286966283274,4,Valmont (1989),Drama|Romance,
80,3066,3.7243698,3.6847488093883434,5,Tora! Tora! Tora! (1970),Action|Drama|War,
81,1395,4.266919,4.194290725221025,1,Tin Men (1987),Comedy|Drama,
81,2158,4.2202864,4.121513709616154,2,,,
81,4261,4.2094417,4.101966555575107,3,,,
81,5056,4.155708,4.102656246753449,4,,,
81,3233,4.1436224,4.073092655425376,5,,,
82,1395,4.0047483,3.9365824151546396,1,Tin Men (1987),Comedy|Drama,
82,5056,3.8585618,3.809303519066344,2,,,
82,3611,3.8452604,3.796171951293945,3,,,
82,3162,3.920991,3.8375656046765916,4,Simpatico (1999),Comedy|Drama,
82,2795,3.8627324,3.821639512447601,5,National Lampoon's Vacation (1983),Comedy,
83,1395,4.244523,4.172275847577034,1,Tin Men (1987),Comedy|Drama,
83,5536,4.0995207,4.05590876112593,2,,,
83,3066,4.095791,4.052218619813311,3,Tora! Tora! Tora! (1970),Action|Drama|War,
83,3233,4.118239,4.048141242088155,4,,,
83,3162,4.178699,4.089790526856767,5,Simpatico (1999),Comedy|Drama,
84,1395,4.2557898,4.1833507821915,1,Tin Men (1987),Comedy|Drama,
