user,itemId,score,reg_score,rank,title,genres,ground_truth
6,6542,4.26596,4.24780719432425,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
7,1395,4.4802165,4.4039574988344885,1,Tin Men (1987),Comedy|Drama,
7,5647,4.3167725,4.2892185941655585,2,,,
7,6542,4.3511286,4.3326131374277965,3,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
7,3066,4.333392,4.287292226831964,4,Tora! Tora! Tora! (1970),Action|Drama|War,
7,3126,4.3670235,4.329857310842961,5,,,
8,1395,4.508624,4.431881539365079,1,Tin Men (1987),Comedy|Drama,
8,8833,4.362941,4.344375082787047,2,Vanity Fair (2004),Drama|Romance,
8,5647,4.358514,4.330693531036377,3,,,
8,5670,4.347063,4.319315853524715,4,Comedian (2002),Comedy|Documentary,
8,3126,4.400551,4.36309934575507,5,,,
9,1395,4.3258376,4.252206333647383,1,Tin Men (1987),Comedy|Drama,
9,4261,4.1735272,4.066969098436071,2,,,
9,3066,4.141897,4.097834465351511,3,Tora! Tora! Tora! (1970),Action|Drama|War,
9,5218,4.08929,4.054487672765204,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
9,2256,4.113082,4.0780769794545275,5,Parasite (1982),Horror|Sci-Fi,
10,1395,4.624768,4.546048328724313,1,Tin Men (1987),Comedy|Drama,
10,5647,4.5041847,4.475434607647835,2,,,
10,5670,4.4964046,4.467704192628252,3,Comedian (2002),Comedy|Documentary,
10,5218,4.4812484,4.443110094679163,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
10,3457,4.461094,4.432618835124564,5,,,
11,1395,4.756954,4.675984760040932,1,Tin Men (1987),Comedy|Drama,
11,3126,4.6999903,4.65999035530902,2,,,
11,5670,4.669475,4.639669918506704,3,Comedian (2002),Comedy|Documentary,
11,8833,4.6797223,4.659808597158879,4,Vanity Fair (2004),Drama|Romance,
11,2795,4.68281,4.632992703863915,5,National Lampoon's Vacation (1983),Comedy,
12,1395,4.510071,4.433303638214761,1,Tin Men (1987),Comedy|Drama,
12,3126,4.402512,4.365043885657128,2,,,
12,3611,4.365367,4.309638847188746,3,,,
12,6542,4.3873835,4.368713744143222,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
12,5647,4.3550844,4.327286008063783,5,,,
13,1395,4.692188,4.612320759955873,1,Tin Men (1987),Comedy|Drama,
13,2795,4.599646,4.550713686232871,2,National Lampoon's Vacation (1983),Comedy,
13,8833,4.596042,4.576484530022804,3,Vanity Fair (2004),Drama|Romance,
13,3066,4.5972652,4.5483581664714405,4,Tora! Tora! Tora! (1970),Action|Drama|War,
13,2256,4.58495,4.545929119434763,5,Parasite (1982),Horror|Sci-Fi,
14,1395,4.3766046,4.302109160321824,1,Tin Men (1987),Comedy|Drama,
14,4261,4.2366815,4.128510870832078,2,,,
14,5670,4.177479,4.150814032047353,3,Comedian (2002),Comedy|Documentary,
14,5218,4.1518393,4.116504454105458,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
14,6542,4.2270694,4.209081848631514,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
15,1395,4.432439,4.356993082736401,1,Tin Men (1987),Comedy|Drama,
15,3066,4.26768,4.222279315299176,2,Tora! Tora! Tora! (1970),Action|Drama|War,
15,3126,4.310018,4.2733370578035395,3,,,
15,3611,4.268504,4.214012600513215,4,,,
15,8833,4.2668576,4.248700783100534,5,Vanity Fair (2004),Drama|Romance,
16,1395,4.5112405,4.434453410290657,1,Tin Men (1987),Comedy|Drama,
16,2795,4.371133,4.324631437342218,2,National Lampoon's Vacation (1983),Comedy,
16,5670,4.345259,4.317523492650783,3,Comedian (2002),Comedy|Documentary,
16,5218,4.3325577,4.2956848469186335,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
16,3611,4.3655415,4.309811141643118,5,,,
17,6542,4.424822,4.405992824473279,1,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
17,3066,4.407827,4.360935124945134,2,Tora! Tora! Tora! (1970),Action|Drama|War,
17,5647,4.395037,4.366983745453206,3,,,
17,2256,4.38923,4.3518746274582885,4,Parasite (1982),Horror|Sci-Fi,
17,3457,4.345682,4.317943747500156,5,,,
18,1395,4.055829,3.9867936601030065,1,Tin Men (1987),Comedy|Drama,
18,3126,3.8647823,3.83189056883467,2,,,
18,5670,3.771675,3.747600587885431,3,Comedian (2002),Comedy|Documentary,
18,5646,3.7655401,3.709457610515838,4,Valmont (1989),Drama|Romance,
18,6542,3.8375332,3.821203306888012,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
19,1395,4.6399775,4.560999115477217,1,Tin Men (1987),Comedy|Drama,
19,5647,4.52584,4.496951466418327,2,,,
19,3126,4.5578294,4.519039342758504,3,,,
19,8833,4.5290093,4.509736962014056,4,Vanity Fair (2004),Drama|Romance,
19,281,4.4718056,4.462291092568256,5,Nobody's Fool (1994),Comedy|Drama|Romance,
20,1395,4.3854537,4.3108076805764055,1,Tin Men (1987),Comedy|Drama,
20,4261,4.2460995,4.13768842169579,2,,,
20,5647,4.1958256,4.16904371139851,3,,,
20,2256,4.1912374,4.155567343691562,4,Parasite (1982),Horror|Sci-Fi,
20,5218,4.1681066,4.132633308654135,5,Ice Age (2002),Adventure|Animation|Children|Comedy,
21,1395,3.9107456,3.844179737821538,1,Tin Men (1987),Comedy|Drama,
21,3611,3.628106,3.581789868943235,2,,,
21,2256,3.5886283,3.558086774704304,3,Parasite (1982),Horror|Sci-Fi,
21,8833,3.6244652,3.609041970841428,4,Vanity Fair (2004),Drama|Romance,
21,2795,3.6340547,3.5953945048311926,5,National Lampoon's Vacation (1983),Comedy,
22,1395,4.382889,4.308286431495179,1,Tin Men (1987),Comedy|Drama,
22,3611,4.2081537,4.154432613291639,2,,,
22,5670,4.1868706,4.160145869153611,3,Comedian (2002),Comedy|Documentary,
22,5646,4.1824965,4.120204045924734,4,Valmont (1989),Drama|Romance,
22,2795,4.213195,4.168373625329201,5,National Lampoon's Vacation (1983),Comedy,
23,1395,4.4168744,4.341693567722402,1,Tin Men (1987),Comedy|Drama,
23,4261,4.2833185,4.173957195687801,2,,,
23,5647,4.235488,4.208452908536222,3,,,
23,8833,4.247908,4.229831910640636,4,Vanity Fair (2004),Drama|Romance,
23,3066,4.255132,4.209864834521679,5,Tora! Tora! Tora! (1970),Action|Drama|War,
24,6542,4.680678,4.66076011251896,1,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
24,2256,4.6595817,4.619925647086285,2,Parasite (1982),Horror|Sci-Fi,
24,5670,4.6590433,4.629304737740375,3,Comedian (2002),Comedy|Documentary,
24,3126,4.689147,4.6492393615398,4,,,
24,2795,4.6714935,4.621796790589678,5,National Lampoon's Vacation (1983),Comedy,
25,1395,4.4498954,4.374152481809576,1,Tin Men (1987),Comedy|Drama,
25,4261,4.3234625,4.213076210021972,2,,,
25,2795,4.2963667,4.250660662955426,3,National Lampoon's Vacation (1983),Comedy,
25,5647,4.2837496,4.256406497955322,4,,,
25,2256,4.2725844,4.236222017572281,5,Parasite (1982),Horror|Sci-Fi,
26,1395,4.4491906,4.373459712495195,1,Tin Men (1987),Comedy|Drama,
26,5670,4.2659197,4.238690410776341,2,Comedian (2002),Comedy|Documentary,
26,8833,4.2879286,4.269682076636781,3,Vanity Fair (2004),Drama|Romance,
26,6542,4.313129,4.294775208006514,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
26,3611,4.288257,4.233513414098861,5,,,
27,1395,4.071019,4.001725229303887,1,Tin Men (1987),Comedy|Drama,
27,8833,3.8184962,3.8022473071483853,2,Vanity Fair (2004),Drama|Romance,
27,4261,3.8693664,3.770574073588594,3,,,
27,5218,3.748209,3.716309348573076,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
27,5647,3.8097901,3.7854723250612303,5,,,
28,1395,4.609436,4.530977549451463,1,Tin Men (1987),Comedy|Drama,
28,5670,4.475563,4.446995625597365,2,Comedian (2002),Comedy|Documentary,
28,3066,4.4942656,4.446454220629753,3,Tora! Tora! Tora! (1970),Action|Drama|War,
28,2795,4.4957047,4.447878005656791,4,National Lampoon's Vacation (1983),Comedy,
28,8833,4.4910245,4.471913751642755,5,Vanity Fair (2004),Drama|Romance,
29,1395,4.716303,4.636025376015521,1,Tin Men (1987),Comedy|Drama,
29,5670,4.6162434,4.586777979262332,2,Comedian (2002),Comedy|Documentary,
29,3126,4.6509748,4.6113919866845965,3,,,
29,6542,4.641548,4.6217968879862035,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
29,285,4.572537,4.56280814333165,5,Beyond Bedlam (1993),Drama|Horror,
30,1395,4.5593853,4.481778741390147,1,Tin Men (1987),Comedy|Drama,
30,8833,4.4262595,4.407424370785977,2,Vanity Fair (2004),Drama|Romance,
30,2793,4.3724155,4.3538095190169965,3,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
30,3126,4.461016,4.423050082998073,4,,,
30,3066,4.4321404,4.384989921082842,5,Tora! Tora! Tora! (1970),Action|Drama|War,
31,1395,4.5460057,4.468626904994883,1,Tin Men (1987),Comedy|Drama,
31,3066,4.41534,4.36836824518569,2,Tora! Tora! Tora! (1970),Action|Drama|War,
31,5670,4.392184,4.364148565048867,3,Comedian (2002),Comedy|Documentary,
31,2256,4.395953,4.358540810929968,4,Parasite (1982),Horror|Sci-Fi,
31,3126,4.4453654,4.407532531657117,5,,,
32,1395,4.5394835,4.462215742151788,1,Tin Men (1987),Comedy|Drama,
32,2256,4.387566,4.350225101633275,2,Parasite (1982),Horror|Sci-Fi,
32,6542,4.4232197,4.404397469378532,3,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
32,5647,4.393024,4.364983389225412,4,,,
32,4261,4.430691,4.31756674583922,5,,,
33,1395,4.5302305,4.453120215395663,1,Tin Men (1987),Comedy|Drama,
33,5218,4.3550587,4.317994340937188,2,Ice Age (2002),Adventure|Animation|Children|Comedy,
33,2256,4.376073,4.33882971012846,3,Parasite (1982),Horror|Sci-Fi,
33,3066,4.3945045,4.347754498745533,4,Tora! Tora! Tora! (1970),Action|Drama|War,
33,281,4.3215985,4.312403639326704,5,Nobody's Fool (1994),Comedy|Drama|Romance,
34,1395,4.6812434,4.601562680589391,1,Tin Men (1987),Comedy|Drama,
34,5647,4.5757875,4.5465803897127195,2,,,
34,2256,4.57168,4.532772153489133,3,Parasite (1982),Horror|Sci-Fi,
34,8833,4.582069,4.5625707545179,4,Vanity Fair (2004),Drama|Romance,
34,2793,4.541139,4.521815129543873,5,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
35,1395,4.1749406,4.103877767603448,1,Tin Men (1987),Comedy|Drama,
35,5670,3.9204607,3.8954364837484157,2,Comedian (2002),Comedy|Documentary,
35,3066,3.9419956,3.900059497102778,3,Tora! Tora! Tora! (1970),Action|Drama|War,
35,4261,3.9893236,3.8874685449803126,4,,,
35,3611,3.9448094,3.8944501673921623,5,,,
36,1395,4.630005,4.5511962890625,1,Tin Men (1987),Comedy|Drama,
36,8833,4.516124,4.496906223702938,2,Vanity Fair (2004),Drama|Romance,
36,5218,4.489642,4.451432422881431,3,Ice Age (2002),Adventure|Animation|Children|Comedy,
36,3126,4.5459337,4.5072449258033265,4,,,
36,5670,4.500353,4.471627202947089,5,Comedian (2002),Comedy|Documentary,
37,1395,4.4396596,4.364090921523723,1,Tin Men (1987),Comedy|Drama,
37,3066,4.280724,4.23518443107605,2,Tora! Tora! Tora! (1970),Action|Drama|War,
37,5647,4.270273,4.2430161455844315,3,,,
37,3126,4.31964,4.282877264631556,4,,,
37,5670,4.259263,4.232076253282263,5,Comedian (2002),Comedy|Documentary,
38,1395,4.5444484,4.467096062923999,1,Tin Men (1987),Comedy|Drama,
38,3126,4.443532,4.405714696518919,2,,,
38,2795,4.413497,4.3665448756928145,3,National Lampoon's Vacation (1983),Comedy,
38,6542,4.429305,4.4104569698901885,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
38,8833,4.408119,4.389361247610538,5,Vanity Fair (2004),Drama|Romance,
39,1395,4.602384,4.524045637820629,1,Tin Men (1987),Comedy|Drama,
39,3611,4.483234,4.426001155122798,2,,,
39,2795,4.4869947,4.439260756715815,3,National Lampoon's Vacation (1983),Comedy,
39,2793,4.4322085,4.413348076191355,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
39,2256,4.469156,4.431120420009532,5,Parasite (1982),Horror|Sci-Fi,
40,1395,4.2474923,4.175194571880584,1,Tin Men (1987),Comedy|Drama,
40,6542,4.0665083,4.049204002542699,2,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
40,2256,4.009957,3.9758295444732017,3,Parasite (1982),Horror|Sci-Fi,
40,8833,4.034604,4.017435544602415,4,Vanity Fair (2004),Drama|Romance,
40,5647,4.0272403,4.001534487338777,5,,,
41,1395,4.630956,4.552131387020679,1,Tin Men (1987),Comedy|Drama,
41,3066,4.521094,4.472997102331608,2,Tora! Tora! Tora! (1970),Action|Drama|War,
41,6542,4.535901,4.51659936296179,3,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
41,2256,4.5061855,4.467835016453519,4,Parasite (1982),Horror|Sci-Fi,
41,281,4.46156,4.4520670921244525,5,Nobody's Fool (1994),Comedy|Drama|Romance,
42,6542,4.7501287,4.729915432219809,1,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
42,2256,4.733454,4.693169510618169,2,Parasite (1982),Horror|Sci-Fi,
42,3126,4.7567873,4.716304003938715,3,,,
42,8833,4.7400084,4.719838105871323,4,Vanity Fair (2004),Drama|Romance,
42,2793,4.7136946,4.693636297672353,5,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
43,1395,4.567962,4.490209622078753,1,Tin Men (1987),Comedy|Drama,
43,5647,4.4333415,4.405043578655162,2,,,
43,2256,4.4246135,4.386957190899139,3,Parasite (1982),Horror|Sci-Fi,
43,5218,4.4051504,4.36765977169605,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
43,281,4.373834,4.3645281030776655,5,Nobody's Fool (1994),Comedy|Drama|Romance,
44,1395,4.652781,4.573584737168981,1,Tin Men (1987),Comedy|Drama,
44,3126,4.5735903,4.534666106041442,2,,,
44,6542,4.562363,4.542948836468636,3,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
44,2793,4.5015116,4.482356205392391,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
44,3611,4.545984,4.487949955717046,5,,,
45,1395,4.64462,4.565562581001444,1,Tin Men (1987),Comedy|Drama,
45,281,4.4807305,4.471197064379428,2,Nobody's Fool (1994),Comedy|Drama|Romance,
45,2256,4.5237465,4.4852465203467835,3,Parasite (1982),Horror|Sci-Fi,
45,5670,4.5207915,4.491935414456306,4,Comedian (2002),Comedy|Documentary,
45,5218,4.509213,4.470836690131654,5,Ice Age (2002),Adventure|Animation|Children|Comedy,
46,1395,4.3591547,4.284956323339584,1,Tin Men (1987),Comedy|Drama,
46,5647,4.1705747,4.143953975718072,2,,,
46,5646,4.1504226,4.088607768809542,3,Valmont (1989),Drama|Romance,
46,3066,4.1735516,4.129152074773261,4,Tora! Tora! Tora! (1970),Action|Drama|War,
46,2793,4.092521,4.075106206853339,5,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
47,1395,4.6416626,4.56265557471742,1,Tin Men (1987),Comedy|Drama,
47,3126,4.5601764,4.5213663608469865,2,,,
47,2256,4.519888,4.481420792924597,3,Parasite (1982),Horror|Sci-Fi,
47,5647,4.5239143,4.495038288197619,4,,,
47,3066,4.535717,4.487464701875727,5,Tora! Tora! Tora! (1970),Action|Drama|War,
48,1395,4.6148577,4.536306904731913,1,Tin Men (1987),Comedy|Drama,
48,6542,4.516089,4.496871562714272,2,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
48,8833,4.498251,4.479109467851354,3,Vanity Fair (2004),Drama|Romance,
48,2793,4.449242,4.43030916985045,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
48,5647,4.4936056,4.4649230246848255,5,,,
49,1395,4.184915,4.113682468901289,1,Tin Men (1987),Comedy|Drama,
49,2256,3.9244583,3.8910586204934625,2,Parasite (1982),Horror|Sci-Fi,
49,3066,3.9507189,3.9086899554475827,3,Tora! Tora! Tora! (1970),Action|Drama|War,
49,5670,3.9319575,3.9068598823344454,4,Comedian (2002),Comedy|Documentary,
49,3126,4.011293,3.9771542711460843,5,,,
50,1395,4.6550245,4.575790068443785,1,Tin Men (1987),Comedy|Drama,
50,5670,4.537031,4.508071400256867,2,Comedian (2002),Comedy|Documentary,
50,281,4.4945073,4.484944531258116,3,Nobody's Fool (1994),Comedy|Drama|Romance,
50,8833,4.549026,4.529668454920992,4,Vanity Fair (2004),Drama|Romance,
50,3066,4.550838,4.502424823476914,5,Tora! Tora! Tora! (1970),Action|Drama|War,
51,1395,4.717607,4.637307327351672,1,Tin Men (1987),Comedy|Drama,
51,2795,4.6323867,4.583105975009025,2,National Lampoon's Vacation (1983),Comedy,
51,8833,4.6288466,4.609149425587756,3,Vanity Fair (2004),Drama|Romance,
51,6542,4.6427736,4.6230171447104595,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
51,3126,4.6520953,4.61250301726321,5,,,
52,6542,4.8323793,4.811816024780273,1,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
52,281,4.803596,4.793375602681587,2,Nobody's Fool (1994),Comedy|Drama|Romance,
52,2793,4.807413,4.786956024169922,3,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
52,5670,4.820375,4.789606614823037,4,Comedian (2002),Comedy|Documentary,
52,8833,4.825748,4.8052128690354365,5,Vanity Fair (2004),Drama|Romance,
53,1395,4.3382463,4.2644038545324445,1,Tin Men (1987),Comedy|Drama,
53,5670,4.1252627,4.098931272993696,2,Comedian (2002),Comedy|Documentary,
53,3066,4.1438165,4.0997333171519825,3,Tora! Tora! Tora! (1970),Action|Drama|War,
53,5218,4.0867305,4.051949795256269,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
53,2795,4.1508813,4.1067229788354105,5,National Lampoon's Vacation (1983),Comedy,
54,1395,4.4108047,4.335727220900515,1,Tin Men (1987),Comedy|Drama,
54,3066,4.229998,4.184998131812887,2,Tora! Tora! Tora! (1970),Action|Drama|War,
54,2795,4.2375383,4.192458142625525,3,National Lampoon's Vacation (1983),Comedy,
54,3126,4.2775297,4.241125208266238,4,,,
54,6542,4.2576814,4.239563576718594,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
55,1395,4.5167723,4.439891040071528,1,Tin Men (1987),Comedy|Drama,
55,3066,4.3788967,4.332312705668998,2,Tora! Tora! Tora! (1970),Action|Drama|War,
55,8833,4.372197,4.353592056923724,3,Vanity Fair (2004),Drama|Romance,
55,5218,4.339816,4.30288148839423,4,Ice Age (2002),Adventure|Animation|Children|Comedy,
55,5670,4.3524,4.324618550564381,5,Comedian (2002),Comedy|Documentary,
56,1395,4.5021896,4.425556621145695,1,Tin Men (1987),Comedy|Drama,
56,5218,4.3139424,4.277228028723534,2,Ice Age (2002),Adventure|Animation|Children|Comedy,
56,2793,4.2922683,4.2740033048264525,3,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
56,8833,4.354759,4.336228326026429,4,Vanity Fair (2004),Drama|Romance,
56,3066,4.357112,4.310759676263688,5,Tora! Tora! Tora! (1970),Action|Drama|War,
57,1395,4.663948,4.5845617091402096,1,Tin Men (1987),Comedy|Drama,
57,5670,4.5483766,4.519344369401323,2,Comedian (2002),Comedy|Documentary,
57,3611,4.561488,4.50325638791348,3,,,
57,6542,4.576636,4.557160791437677,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
57,285,4.497114,4.487545853472771,5,Beyond Bedlam (1993),Drama|Horror,
58,1395,4.701431,4.621406443575595,1,Tin Men (1987),Comedy|Drama,
58,3126,4.6329317,4.593502503253044,2,,,
58,2795,4.6123457,4.563278188096716,3,National Lampoon's Vacation (1983),Comedy,
58,8833,4.608814,4.589201789206647,4,Vanity Fair (2004),Drama|Romance,
58,281,4.5615363,4.551830915694541,5,Nobody's Fool (1994),Comedy|Drama|Romance,
59,1395,4.4757576,4.399574490810962,1,Tin Men (1987),Comedy|Drama,
59,2795,4.3276677,4.281628694940121,2,National Lampoon's Vacation (1983),Comedy,
59,5647,4.310151,4.282639497391721,3,,,
59,6542,4.3456044,4.3271124860073655,4,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
59,8833,4.321489,4.303099542983035,5,Vanity Fair (2004),Drama|Romance,
60,1395,4.550819,4.473358172558724,1,Tin Men (1987),Comedy|Drama,
60,2256,4.402148,4.364682682524336,2,Parasite (1982),Horror|Sci-Fi,
60,3066,4.421246,4.374211519322497,3,Tora! Tora! Tora! (1970),Action|Drama|War,
60,3611,4.416593,4.360211035545836,4,,,
60,281,4.3497286,4.34047384262085,5,Nobody's Fool (1994),Comedy|Drama|Romance,
61,1395,4.662176,4.582819942717856,1,Tin Men (1987),Comedy|Drama,
61,2793,4.514987,4.495774281278569,2,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
61,2795,4.562363,4.513827369568196,3,National Lampoon's Vacation (1983),Comedy,
61,5647,4.5517077,4.522654290909463,4,,,
61,5218,4.5316086,4.493041699997923,5,Ice Age (2002),Adventure|Animation|Children|Comedy,
62,1395,4.487288,4.410908628017344,1,Tin Men (1987),Comedy|Drama,
62,8833,4.336096,4.317644338404879,2,Vanity Fair (2004),Drama|Romance,
62,5218,4.2937684,4.257225696076738,3,Ice Age (2002),Adventure|Animation|Children|Comedy,
62,3126,4.375064,4.337829309828738,4,,,
62,2795,4.34172,4.295531592470534,5,National Lampoon's Vacation (1983),Comedy,
63,1395,4.567542,4.489796679070655,1,Tin Men (1987),Comedy|Drama,
63,3611,4.4382596,4.381600968381192,2,,,
63,8833,4.4377546,4.418870568782725,3,Vanity Fair (2004),Drama|Romance,
63,2793,4.3844943,4.365836882083974,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
63,3457,4.3825293,4.35455566771487,5,,,
64,1395,4.5579805,4.480397889969197,1,Tin Men (1987),Comedy|Drama,
64,6542,4.445391,4.4264746199262905,2,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
64,3066,4.42744,4.380339739170481,3,Tora! Tora! Tora! (1970),Action|Drama|War,
64,2795,4.4302363,4.383106165743889,4,National Lampoon's Vacation (1983),Comedy,
64,2256,4.4102726,4.372738363387737,5,Parasite (1982),Horror|Sci-Fi,
65,1395,4.657827,4.57854474047397,1,Tin Men (1987),Comedy|Drama,
65,3066,4.555387,4.506925456067349,2,Tora! Tora! Tora! (1970),Action|Drama|War,
65,2795,4.556958,4.508479919839413,3,National Lampoon's Vacation (1983),Comedy,
65,2793,4.5088234,4.489636912244431,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
65,5218,4.525514,4.486999111987175,5,Ice Age (2002),Adventure|Animation|Children|Comedy,
66,1395,4.556639,4.479079378412125,1,Tin Men (1987),Comedy|Drama,
66,8833,4.424614,4.405785808157414,2,Vanity Fair (2004),Drama|Romance,
66,2795,4.4296036,4.382480134355261,3,National Lampoon's Vacation (1983),Comedy,
66,5647,4.417926,4.389726308051576,4,,,
66,2256,4.4100285,4.37249630055529,5,Parasite (1982),Horror|Sci-Fi,
67,1395,4.222099,4.150233315406962,1,Tin Men (1987),Comedy|Drama,
67,4261,4.0469737,3.943646717071533,2,,,
67,5218,3.952142,3.9185067491328462,3,Ice Age (2002),Adventure|Animation|Children|Comedy,
67,3066,4.011249,3.9685762030013065,4,Tora! Tora! Tora! (1970),Action|Drama|War,
67,6542,4.035335,4.018163425364393,5,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,
68,1395,4.710229,4.630054810706605,1,Tin Men (1987),Comedy|Drama,
68,5647,4.614093,4.584641170501709,2,,,
68,3066,4.622266,4.573092775141939,3,Tora! Tora! Tora! (1970),Action|Drama|War,
68,2793,4.5820513,4.562553186619535,4,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
68,5218,4.596582,4.5574620896197375,5,Ice Age (2002),Adventure|Animation|Children|Comedy,
69,1395,4.658198,4.578909405241621,1,Tin Men (1987),Comedy|Drama,
69,3126,4.5806794,4.541694910982822,2,,,
69,5670,4.540255,4.511274718223734,3,Comedian (2002),Comedy|Documentary,
69,5647,4.5474534,4.518427105152861,4,,,
69,2256,4.5418205,4.503166734411361,5,Parasite (1982),Horror|Sci-Fi,
70,1395,4.5869646,4.508888613924067,1,Tin Men (1987),Comedy|Drama,
70,5218,4.432276,4.394554276162006,2,Ice Age (2002),Adventure|Animation|Children|Comedy,
