user,itemId,score,reg_score,rank,title,genres,ground_truth
27,2424,3.0742784,2.8845888391454166,4,You've Got Mail (1998),Comedy|Romance,
27,3023,3.0583456,2.921696073958214,5,,,
28,2427,3.8656988,3.701200992503065,1,"Thin Red Line, The (1998)",Action|Drama|War,
28,202,3.7360187,3.648579923142778,2,Total Eclipse (1995),Drama|Romance,
28,2035,3.690515,3.635549923714171,3,Blackbeard's Ghost (1968),Children|Comedy,
28,2254,3.7066925,3.6751461384144233,4,,,
28,4286,3.8053858,3.6434545161876275,5,,,
29,2427,3.7810752,3.6201784204929437,1,"Thin Red Line, The (1998)",Action|Drama|War,
29,1883,3.6523006,3.559050368248148,2,Bulworth (1998),Comedy|Drama|Romance,
29,5585,3.6172967,3.563422064071006,3,Ernest Scared Stupid (1991),Comedy,
29,3023,3.7313535,3.564633470393242,4,,,
29,3140,3.6332312,3.563658651392511,5,,,
30,2427,3.6727693,3.516481252426797,1,"Thin Red Line, The (1998)",Action|Drama|War,
30,3503,3.551555,3.491102919680007,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
30,3140,3.5169396,3.4495939873634502,3,,,
30,5646,3.515133,3.462779860800885,4,Valmont (1989),Drama|Romance,
30,5585,3.5002131,3.448082312117232,5,Ernest Scared Stupid (1991),Comedy,
31,3503,3.5152617,3.455427409232931,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
31,5585,3.4631996,3.4116200467373465,2,Ernest Scared Stupid (1991),Comedy,
31,3023,3.5849743,3.4247945866686234,3,,,
31,202,3.4927816,3.41103568584361,4,Total Eclipse (1995),Drama|Romance,
31,1135,3.5394695,3.403915330196949,5,Private Benjamin (1980),Comedy,
32,2427,3.6829038,3.526184457413694,1,"Thin Red Line, The (1998)",Action|Drama|War,
32,3503,3.5622823,3.5016477310911136,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
32,5646,3.525991,3.473476203959039,3,Valmont (1989),Drama|Romance,
32,4286,3.6163807,3.4624921514632856,4,,,
32,5585,3.5111737,3.458879648370946,5,Ernest Scared Stupid (1991),Comedy,
33,2427,3.4370747,3.290816165031271,1,"Thin Red Line, The (1998)",Action|Drama|War,
33,3503,3.3031332,3.246909704614193,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
33,1443,3.3631973,3.1986153298235953,3,,,
33,202,3.2786007,3.2018674850463866,4,Total Eclipse (1995),Drama|Romance,
33,2079,3.3194337,3.1923064414491047,5,,,
34,2427,3.6130407,3.4592942734982106,1,"Thin Red Line, The (1998)",Action|Drama|War,
34,2254,3.4328988,3.4036826001836897,2,,,
34,3503,3.488645,3.4292638839559353,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
34,5646,3.4511874,3.3997867092173153,4,Valmont (1989),Drama|Romance,
34,1883,3.4735954,3.384907839146066,5,Bulworth (1998),Comedy|Drama|Romance,
35,2427,3.2820535,3.142391620798314,1,"Thin Red Line, The (1998)",Action|Drama|War,
35,202,3.1163275,3.0433921991510595,2,Total Eclipse (1995),Drama|Romance,
35,3140,3.1023507,3.0429439960642064,3,,,
35,3023,3.2211356,3.077212535574081,4,,,
35,1883,3.125143,3.0453521647351853,5,Bulworth (1998),Comedy|Drama|Romance,
36,2427,3.3703158,3.2268980969773966,1,"Thin Red Line, The (1998)",Action|Drama|War,
36,3023,3.3108997,3.162965916572733,2,,,
36,1883,3.2171426,3.1350027713369815,3,Bulworth (1998),Comedy|Drama|Romance,
36,4286,3.2945633,3.154369110756732,4,,,
36,3503,3.2335293,3.1784905322054597,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
37,2427,3.4078405,3.262826001390498,1,"Thin Red Line, The (1998)",Action|Drama|War,
37,202,3.2478766,3.1718625099100968,2,Total Eclipse (1995),Drama|Romance,
37,3503,3.2726235,3.216919308520378,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
37,5646,3.2322133,3.1840739123364714,4,Valmont (1989),Drama|Romance,
37,2254,3.212569,3.1852279855849894,5,,,
38,2427,3.6626363,3.506779417078546,1,"Thin Red Line, The (1998)",Action|Drama|War,
38,2254,3.4863148,3.456644009529276,2,,,
38,1883,3.5262442,3.4362123976362513,3,Bulworth (1998),Comedy|Drama|Romance,
38,4286,3.5954576,3.4424593600820987,4,,,
38,3503,3.5408754,3.4806052147073947,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
39,2427,3.6334789,3.4788627573784363,1,"Thin Red Line, The (1998)",Action|Drama|War,
39,3503,3.510129,3.4503820987457923,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
39,2158,3.4874392,3.405818239171454,3,,,
39,1883,3.4953694,3.406125959436944,4,Bulworth (1998),Comedy|Drama|Romance,
39,1111,3.5021152,3.390345614007179,5,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,
40,2427,3.3980763,3.253477304539782,1,"Thin Red Line, The (1998)",Action|Drama|War,
40,3023,3.3392608,3.1900598013654666,2,,,
40,1883,3.2461414,3.1632612268975437,3,Bulworth (1998),Comedy|Drama|Romance,
40,4286,3.323057,3.181650258125143,4,,,
40,1135,3.288938,3.162978716099516,5,Private Benjamin (1980),Comedy,
41,2427,3.743524,3.5842251777648926,1,"Thin Red Line, The (1998)",Action|Drama|War,
41,2254,3.5738168,3.5434013143498846,2,,,
41,5585,3.576623,3.5233541103119546,3,Ernest Scared Stupid (1991),Comedy,
41,202,3.6048913,3.520521503813723,4,Total Eclipse (1995),Drama|Romance,
41,1883,3.6122296,3.5200024472906235,5,Bulworth (1998),Comedy|Drama|Romance,
42,3503,3.8671846,3.801360219590207,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
42,5646,3.8360205,3.7788882499045515,2,Valmont (1989),Drama|Romance,
42,2427,3.9696798,3.8007572863964327,3,"Thin Red Line, The (1998)",Action|Drama|War,
42,2035,3.8055215,3.7488435085783616,4,Blackbeard's Ghost (1968),Children|Comedy,
42,6313,3.7659688,3.7499434004438683,5,Sibling Rivalry (1990),Comedy,
43,2427,3.4544942,3.3074944830955344,1,"Thin Red Line, The (1998)",Action|Drama|War,
43,3503,3.3213482,3.264814604089615,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
43,5585,3.265411,3.2167771207525377,3,Ernest Scared Stupid (1991),Comedy,
43,4286,3.3808696,3.2370028343606503,4,,,
43,202,3.296956,3.219793260858414,5,Total Eclipse (1995),Drama|Romance,
44,2427,3.8268316,3.663987682220784,1,"Thin Red Line, The (1998)",Action|Drama|War,
44,5585,3.6670403,3.6124248535075085,2,Ernest Scared Stupid (1991),Comedy,
44,3023,3.778362,3.6095416043667083,3,,,
44,2158,3.694046,3.6075896242831615,4,,,
44,1135,3.7369013,3.593785914968937,5,Private Benjamin (1980),Comedy,
45,2427,3.6413786,3.486426358527326,1,"Thin Red Line, The (1998)",Action|Drama|War,
45,2158,3.4958568,3.4140388377169346,2,,,
45,5646,3.4815617,3.4297086147551843,3,Valmont (1989),Drama|Romance,
45,4286,3.5736134,3.421544749686059,4,,,
45,3503,3.518447,3.458558464050293,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
46,2427,3.3068805,3.1661621560441686,1,"Thin Red Line, The (1998)",Action|Drama|War,
46,4286,3.2297316,3.092296174231996,2,,,
46,5646,3.126187,3.0796268529080333,3,Valmont (1989),Drama|Romance,
46,1883,3.150982,3.0705313012955036,4,Bulworth (1998),Comedy|Drama|Romance,
46,5585,3.10946,3.0631490073305496,5,Ernest Scared Stupid (1991),Comedy,
47,2427,3.6405146,3.4855990967852004,1,"Thin Red Line, The (1998)",Action|Drama|War,
47,4286,3.5726402,3.4206129388606294,2,,,
47,2254,3.4624782,3.433010261616808,3,,,
47,1443,3.5728588,3.3980167835316757,4,,,
47,2158,3.4948888,3.4130935131235325,5,,,
48,2427,3.6082103,3.454669460337213,1,"Thin Red Line, The (1998)",Action|Drama|War,
48,3023,3.554119,3.395318043485601,2,,,
48,3503,3.483552,3.424257477293623,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
48,2158,3.460619,3.379625762777126,4,,,
48,5585,3.430804,3.379706933143291,5,Ernest Scared Stupid (1991),Comedy,
49,2427,3.1189947,2.9862715335602457,1,"Thin Red Line, The (1998)",Action|Drama|War,
49,2158,2.9476144,2.8786277106467715,2,,,
49,1883,2.9564176,2.880934559030736,3,Bulworth (1998),Comedy|Drama|Romance,
49,1135,3.0020409,2.8870690853037733,4,Private Benjamin (1980),Comedy,
49,2254,2.9098396,2.885075037530128,5,,,
50,2427,3.8343434,3.671179883023526,1,"Thin Red Line, The (1998)",Action|Drama|War,
50,202,3.702247,3.6155985725686905,2,Total Eclipse (1995),Drama|Romance,
50,3140,3.6907127,3.6200394686232222,3,,,
50,5646,3.6889637,3.6340216398239136,4,Valmont (1989),Drama|Romance,
50,1135,3.7447572,3.6013409431944505,5,Private Benjamin (1980),Comedy,
51,3503,3.922367,3.8556034006970994,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
51,2427,4.0211196,3.850008122464444,2,"Thin Red Line, The (1998)",Action|Drama|War,
51,6313,3.8245974,3.808322476326151,3,Sibling Rivalry (1990),Comedy,
51,5646,3.8924363,3.8344638109207154,4,Valmont (1989),Drama|Romance,
51,1883,3.9104426,3.8106015032910285,5,Bulworth (1998),Comedy|Drama|Romance,
52,2427,3.823321,3.660626588983739,1,"Thin Red Line, The (1998)",Action|Drama|War,
52,3503,3.71099,3.6478241656688932,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
52,4286,3.7614288,3.601368031603225,3,,,
52,3023,3.7747164,3.6060588369978235,4,,,
52,5585,3.663134,3.608576781698998,5,Ernest Scared Stupid (1991),Comedy,
53,2427,3.237333,3.099574205723215,1,"Thin Red Line, The (1998)",Action|Drama|War,
53,5646,3.0535293,3.0080511671431522,2,Valmont (1989),Drama|Romance,
53,2158,3.0700996,2.998246197497591,3,,,
53,1135,3.1233037,3.0036877672723,4,Private Benjamin (1980),Comedy,
53,2079,3.112803,2.99358925109214,5,,,
54,2427,3.495872,3.347111509201375,1,"Thin Red Line, The (1998)",Action|Drama|War,
54,5646,3.325373,3.275846103404431,2,Valmont (1989),Drama|Romance,
54,1883,3.3489158,3.2634115817699025,3,Bulworth (1998),Comedy|Drama|Romance,
54,1443,3.4236028,3.256064809129593,4,,,
54,2079,3.3807406,3.251265469003231,5,,,
55,2427,3.4901118,3.34159643092054,1,"Thin Red Line, The (1998)",Action|Drama|War,
55,4286,3.4174466,3.2720233531708414,2,,,
55,3140,3.3212183,3.257620455863628,3,,,
55,202,3.3344803,3.256439257682638,4,Total Eclipse (1995),Drama|Romance,
55,1135,3.3844795,3.2548611580057347,5,Private Benjamin (1980),Comedy,
56,2427,3.4493418,3.302561272966101,1,"Thin Red Line, The (1998)",Action|Drama|War,
56,4286,3.3755774,3.231935856190134,2,,,
56,3503,3.315877,3.2594365018479365,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
56,1111,3.3072493,3.2016987978143896,4,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,
56,3140,3.2780502,3.215279010508923,5,,,
57,2427,3.6504767,3.4951372603152664,1,"Thin Red Line, The (1998)",Action|Drama|War,
57,3140,3.493143,3.426253107760815,2,,,
57,5646,3.4914656,3.439465017521635,3,Valmont (1989),Drama|Romance,
57,4286,3.5829544,3.430488261770695,4,,,
57,5585,3.4762714,3.4244971361566097,5,Ernest Scared Stupid (1991),Comedy,
58,2427,3.7770436,3.6163183222425745,1,"Thin Red Line, The (1998)",Action|Drama|War,
58,2158,3.640603,3.5553974618303017,2,,,
58,202,3.6407292,3.5555206334337277,3,Total Eclipse (1995),Drama|Romance,
58,2035,3.5930884,3.5395743060619274,4,Blackbeard's Ghost (1968),Children|Comedy,
58,1883,3.6478944,3.5547566535625053,5,Bulworth (1998),Comedy|Drama|Romance,
59,2427,3.537092,3.38657741850995,1,"Thin Red Line, The (1998)",Action|Drama|War,
59,3503,3.4083724,3.3503575527921634,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
59,202,3.3846154,3.305401017818045,3,Total Eclipse (1995),Drama|Romance,
59,2079,3.4241467,3.2930091208599985,4,,,
59,5585,3.3538725,3.303921244499531,5,Ernest Scared Stupid (1991),Comedy,
60,2427,3.6558585,3.5002900691742593,1,"Thin Red Line, The (1998)",Action|Drama|War,
60,3503,3.5337303,3.4735816681638676,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
60,3023,3.6029086,3.441927588239629,3,,,
60,2158,3.5112367,3.429058788177815,4,,,
60,5646,3.4970484,3.4449646787440527,5,Valmont (1989),Drama|Romance,
61,3503,3.8891878,3.8229888713106197,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
61,3140,3.8600407,3.7861249923706057,2,,,
61,5646,3.8585808,3.8011126026194146,3,Valmont (1989),Drama|Romance,
61,3426,3.8357606,3.770471051398744,4,Jungle Fever (1991),Drama|Romance,
61,4080,3.8093195,3.768794820663777,5,Baby Boom (1987),Comedy,
62,2427,3.515348,3.365758682819123,1,"Thin Red Line, The (1998)",Action|Drama|War,
62,202,3.3613954,3.2827244038277485,2,Total Eclipse (1995),Drama|Romance,
62,1135,3.4108315,3.280203863914977,3,Private Benjamin (1980),Comedy,
62,2079,3.4012535,3.2709926909588756,4,,,
62,3503,3.3852806,3.327658811528632,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
63,2427,3.7986634,3.637018127644316,1,"Thin Red Line, The (1998)",Action|Drama|War,
63,3503,3.6848025,3.6220824890948355,2,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
63,1883,3.671009,3.5772811727320892,3,Bulworth (1998),Comedy|Drama|Romance,
63,202,3.663947,3.578195151876896,4,Total Eclipse (1995),Drama|Romance,
63,3023,3.7494347,3.5819067757180396,5,,,
64,2427,3.5706031,3.4186625734288643,1,"Thin Red Line, The (1998)",Action|Drama|War,
64,2158,3.420609,3.340552191024131,2,,,
64,3503,3.4439347,3.3853145142819017,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
64,202,3.420501,3.34044671515201,4,Total Eclipse (1995),Drama|Romance,
64,4286,3.5007076,3.351741344370741,5,,,
65,3503,3.8831518,3.8170555693037964,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
65,6313,3.7829385,3.7668408698224005,2,Sibling Rivalry (1990),Comedy,
65,2254,3.8372307,3.804573399969872,3,,,
65,5585,3.839787,3.7825986892619032,4,Ernest Scared Stupid (1991),Comedy,
65,2427,3.9845717,3.815015452973386,5,"Thin Red Line, The (1998)",Action|Drama|War,
66,2427,3.5669308,3.415146482751725,1,"Thin Red Line, The (1998)",Action|Drama|War,
66,1883,3.4246988,3.337259710595963,2,Bulworth (1998),Comedy|Drama|Romance,
66,2158,3.416749,3.3367825345790134,3,,,
66,3140,3.4037013,3.3385240463500327,4,,,
66,3503,3.4400663,3.3815120169456967,5,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
67,2427,3.3993106,3.2546590744180883,1,"Thin Red Line, The (1998)",Action|Drama|War,
67,5646,3.2233481,3.1753408279824766,2,Valmont (1989),Drama|Romance,
67,3503,3.2638035,3.2082493802334398,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
67,4286,3.3243265,3.1828658124233815,4,,,
67,2079,3.280401,3.154768613044252,5,,,
68,2427,3.7510056,3.5913883878829633,1,"Thin Red Line, The (1998)",Action|Drama|War,
68,1883,3.6202335,3.52780204123639,2,Bulworth (1998),Comedy|Drama|Romance,
68,2254,3.581865,3.551381114188661,3,,,
68,3140,3.600885,3.5319317990161005,4,,,
68,5646,3.5990715,3.545468310092358,5,Valmont (1989),Drama|Romance,
69,2427,3.851224,3.687342075591392,1,"Thin Red Line, The (1998)",Action|Drama|War,
69,3426,3.6825366,3.619855127943323,2,Jungle Fever (1991),Drama|Romance,
69,3140,3.7089756,3.6379526173814813,3,,,
69,202,3.7204063,3.6333329550763396,4,Total Eclipse (1995),Drama|Romance,
69,2158,3.7202625,3.633192553418748,5,,,
70,2427,3.4890933,3.3406212482046573,1,"Thin Red Line, The (1998)",Action|Drama|War,
70,4286,3.4163916,3.271013244669488,2,,,
70,3023,3.4320827,3.2787342791861676,3,,,
70,1135,3.3833928,3.253816064875177,4,Private Benjamin (1980),Comedy,
70,202,3.3333845,3.2553691316158213,5,Total Eclipse (1995),Drama|Romance,
71,2427,3.6854327,3.528605750266542,1,"Thin Red Line, The (1998)",Action|Drama|War,
71,2254,3.5108967,3.481016710971264,2,,,
71,3503,3.5649014,3.5042221799809883,3,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
71,5585,3.5138478,3.4615139240914203,4,Ernest Scared Stupid (1991),Comedy,
71,1135,3.5886154,3.451179082342919,5,Private Benjamin (1980),Comedy,
72,2427,3.8372068,3.6739214430464076,1,"Thin Red Line, The (1998)",Action|Drama|War,
72,2254,3.6755962,3.6443145670789354,2,,,
72,3023,3.7890222,3.6197254703399984,3,,,
72,5585,3.6783261,3.6235425492550464,4,Ernest Scared Stupid (1991),Comedy,
72,2035,3.6591017,3.604604464896182,5,Blackbeard's Ghost (1968),Children|Comedy,
73,3503,3.9607513,3.8933342517690455,1,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,
73,202,3.9429746,3.850692183920678,2,Total Eclipse (1995),Drama|Romance,
73,2254,3.9171228,3.8837856252142724,3,,,
73,5585,3.9194977,3.861122230266003,4,Ernest Scared Stupid (1991),Comedy,
73,6313,3.8654568,3.8490080671107516,5,Sibling Rivalry (1990),Comedy,
