user,itemId,score,rank,category,title,genres
16,2081,4.253159,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
17,3008,4.3843646,1,short_head,Last Night (1998),Drama|Sci-Fi
17,5646,4.513827,2,long_tail,Valmont (1989),Drama|Romance
17,2427,4.3706627,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
17,3118,4.5122724,4,long_tail,,
17,2075,4.3557587,5,short_head,Mephisto (1981),Drama|War
18,3008,3.6264026,1,short_head,Last Night (1998),Drama|Sci-Fi
18,1395,4.1041937,2,long_tail,Tin Men (1987),Comedy|Drama
18,2427,3.5817063,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
18,5646,3.9248118,4,long_tail,Valmont (1989),Drama|Romance
18,2075,3.5636044,5,short_head,Mephisto (1981),Drama|War
19,3008,4.529435,1,short_head,Last Night (1998),Drama|Sci-Fi
19,1395,4.69593,2,long_tail,Tin Men (1987),Comedy|Drama
19,2427,4.511834,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
19,5646,4.6357684,4,long_tail,Valmont (1989),Drama|Romance
19,2075,4.506919,5,short_head,Mephisto (1981),Drama|War
20,3008,4.0649185,1,short_head,Last Night (1998),Drama|Sci-Fi
20,1395,4.3797464,2,long_tail,Tin Men (1987),Comedy|Drama
20,2427,4.045591,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
20,5646,4.2526083,4,long_tail,Valmont (1989),Drama|Romance
20,2075,4.0241094,5,short_head,Mephisto (1981),Drama|War
21,3008,3.3453922,1,short_head,Last Night (1998),Drama|Sci-Fi
21,1395,3.8337657,2,long_tail,Tin Men (1987),Comedy|Drama
21,2097,3.3285604,3,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
21,2075,3.3202248,4,short_head,Mephisto (1981),Drama|War
21,442,3.3028152,5,short_head,Demolition Man (1993),Action|Adventure|Sci-Fi
22,3008,4.1243467,1,short_head,Last Night (1998),Drama|Sci-Fi
22,1395,4.4202776,2,long_tail,Tin Men (1987),Comedy|Drama
22,2427,4.0991898,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
22,5646,4.3031635,4,long_tail,Valmont (1989),Drama|Romance
22,301,3.9840486,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
23,3008,4.1456327,1,short_head,Last Night (1998),Drama|Sci-Fi
23,1395,4.4353504,2,long_tail,Tin Men (1987),Comedy|Drama
23,2427,4.127998,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
23,2075,4.1082544,4,short_head,Mephisto (1981),Drama|War
23,2081,4.030816,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
24,3008,4.6684318,1,short_head,Last Night (1998),Drama|Sci-Fi
24,5646,4.7417016,2,long_tail,Valmont (1989),Drama|Romance
24,2427,4.6603246,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
24,3118,4.7408156,4,long_tail,,
24,2075,4.6519017,5,short_head,Mephisto (1981),Drama|War
25,3008,4.2577105,1,short_head,Last Night (1998),Drama|Sci-Fi
25,1395,4.512672,2,long_tail,Tin Men (1987),Comedy|Drama
25,2427,4.2400866,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
25,2075,4.2242136,4,short_head,Mephisto (1981),Drama|War
25,2081,4.154949,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
26,3008,4.2445593,1,short_head,Last Night (1998),Drama|Sci-Fi
26,1395,4.5043864,2,long_tail,Tin Men (1987),Comedy|Drama
26,2427,4.2292056,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
26,2075,4.211541,4,short_head,Mephisto (1981),Drama|War
26,5646,4.399013,5,long_tail,Valmont (1989),Drama|Romance
27,3008,3.590927,1,short_head,Last Night (1998),Drama|Sci-Fi
27,1395,4.0805693,2,long_tail,Tin Men (1987),Comedy|Drama
27,2427,3.5455391,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
27,5646,3.8966093,4,long_tail,Valmont (1989),Drama|Romance
27,2075,3.5276673,5,short_head,Mephisto (1981),Drama|War
28,3008,4.4483557,1,short_head,Last Night (1998),Drama|Sci-Fi
28,1395,4.643682,2,long_tail,Tin Men (1987),Comedy|Drama
28,2427,4.4358954,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
28,2075,4.4223313,4,short_head,Mephisto (1981),Drama|War
28,5646,4.565695,5,long_tail,Valmont (1989),Drama|Romance
29,3008,4.6163116,1,short_head,Last Night (1998),Drama|Sci-Fi
29,1395,4.7554464,2,long_tail,Tin Men (1987),Comedy|Drama
29,2427,4.607433,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
29,2075,4.597814,4,short_head,Mephisto (1981),Drama|War
29,2081,4.559468,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
30,3008,4.3267326,1,short_head,Last Night (1998),Drama|Sci-Fi
30,1395,4.5609493,2,long_tail,Tin Men (1987),Comedy|Drama
30,2427,4.3123155,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
30,2075,4.296853,4,short_head,Mephisto (1981),Drama|War
30,5646,4.466687,5,long_tail,Valmont (1989),Drama|Romance
31,3008,4.3618016,1,short_head,Last Night (1998),Drama|Sci-Fi
31,1395,4.585244,2,long_tail,Tin Men (1987),Comedy|Drama
31,2075,4.3331156,3,short_head,Mephisto (1981),Drama|War
31,2081,4.273655,4,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
31,5646,4.495489,5,long_tail,Valmont (1989),Drama|Romance
32,3008,4.33887,1,short_head,Last Night (1998),Drama|Sci-Fi
32,1395,4.5692883,2,long_tail,Tin Men (1987),Comedy|Drama
32,2427,4.3247423,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
32,5646,4.476758,4,long_tail,Valmont (1989),Drama|Romance
32,2075,4.308909,5,short_head,Mephisto (1981),Drama|War
33,3008,4.3140516,1,short_head,Last Night (1998),Drama|Sci-Fi
33,1395,4.5520744,2,long_tail,Tin Men (1987),Comedy|Drama
33,2427,4.2989664,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
33,2075,4.28271,4,short_head,Mephisto (1981),Drama|War
33,5646,4.456462,5,long_tail,Valmont (1989),Drama|Romance
34,3008,4.563304,1,short_head,Last Night (1998),Drama|Sci-Fi
34,1395,4.720466,2,long_tail,Tin Men (1987),Comedy|Drama
34,2427,4.553364,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
34,2075,4.5424266,4,short_head,Mephisto (1981),Drama|War
34,2081,4.4994354,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
35,3008,3.7298007,1,short_head,Last Night (1998),Drama|Sci-Fi
35,1395,4.1759386,2,long_tail,Tin Men (1987),Comedy|Drama
35,2427,3.673305,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
35,5646,4.02171,4,long_tail,Valmont (1989),Drama|Romance
35,2075,3.671865,5,short_head,Mephisto (1981),Drama|War
36,3008,4.4723516,1,short_head,Last Night (1998),Drama|Sci-Fi
36,1395,4.659743,2,long_tail,Tin Men (1987),Comedy|Drama
36,2427,4.4605737,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
36,2075,4.4481106,4,short_head,Mephisto (1981),Drama|War
36,2081,4.397259,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
37,3008,4.2395825,1,short_head,Last Night (1998),Drama|Sci-Fi
37,1395,4.500522,2,long_tail,Tin Men (1987),Comedy|Drama
37,2427,4.222073,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
37,2075,4.2054205,4,short_head,Mephisto (1981),Drama|War
37,2081,4.1349955,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
38,3008,4.3167295,1,short_head,Last Night (1998),Drama|Sci-Fi
38,1395,4.5543404,2,long_tail,Tin Men (1987),Comedy|Drama
38,2427,4.302602,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
38,2075,4.2863355,4,short_head,Mephisto (1981),Drama|War
38,5646,4.458478,5,long_tail,Valmont (1989),Drama|Romance
39,3008,4.500278,1,short_head,Last Night (1998),Drama|Sci-Fi
39,1395,4.6784215,2,long_tail,Tin Men (1987),Comedy|Drama
39,2427,4.4888554,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
39,2075,4.4764147,4,short_head,Mephisto (1981),Drama|War
39,5646,4.607547,5,long_tail,Valmont (1989),Drama|Romance
40,3008,3.884067,1,short_head,Last Night (1998),Drama|Sci-Fi
40,1395,4.2714844,2,long_tail,Tin Men (1987),Comedy|Drama
40,2427,3.8467417,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
40,2075,3.8298974,4,short_head,Mephisto (1981),Drama|War
40,5646,4.1250315,5,long_tail,Valmont (1989),Drama|Romance
41,3008,4.48476,1,short_head,Last Night (1998),Drama|Sci-Fi
41,1395,4.6680574,2,long_tail,Tin Men (1987),Comedy|Drama
41,2427,4.4730997,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
41,5646,4.59506,4,long_tail,Valmont (1989),Drama|Romance
41,2075,4.4602447,5,short_head,Mephisto (1981),Drama|War
42,3008,4.709958,1,short_head,Last Night (1998),Drama|Sci-Fi
42,1395,4.816057,2,long_tail,Tin Men (1987),Comedy|Drama
42,2427,4.7031736,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
42,2075,4.695798,4,short_head,Mephisto (1981),Drama|War
42,5646,4.7740717,5,long_tail,Valmont (1989),Drama|Romance
43,3008,4.445651,1,short_head,Last Night (1998),Drama|Sci-Fi
43,1395,4.6407013,2,long_tail,Tin Men (1987),Comedy|Drama
43,2427,4.432913,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
43,5646,4.5635085,4,long_tail,Valmont (1989),Drama|Romance
43,2075,4.419516,5,short_head,Mephisto (1981),Drama|War
44,3008,4.508409,1,short_head,Last Night (1998),Drama|Sci-Fi
44,1395,4.684134,2,long_tail,Tin Men (1987),Comedy|Drama
44,2427,4.497576,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
44,2075,4.4855666,4,short_head,Mephisto (1981),Drama|War
44,5646,4.6139274,5,long_tail,Valmont (1989),Drama|Romance
45,3008,4.4589643,1,short_head,Last Night (1998),Drama|Sci-Fi
45,1395,4.6509333,2,long_tail,Tin Men (1987),Comedy|Drama
45,2427,4.4470797,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
45,2075,4.4341855,4,short_head,Mephisto (1981),Drama|War
45,2081,4.3822293,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
46,3008,4.11963,1,short_head,Last Night (1998),Drama|Sci-Fi
46,1395,4.4199815,2,long_tail,Tin Men (1987),Comedy|Drama
46,2427,4.0843935,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
46,5646,4.309323,4,long_tail,Valmont (1989),Drama|Romance
46,2075,4.0775533,5,short_head,Mephisto (1981),Drama|War
47,3008,4.4876237,1,short_head,Last Night (1998),Drama|Sci-Fi
47,1395,4.670151,2,long_tail,Tin Men (1987),Comedy|Drama
47,2427,4.4762583,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
47,2075,4.464,4,short_head,Mephisto (1981),Drama|War
47,5646,4.597246,5,long_tail,Valmont (1989),Drama|Romance
48,3008,4.4897647,1,short_head,Last Night (1998),Drama|Sci-Fi
48,1395,4.668949,2,long_tail,Tin Men (1987),Comedy|Drama
48,2427,4.4759555,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
48,2075,4.465399,4,short_head,Mephisto (1981),Drama|War
48,2081,4.4165716,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
49,1395,4.2274184,1,long_tail,Tin Men (1987),Comedy|Drama
49,3008,3.792925,2,short_head,Last Night (1998),Drama|Sci-Fi
49,5646,4.0806513,3,long_tail,Valmont (1989),Drama|Romance
49,2075,3.737174,4,short_head,Mephisto (1981),Drama|War
49,3118,4.066987,5,long_tail,,
50,3008,4.5509796,1,short_head,Last Night (1998),Drama|Sci-Fi
50,1395,4.7090034,2,long_tail,Tin Men (1987),Comedy|Drama
50,2427,4.5367084,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
50,5646,4.6496334,4,long_tail,Valmont (1989),Drama|Romance
50,2075,4.5299025,5,short_head,Mephisto (1981),Drama|War
51,3008,4.600764,1,short_head,Last Night (1998),Drama|Sci-Fi
51,1395,4.745341,2,long_tail,Tin Men (1987),Comedy|Drama
51,2427,4.5917816,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
51,2075,4.5818143,4,short_head,Mephisto (1981),Drama|War
51,5646,4.6880083,5,long_tail,Valmont (1989),Drama|Romance
52,3008,4.831533,1,short_head,Last Night (1998),Drama|Sci-Fi
52,1395,4.8943324,2,long_tail,Tin Men (1987),Comedy|Drama
52,2427,4.8273606,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
52,2075,4.822947,4,short_head,Mephisto (1981),Drama|War
52,5646,4.8697143,5,long_tail,Valmont (1989),Drama|Romance
53,3008,4.0635424,1,short_head,Last Night (1998),Drama|Sci-Fi
53,1395,4.384184,2,long_tail,Tin Men (1987),Comedy|Drama
53,2427,4.0269156,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
53,2075,4.0183973,4,short_head,Mephisto (1981),Drama|War
53,5646,4.266979,5,long_tail,Valmont (1989),Drama|Romance
54,3008,3.9028769,1,short_head,Last Night (1998),Drama|Sci-Fi
54,1395,4.299423,2,long_tail,Tin Men (1987),Comedy|Drama
54,2075,3.850594,3,short_head,Mephisto (1981),Drama|War
54,2427,3.8494606,4,short_head,"Thin Red Line, The (1998)",Action|Drama|War
54,2097,3.7761905,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
55,3008,4.3514986,1,short_head,Last Night (1998),Drama|Sci-Fi
55,1395,4.57758,2,long_tail,Tin Men (1987),Comedy|Drama
55,2427,4.3372045,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
55,2075,4.322681,4,short_head,Mephisto (1981),Drama|War
55,2081,4.262146,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
56,2427,4.2539787,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
56,1395,4.5274434,2,long_tail,Tin Men (1987),Comedy|Drama
56,2075,4.2489634,3,short_head,Mephisto (1981),Drama|War
56,5646,4.436919,4,long_tail,Valmont (1989),Drama|Romance
56,301,4.1691756,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
57,3008,4.514023,1,short_head,Last Night (1998),Drama|Sci-Fi
57,1395,4.68773,2,long_tail,Tin Men (1987),Comedy|Drama
57,2427,4.5031033,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
57,2075,4.49096,4,short_head,Mephisto (1981),Drama|War
57,2081,4.4439,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
58,3008,4.6020427,1,short_head,Last Night (1998),Drama|Sci-Fi
58,1395,4.743305,2,long_tail,Tin Men (1987),Comedy|Drama
58,2427,4.588832,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
58,5646,4.690732,4,long_tail,Valmont (1989),Drama|Romance
58,2075,4.583107,5,short_head,Mephisto (1981),Drama|War
59,3008,4.284728,1,short_head,Last Night (1998),Drama|Sci-Fi
59,1395,4.532262,2,long_tail,Tin Men (1987),Comedy|Drama
59,2427,4.2700505,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
59,2075,4.2531567,4,short_head,Mephisto (1981),Drama|War
59,5646,4.4322534,5,long_tail,Valmont (1989),Drama|Romance
60,3008,4.353777,1,short_head,Last Night (1998),Drama|Sci-Fi
60,1395,4.579679,2,long_tail,Tin Men (1987),Comedy|Drama
60,2427,4.3401794,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
60,2075,4.3246517,4,short_head,Mephisto (1981),Drama|War
60,2081,4.2645793,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
61,3008,4.5110664,1,short_head,Last Night (1998),Drama|Sci-Fi
61,1395,4.6859083,2,long_tail,Tin Men (1987),Comedy|Drama
61,2427,4.5002856,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
61,5646,4.616161,4,long_tail,Valmont (1989),Drama|Romance
61,2075,4.4883337,5,short_head,Mephisto (1981),Drama|War
62,3008,4.3172293,1,short_head,Last Night (1998),Drama|Sci-Fi
62,1395,4.551798,2,long_tail,Tin Men (1987),Comedy|Drama
62,2427,4.297658,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
62,2075,4.2857194,4,short_head,Mephisto (1981),Drama|War
62,5646,4.4603753,5,long_tail,Valmont (1989),Drama|Romance
63,3008,4.379271,1,short_head,Last Night (1998),Drama|Sci-Fi
63,1395,4.596842,2,long_tail,Tin Men (1987),Comedy|Drama
63,2427,4.3655868,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
63,2081,4.2927504,4,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
63,5646,4.5096846,5,long_tail,Valmont (1989),Drama|Romance
64,3008,4.4387655,1,short_head,Last Night (1998),Drama|Sci-Fi
64,1395,4.6340523,2,long_tail,Tin Men (1987),Comedy|Drama
64,2427,4.4232883,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
64,2075,4.4123354,4,short_head,Mephisto (1981),Drama|War
64,2081,4.3592906,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
65,3008,4.5087385,1,short_head,Last Night (1998),Drama|Sci-Fi
65,1395,4.684196,2,long_tail,Tin Men (1987),Comedy|Drama
65,2427,4.497488,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
65,5646,4.6143465,4,long_tail,Valmont (1989),Drama|Romance
65,2081,4.4379478,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
66,3008,4.4011593,1,short_head,Last Night (1998),Drama|Sci-Fi
66,1395,4.611738,2,long_tail,Tin Men (1987),Comedy|Drama
66,2427,4.38778,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
66,2075,4.3732224,4,short_head,Mephisto (1981),Drama|War
66,5646,4.5274706,5,long_tail,Valmont (1989),Drama|Romance
67,3008,3.9452636,1,short_head,Last Night (1998),Drama|Sci-Fi
67,1395,4.29728,2,long_tail,Tin Men (1987),Comedy|Drama
67,2427,3.9237761,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
67,5646,4.156056,4,long_tail,Valmont (1989),Drama|Romance
67,2075,3.9002786,5,short_head,Mephisto (1981),Drama|War
68,3008,4.572945,1,short_head,Last Night (1998),Drama|Sci-Fi
68,1395,4.7269335,2,long_tail,Tin Men (1987),Comedy|Drama
68,2427,4.563297,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
68,2075,4.552702,4,short_head,Mephisto (1981),Drama|War
68,5646,4.665871,5,long_tail,Valmont (1989),Drama|Romance
69,3008,4.509581,1,short_head,Last Night (1998),Drama|Sci-Fi
69,1395,4.684791,2,long_tail,Tin Men (1987),Comedy|Drama
69,2427,4.4983478,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
69,2075,4.4861116,4,short_head,Mephisto (1981),Drama|War
69,5646,4.615024,5,long_tail,Valmont (1989),Drama|Romance
70,3008,4.3983274,1,short_head,Last Night (1998),Drama|Sci-Fi
70,1395,4.609921,2,long_tail,Tin Men (1987),Comedy|Drama
70,2427,4.3852835,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
70,2075,4.3711634,4,short_head,Mephisto (1981),Drama|War
70,5646,4.525033,5,long_tail,Valmont (1989),Drama|Romance
71,3008,4.448065,1,short_head,Last Night (1998),Drama|Sci-Fi
71,1395,4.6436563,2,long_tail,Tin Men (1987),Comedy|Drama
71,2427,4.4360685,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
71,2075,4.4227777,4,short_head,Mephisto (1981),Drama|War
71,5646,4.565452,5,long_tail,Valmont (1989),Drama|Romance
72,3008,4.4342318,1,short_head,Last Night (1998),Drama|Sci-Fi
72,1395,4.633569,2,long_tail,Tin Men (1987),Comedy|Drama
72,2427,4.4214153,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
72,5646,4.5542736,4,long_tail,Valmont (1989),Drama|Romance
72,2075,4.4076304,5,short_head,Mephisto (1981),Drama|War
73,3008,4.5511374,1,short_head,Last Night (1998),Drama|Sci-Fi
73,1395,4.712494,2,long_tail,Tin Men (1987),Comedy|Drama
73,5646,4.6483417,3,long_tail,Valmont (1989),Drama|Romance
73,2427,4.541004,4,short_head,"Thin Red Line, The (1998)",Action|Drama|War
73,3118,4.6471844,5,long_tail,,
74,3008,3.9778848,1,short_head,Last Night (1998),Drama|Sci-Fi
74,1395,4.336805,2,long_tail,Tin Men (1987),Comedy|Drama
74,2427,3.9301941,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
74,2075,3.9289174,4,short_head,Mephisto (1981),Drama|War
74,5646,4.2120047,5,long_tail,Valmont (1989),Drama|Romance
75,3008,3.7778757,1,short_head,Last Night (1998),Drama|Sci-Fi
75,1395,4.203656,2,long_tail,Tin Men (1987),Comedy|Drama
75,2427,3.7268424,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
75,2075,3.7207775,4,short_head,Mephisto (1981),Drama|War
75,5646,4.051777,5,long_tail,Valmont (1989),Drama|Romance
76,3008,4.1260424,1,short_head,Last Night (1998),Drama|Sci-Fi
76,1395,4.4215407,2,long_tail,Tin Men (1987),Comedy|Drama
76,2427,4.107696,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
76,2075,4.0880675,4,short_head,Mephisto (1981),Drama|War
