user,itemId,score,rank,category,title,genres
11,1252,4.054984,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
12,2395,3.9468172,1,short_head,Rushmore (1998),Comedy|Drama
12,334,3.939587,2,short_head,Vanya on 42nd Street (1994),Drama
12,1106,3.9330163,3,short_head,,
12,1144,3.9306688,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
12,1252,3.9303863,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
13,2395,3.664663,1,short_head,Rushmore (1998),Comedy|Drama
13,334,3.6558757,2,short_head,Vanya on 42nd Street (1994),Drama
13,1106,3.6482139,3,short_head,,
13,1144,3.645449,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
13,1252,3.6448717,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
14,2395,3.5776687,1,short_head,Rushmore (1998),Comedy|Drama
14,334,3.5670195,2,short_head,Vanya on 42nd Street (1994),Drama
14,1106,3.5593214,3,short_head,,
14,1144,3.5561962,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
14,1252,3.555391,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
15,2395,3.7790549,1,short_head,Rushmore (1998),Comedy|Drama
15,334,3.7709916,2,short_head,Vanya on 42nd Street (1994),Drama
15,1144,3.7611344,3,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
15,1252,3.7608228,4,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
15,2829,3.7539897,5,short_head,"Muse, The (1999)",Comedy
16,2395,4.0428963,1,short_head,Rushmore (1998),Comedy|Drama
16,1252,4.027608,2,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
16,2829,4.021865,3,short_head,"Muse, The (1999)",Comedy
16,2400,4.005316,4,short_head,Prancer (1989),Children|Drama|Fantasy
16,1248,4.0039907,5,short_head,Touch of Evil (1958),Crime|Film-Noir|Thriller
17,2395,3.9295104,1,short_head,Rushmore (1998),Comedy|Drama
17,2158,3.8014941,2,long_tail,,
17,334,3.9222422,3,short_head,Vanya on 42nd Street (1994),Drama
17,2829,3.9068274,4,short_head,"Muse, The (1999)",Comedy
17,2400,3.8888552,5,short_head,Prancer (1989),Children|Drama|Fantasy
18,2395,3.0007932,1,short_head,Rushmore (1998),Comedy|Drama
18,1106,2.9778333,2,short_head,,
18,1144,2.9737058,3,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
18,1252,2.9724407,4,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
18,2158,2.8103113,5,long_tail,,
19,2395,3.9680693,1,short_head,Rushmore (1998),Comedy|Drama
19,2158,3.8427863,2,long_tail,,
19,334,3.9608717,3,short_head,Vanya on 42nd Street (1994),Drama
19,1106,3.9542456,4,short_head,,
19,1144,3.9520135,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
20,2395,3.5525062,1,short_head,Rushmore (1998),Comedy|Drama
20,2158,3.3778026,2,long_tail,,
20,334,3.5419636,3,short_head,Vanya on 42nd Street (1994),Drama
20,1106,3.5341644,4,short_head,,
20,1144,3.5308912,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
21,2395,3.296319,1,short_head,Rushmore (1998),Comedy|Drama
21,334,3.2839193,2,short_head,Vanya on 42nd Street (1994),Drama
21,1106,3.2750635,3,short_head,,
21,1144,3.2715058,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
21,1252,3.2703946,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
22,2395,3.9293215,1,short_head,Rushmore (1998),Comedy|Drama
22,2158,3.8009124,2,long_tail,,
22,334,3.921989,3,short_head,Vanya on 42nd Street (1994),Drama
22,1252,3.9126778,4,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
22,2829,3.9064593,5,short_head,"Muse, The (1999)",Comedy
23,2395,3.8082933,1,short_head,Rushmore (1998),Comedy|Drama
23,334,3.8003278,2,short_head,Vanya on 42nd Street (1994),Drama
23,1106,3.7932,3,short_head,,
23,1144,3.7906642,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
23,1252,3.7903476,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
24,2395,4.0494986,1,short_head,Rushmore (1998),Comedy|Drama
24,334,4.042799,2,short_head,Vanya on 42nd Street (1994),Drama
24,1106,4.036552,3,short_head,,
24,2158,3.9315033,4,long_tail,,
24,1144,4.034445,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
25,2395,3.5384932,1,short_head,Rushmore (1998),Comedy|Drama
25,334,3.5276875,2,short_head,Vanya on 42nd Street (1994),Drama
25,1106,3.5197763,3,short_head,,
25,1144,3.51653,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
25,1252,3.515742,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
26,2395,3.7136102,1,short_head,Rushmore (1998),Comedy|Drama
26,334,3.7051356,2,short_head,Vanya on 42nd Street (1994),Drama
26,1106,3.6977575,3,short_head,,
26,1252,3.6947117,4,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
26,2829,3.687039,5,short_head,"Muse, The (1999)",Comedy
27,2395,3.2101622,1,short_head,Rushmore (1998),Comedy|Drama
27,2158,3.0111911,2,long_tail,,
27,334,3.1977162,3,short_head,Vanya on 42nd Street (1994),Drama
27,1106,3.1891072,4,short_head,,
27,1252,3.1840305,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
28,334,4.06559,1,short_head,Vanya on 42nd Street (1994),Drama
28,1106,4.059647,2,short_head,,
28,1252,4.057248,3,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
28,2829,4.0516367,4,short_head,"Muse, The (1999)",Comedy
28,1133,4.0392075,5,short_head,,
29,2395,4.082397,1,short_head,Rushmore (1998),Comedy|Drama
29,334,4.075865,2,short_head,Vanya on 42nd Street (1994),Drama
29,1106,4.069881,3,short_head,,
29,1144,4.0678034,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
29,1252,4.0675883,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
30,2395,3.8652964,1,short_head,Rushmore (1998),Comedy|Drama
30,334,3.8576326,2,short_head,Vanya on 42nd Street (1994),Drama
30,1106,3.850678,3,short_head,,
30,1144,3.8482378,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
30,1252,3.847945,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
31,2395,3.903426,1,short_head,Rushmore (1998),Comedy|Drama
31,334,3.895968,2,short_head,Vanya on 42nd Street (1994),Drama
31,1106,3.8892996,3,short_head,,
31,1144,3.8868465,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
31,1252,3.8865786,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
32,2395,3.906475,1,short_head,Rushmore (1998),Comedy|Drama
32,2158,3.776135,2,long_tail,,
32,334,3.8989954,3,short_head,Vanya on 42nd Street (1994),Drama
32,1106,3.892243,4,short_head,,
32,1144,3.8898566,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
33,2395,3.7768283,1,short_head,Rushmore (1998),Comedy|Drama
33,334,3.7688563,2,short_head,Vanya on 42nd Street (1994),Drama
33,2158,3.636174,3,long_tail,,
33,1106,3.7616668,4,short_head,,
33,1144,3.759023,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
34,2395,3.8845835,1,short_head,Rushmore (1998),Comedy|Drama
34,334,3.8770466,2,short_head,Vanya on 42nd Street (1994),Drama
34,1106,3.8701696,3,short_head,,
34,1144,3.8677692,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
34,1252,3.8674796,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
35,2395,3.4948587,1,short_head,Rushmore (1998),Comedy|Drama
35,2158,3.314845,2,long_tail,,
35,334,3.4837017,3,short_head,Vanya on 42nd Street (1994),Drama
35,1144,3.4723477,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
35,1252,3.4714947,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
36,2395,3.792882,1,short_head,Rushmore (1998),Comedy|Drama
36,334,3.784884,2,short_head,Vanya on 42nd Street (1994),Drama
36,1106,3.7775955,3,short_head,,
36,1144,3.7750638,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
36,1252,3.7747905,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
37,2395,3.573986,1,short_head,Rushmore (1998),Comedy|Drama
37,334,3.5633006,2,short_head,Vanya on 42nd Street (1994),Drama
37,1106,3.5559397,3,short_head,,
37,1144,3.5527384,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
37,1252,3.5519705,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
38,2395,3.9399881,1,short_head,Rushmore (1998),Comedy|Drama
38,334,3.932676,2,short_head,Vanya on 42nd Street (1994),Drama
38,1106,3.926036,3,short_head,,
38,1144,3.9237099,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
38,1252,3.9234467,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
39,2395,3.903463,1,short_head,Rushmore (1998),Comedy|Drama
39,334,3.896054,2,short_head,Vanya on 42nd Street (1994),Drama
39,1106,3.888864,3,short_head,,
39,1144,3.8865776,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
39,1252,3.8863244,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
40,2395,3.4394817,1,short_head,Rushmore (1998),Comedy|Drama
40,334,3.4281812,2,short_head,Vanya on 42nd Street (1994),Drama
40,1106,3.419818,3,short_head,,
40,1144,3.4164143,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
40,1252,3.4155674,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
41,2395,3.9273808,1,short_head,Rushmore (1998),Comedy|Drama
41,2158,3.799006,2,long_tail,,
41,334,3.9203455,3,short_head,Vanya on 42nd Street (1994),Drama
41,1106,3.913728,4,short_head,,
41,1144,3.9112706,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
42,2395,4.248779,1,short_head,Rushmore (1998),Comedy|Drama
42,334,4.2431893,2,short_head,Vanya on 42nd Street (1994),Drama
42,1106,4.238097,3,short_head,,
42,1144,4.2363653,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
42,1252,4.236121,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
43,2395,3.7777324,1,short_head,Rushmore (1998),Comedy|Drama
43,2158,3.6367252,2,long_tail,,
43,334,3.7696698,3,short_head,Vanya on 42nd Street (1994),Drama
43,1106,3.7622907,4,short_head,,
43,1144,3.7597644,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
44,2395,4.0730143,1,short_head,Rushmore (1998),Comedy|Drama
44,334,4.066377,2,short_head,Vanya on 42nd Street (1994),Drama
44,1106,4.060274,3,short_head,,
44,1144,4.0581746,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
44,1252,4.05798,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
45,2395,3.8997123,1,short_head,Rushmore (1998),Comedy|Drama
45,334,3.8921018,2,short_head,Vanya on 42nd Street (1994),Drama
45,1106,3.885387,3,short_head,,
45,1144,3.8830194,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
45,1252,3.8827374,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
46,2395,3.484889,1,short_head,Rushmore (1998),Comedy|Drama
46,2158,3.30406,2,long_tail,,
46,334,3.4737573,3,short_head,Vanya on 42nd Street (1994),Drama
46,1106,3.4657357,4,short_head,,
46,1144,3.4623537,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
47,2395,3.9951208,1,short_head,Rushmore (1998),Comedy|Drama
47,334,3.98798,2,short_head,Vanya on 42nd Street (1994),Drama
47,1106,3.9817536,3,short_head,,
47,1144,3.9795198,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
47,1252,3.9792438,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
48,2395,3.8728333,1,short_head,Rushmore (1998),Comedy|Drama
48,334,3.8652267,2,short_head,Vanya on 42nd Street (1994),Drama
48,1106,3.8583698,3,short_head,,
48,1144,3.8559208,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
48,1252,3.855623,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
49,334,3.197794,1,short_head,Vanya on 42nd Street (1994),Drama
49,2158,3.0112076,2,long_tail,,
49,1144,3.185206,3,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
49,2400,3.1459994,4,short_head,Prancer (1989),Children|Drama|Fantasy
49,3503,2.967084,5,long_tail,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
50,2395,4.088134,1,short_head,Rushmore (1998),Comedy|Drama
50,2158,3.9736998,2,long_tail,,
50,334,4.081538,3,short_head,Vanya on 42nd Street (1994),Drama
50,1106,4.0755453,4,short_head,,
50,1252,4.0732913,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
51,2395,4.2618876,1,short_head,Rushmore (1998),Comedy|Drama
51,334,4.25631,2,short_head,Vanya on 42nd Street (1994),Drama
51,1106,4.251385,3,short_head,,
51,1144,4.2496057,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
51,1252,4.2493744,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
52,2395,4.1311545,1,short_head,Rushmore (1998),Comedy|Drama
52,334,4.1248956,2,short_head,Vanya on 42nd Street (1994),Drama
52,1106,4.119195,3,short_head,,
52,1144,4.1171894,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
52,1252,4.1169496,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
53,2395,3.3766708,1,short_head,Rushmore (1998),Comedy|Drama
53,334,3.365022,2,short_head,Vanya on 42nd Street (1994),Drama
53,1106,3.3564334,3,short_head,,
53,1144,3.3529515,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
53,1252,3.3519342,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
54,2395,3.6888561,1,short_head,Rushmore (1998),Comedy|Drama
54,334,3.6803055,2,short_head,Vanya on 42nd Street (1994),Drama
54,1106,3.6726456,3,short_head,,
54,1144,3.6699412,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
54,1252,3.669506,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
55,2395,3.7594912,1,short_head,Rushmore (1998),Comedy|Drama
55,334,3.7512817,2,short_head,Vanya on 42nd Street (1994),Drama
55,1106,3.7439537,3,short_head,,
55,1144,3.7413716,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
55,1252,3.7410543,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
56,334,3.7720113,1,short_head,Vanya on 42nd Street (1994),Drama
56,2158,3.6393473,2,long_tail,,
56,1252,3.7617779,3,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
56,2829,3.7549412,4,short_head,"Muse, The (1999)",Comedy
56,1133,3.7398555,5,short_head,,
57,2395,3.9347649,1,short_head,Rushmore (1998),Comedy|Drama
57,334,3.9274123,2,short_head,Vanya on 42nd Street (1994),Drama
57,1106,3.9206705,3,short_head,,
57,1144,3.9183674,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
57,1252,3.9181006,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
58,2395,4.2106,1,short_head,Rushmore (1998),Comedy|Drama
58,2158,4.108242,2,long_tail,,
58,334,4.2047973,3,short_head,Vanya on 42nd Street (1994),Drama
58,1144,4.1976438,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
58,1252,4.1974254,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
59,2395,3.741828,1,short_head,Rushmore (1998),Comedy|Drama
59,334,3.7335796,2,short_head,Vanya on 42nd Street (1994),Drama
59,1106,3.726009,3,short_head,,
59,1144,3.7234635,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
59,1252,3.72316,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
60,2395,3.939953,1,short_head,Rushmore (1998),Comedy|Drama
60,334,3.932654,2,short_head,Vanya on 42nd Street (1994),Drama
60,1106,3.9260437,3,short_head,,
60,1144,3.9237306,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
60,1252,3.9234338,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
61,2395,4.216634,1,short_head,Rushmore (1998),Comedy|Drama
61,2158,4.1149225,2,long_tail,,
61,334,4.210895,3,short_head,Vanya on 42nd Street (1994),Drama
61,1106,4.205652,4,short_head,,
61,1144,4.2038,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
62,2395,3.7565975,1,short_head,Rushmore (1998),Comedy|Drama
62,334,3.7484093,2,short_head,Vanya on 42nd Street (1994),Drama
62,1106,3.740888,3,short_head,,
62,1144,3.73834,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
62,1252,3.7380362,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
63,334,3.975915,1,short_head,Vanya on 42nd Street (1994),Drama
63,1106,3.9696097,2,short_head,,
63,1144,3.9672313,3,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
63,1252,3.966971,4,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
63,2829,3.9609635,5,short_head,"Muse, The (1999)",Comedy
64,2395,3.8780303,1,short_head,Rushmore (1998),Comedy|Drama
64,334,3.8703847,2,short_head,Vanya on 42nd Street (1994),Drama
64,1106,3.8633478,3,short_head,,
64,1144,3.8609936,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
64,1252,3.8607154,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
65,2395,4.1227098,1,short_head,Rushmore (1998),Comedy|Drama
65,2158,4.0115347,2,long_tail,,
65,334,4.1163216,3,short_head,Vanya on 42nd Street (1994),Drama
65,1144,4.1084914,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
65,1252,4.10829,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
66,2395,3.7333941,1,short_head,Rushmore (1998),Comedy|Drama
66,334,3.7250605,2,short_head,Vanya on 42nd Street (1994),Drama
66,1106,3.7176652,3,short_head,,
66,1144,3.7150407,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
66,1252,3.714723,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
67,2395,3.6217415,1,short_head,Rushmore (1998),Comedy|Drama
67,2158,3.4545615,2,long_tail,,
67,1106,3.6044354,3,short_head,,
67,1144,3.6013865,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
67,1252,3.6006632,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
68,2395,4.0138493,1,short_head,Rushmore (1998),Comedy|Drama
68,334,4.0069036,2,short_head,Vanya on 42nd Street (1994),Drama
68,1106,4.0006537,3,short_head,,
68,1144,3.998517,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
68,1252,3.9982154,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
69,2395,4.098727,1,short_head,Rushmore (1998),Comedy|Drama
69,334,4.092278,2,short_head,Vanya on 42nd Street (1994),Drama
69,1106,4.0864115,3,short_head,,
69,1144,4.0843554,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
69,1252,4.0841103,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
70,2395,3.813671,1,short_head,Rushmore (1998),Comedy|Drama
70,334,3.8057256,2,short_head,Vanya on 42nd Street (1994),Drama
70,1106,3.798618,3,short_head,,
70,1144,3.7960985,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
70,1252,3.795782,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
71,2395,3.9461648,1,short_head,Rushmore (1998),Comedy|Drama
71,334,3.9389257,2,short_head,Vanya on 42nd Street (1994),Drama
71,1106,3.9323087,3,short_head,,
71,1144,3.9300063,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
71,1252,3.929729,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
72,2395,4.050364,1,short_head,Rushmore (1998),Comedy|Drama
72,2158,3.9325423,2,long_tail,,
72,334,4.0436835,3,short_head,Vanya on 42nd Street (1994),Drama
72,1106,4.037595,4,short_head,,
72,1144,4.03542,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
73,2395,4.3170466,1,short_head,Rushmore (1998),Comedy|Drama
73,2158,4.226147,2,long_tail,,
73,334,4.3119736,3,short_head,Vanya on 42nd Street (1994),Drama
73,1144,4.305759,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
73,2829,4.3011727,5,short_head,"Muse, The (1999)",Comedy
74,334,3.587077,1,short_head,Vanya on 42nd Street (1994),Drama
74,1106,3.5794606,2,short_head,,
74,1252,3.5755973,3,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
74,2829,3.5664198,4,short_head,"Muse, The (1999)",Comedy
74,1133,3.5485039,5,short_head,,
75,2395,3.4924743,1,short_head,Rushmore (1998),Comedy|Drama
75,334,3.4812615,2,short_head,Vanya on 42nd Street (1994),Drama
75,1106,3.472857,3,short_head,,
75,1144,3.4696527,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
75,1252,3.4688544,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
76,2395,3.7772896,1,short_head,Rushmore (1998),Comedy|Drama
76,334,3.7692497,2,short_head,Vanya on 42nd Street (1994),Drama
76,1106,3.7619514,3,short_head,,
76,1144,3.759346,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
76,1252,3.7590744,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
77,2395,3.4259222,1,short_head,Rushmore (1998),Comedy|Drama
77,334,3.4144688,2,short_head,Vanya on 42nd Street (1994),Drama
77,1106,3.406118,3,short_head,,
77,1144,3.4026802,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
77,1252,3.40186,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
78,2395,4.0266714,1,short_head,Rushmore (1998),Comedy|Drama
78,2158,3.9066908,2,long_tail,,
78,334,4.0198116,3,short_head,Vanya on 42nd Street (1994),Drama
78,1106,4.01366,4,short_head,,
78,1144,4.011461,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
79,2395,4.2811623,1,short_head,Rushmore (1998),Comedy|Drama
79,2158,4.186157,2,long_tail,,
79,334,4.275773,3,short_head,Vanya on 42nd Street (1994),Drama
79,1106,4.2708654,4,short_head,,
79,1144,4.2691536,5,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
80,2395,3.4909847,1,short_head,Rushmore (1998),Comedy|Drama
80,334,3.479812,2,short_head,Vanya on 42nd Street (1994),Drama
80,1106,3.4716988,3,short_head,,
80,1144,3.4683814,4,short_head,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
80,1252,3.4675555,5,short_head,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
