user,itemId,score,rank,category,title,genres
17,2162,4.048549,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
18,2075,3.5039907,1,short_head,Mephisto (1981),Drama|War
18,3162,3.5247626,2,long_tail,Simpatico (1999),Comedy|Drama
18,2427,3.49751,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
18,2158,3.5082655,4,long_tail,,
18,423,3.4438732,5,short_head,Blown Away (1994),Action|Thriller
19,2075,4.1414256,1,short_head,Mephisto (1981),Drama|War
19,3162,4.1533,2,long_tail,Simpatico (1999),Comedy|Drama
19,2427,4.138417,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
19,423,4.1065784,4,short_head,Blown Away (1994),Action|Thriller
19,2158,4.144509,5,long_tail,,
20,2075,3.9502099,1,short_head,Mephisto (1981),Drama|War
20,3162,3.9649339,2,long_tail,Simpatico (1999),Comedy|Drama
20,2427,3.945762,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
20,423,3.9066348,4,short_head,Blown Away (1994),Action|Thriller
20,2158,3.9535203,5,long_tail,,
21,2075,3.342382,1,short_head,Mephisto (1981),Drama|War
21,3162,3.3643541,2,long_tail,Simpatico (1999),Comedy|Drama
21,2427,3.3355365,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
21,423,3.2789612,4,short_head,Blown Away (1994),Action|Thriller
21,2162,3.251142,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
22,2427,4.020249,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
22,3162,4.0366535,2,long_tail,Simpatico (1999),Comedy|Drama
22,423,3.9849787,3,short_head,Blown Away (1994),Action|Thriller
22,2162,3.969009,4,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
22,2158,4.027054,5,long_tail,,
23,2075,4.016243,1,short_head,Mephisto (1981),Drama|War
23,3162,4.029377,2,long_tail,Simpatico (1999),Comedy|Drama
23,2427,4.01285,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
23,423,3.9772158,4,short_head,Blown Away (1994),Action|Thriller
23,2162,3.961155,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
24,2075,4.368222,1,short_head,Mephisto (1981),Drama|War
24,3162,4.377367,2,long_tail,Simpatico (1999),Comedy|Drama
24,2427,4.3659363,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
24,423,4.3414297,4,short_head,Blown Away (1994),Action|Thriller
24,2162,4.3304224,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
25,2075,3.9356306,1,short_head,Mephisto (1981),Drama|War
25,3162,3.950653,2,long_tail,Simpatico (1999),Comedy|Drama
25,2427,3.9311407,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
25,423,3.891615,4,short_head,Blown Away (1994),Action|Thriller
25,2162,3.8721683,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
26,2075,4.061322,1,short_head,Mephisto (1981),Drama|War
26,3162,4.0739994,2,long_tail,Simpatico (1999),Comedy|Drama
26,2427,4.058062,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
26,337,4.0050235,4,short_head,What's Eating Gilbert Grape (1993),Drama
26,2081,4.0009274,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
27,2075,3.7249784,1,short_head,Mephisto (1981),Drama|War
27,3162,3.7428393,2,long_tail,Simpatico (1999),Comedy|Drama
27,2427,3.7195315,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
27,2158,3.7288287,4,long_tail,,
27,2162,3.6507013,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
28,2075,4.2352347,1,short_head,Mephisto (1981),Drama|War
28,3162,4.245971,2,long_tail,Simpatico (1999),Comedy|Drama
28,2427,4.232541,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
28,423,4.203746,4,short_head,Blown Away (1994),Action|Thriller
28,2162,4.190771,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
29,2075,4.351691,1,short_head,Mephisto (1981),Drama|War
29,3162,4.3610406,2,long_tail,Simpatico (1999),Comedy|Drama
29,2427,4.3493547,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
29,423,4.324295,4,short_head,Blown Away (1994),Action|Thriller
29,2162,4.313035,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
30,2075,4.1891885,1,short_head,Mephisto (1981),Drama|War
30,3162,4.2004833,2,long_tail,Simpatico (1999),Comedy|Drama
30,2427,4.1863155,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
30,423,4.1559277,4,short_head,Blown Away (1994),Action|Thriller
30,2162,4.1422625,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
31,2075,4.143277,1,short_head,Mephisto (1981),Drama|War
31,3162,4.1551285,2,long_tail,Simpatico (1999),Comedy|Drama
31,423,4.108488,3,short_head,Blown Away (1994),Action|Thriller
31,2162,4.0942216,4,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
31,337,4.0903788,5,short_head,What's Eating Gilbert Grape (1993),Drama
32,2075,4.1261,1,short_head,Mephisto (1981),Drama|War
32,3162,4.1381397,2,long_tail,Simpatico (1999),Comedy|Drama
32,2427,4.1230454,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
32,423,4.0907664,4,short_head,Blown Away (1994),Action|Thriller
32,2158,4.1292243,5,long_tail,,
33,2075,4.0806556,1,short_head,Mephisto (1981),Drama|War
33,3162,4.0931835,2,long_tail,Simpatico (1999),Comedy|Drama
33,2427,4.0774775,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
33,423,4.0441394,4,short_head,Blown Away (1994),Action|Thriller
33,2162,4.0291643,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
34,2075,4.211068,1,short_head,Mephisto (1981),Drama|War
34,3162,4.2220926,2,long_tail,Simpatico (1999),Comedy|Drama
34,2427,4.2082744,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
34,423,4.178638,4,short_head,Blown Away (1994),Action|Thriller
34,2162,4.165266,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
35,2075,3.5618706,1,short_head,Mephisto (1981),Drama|War
35,3162,3.582164,2,long_tail,Simpatico (1999),Comedy|Drama
35,2427,3.5555358,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
35,423,3.5030851,4,short_head,Blown Away (1994),Action|Thriller
35,2158,3.5660472,5,long_tail,,
36,2075,4.1633873,1,short_head,Mephisto (1981),Drama|War
36,3162,4.1749954,2,long_tail,Simpatico (1999),Comedy|Drama
36,2427,4.1604366,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
36,423,4.1292467,4,short_head,Blown Away (1994),Action|Thriller
36,2162,4.1152368,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
37,2075,3.9416718,1,short_head,Mephisto (1981),Drama|War
37,3162,3.9565606,2,long_tail,Simpatico (1999),Comedy|Drama
37,2427,3.9371934,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
37,423,3.8978422,4,short_head,Blown Away (1994),Action|Thriller
37,2162,3.878883,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
38,2075,4.166559,1,short_head,Mephisto (1981),Drama|War
38,3162,4.1781416,2,long_tail,Simpatico (1999),Comedy|Drama
38,2427,4.1636176,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
38,423,4.132518,4,short_head,Blown Away (1994),Action|Thriller
38,2162,4.118553,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
39,2075,4.17702,1,short_head,Mephisto (1981),Drama|War
39,3162,4.1884546,2,long_tail,Simpatico (1999),Comedy|Drama
39,2427,4.174115,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
39,423,4.143332,4,short_head,Blown Away (1994),Action|Thriller
39,2162,4.1295075,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
40,2075,3.7906358,1,short_head,Mephisto (1981),Drama|War
40,3162,3.8078735,2,long_tail,Simpatico (1999),Comedy|Drama
40,2427,3.785378,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
40,423,3.7406693,4,short_head,Blown Away (1994),Action|Thriller
40,2162,3.7188387,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
41,2075,4.1824703,1,short_head,Mephisto (1981),Drama|War
41,3162,4.1938357,2,long_tail,Simpatico (1999),Comedy|Drama
41,2427,4.1795707,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
41,423,4.1489763,4,short_head,Blown Away (1994),Action|Thriller
41,2158,4.185409,5,long_tail,,
42,2075,4.526431,1,short_head,Mephisto (1981),Drama|War
42,3162,4.5335307,2,long_tail,Simpatico (1999),Comedy|Drama
42,2427,4.524656,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
42,423,4.5055885,4,short_head,Blown Away (1994),Action|Thriller
42,2162,4.497012,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
43,2075,4.0976434,1,short_head,Mephisto (1981),Drama|War
43,3162,4.109991,2,long_tail,Simpatico (1999),Comedy|Drama
43,2427,4.094512,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
43,423,4.061421,4,short_head,Blown Away (1994),Action|Thriller
43,2158,4.1008472,5,long_tail,,
44,2075,4.242919,1,short_head,Mephisto (1981),Drama|War
44,3162,4.2535686,2,long_tail,Simpatico (1999),Comedy|Drama
44,2427,4.2402506,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
44,423,4.2116923,4,short_head,Blown Away (1994),Action|Thriller
44,2162,4.1988277,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
45,2075,4.238393,1,short_head,Mephisto (1981),Drama|War
45,3162,4.249093,2,long_tail,Simpatico (1999),Comedy|Drama
45,2427,4.235709,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
45,423,4.2070346,4,short_head,Blown Away (1994),Action|Thriller
45,2162,4.194106,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
46,2075,3.7684054,1,short_head,Mephisto (1981),Drama|War
46,3162,3.7858605,2,long_tail,Simpatico (1999),Comedy|Drama
46,2427,3.763082,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
46,2158,3.7721705,4,long_tail,,
46,423,3.7178304,5,short_head,Blown Away (1994),Action|Thriller
47,2075,4.29407,1,short_head,Mephisto (1981),Drama|War
47,3162,4.304115,2,long_tail,Simpatico (1999),Comedy|Drama
47,2427,4.291547,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
47,423,4.2646337,4,short_head,Blown Away (1994),Action|Thriller
47,2162,4.252551,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
48,2075,4.2043467,1,short_head,Mephisto (1981),Drama|War
48,3162,4.2154517,2,long_tail,Simpatico (1999),Comedy|Drama
48,2427,4.201523,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
48,423,4.1716456,4,short_head,Blown Away (1994),Action|Thriller
48,2162,4.1581826,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
49,2075,3.6256518,1,short_head,Mephisto (1981),Drama|War
49,3162,3.644299,2,long_tail,Simpatico (1999),Comedy|Drama
49,2427,3.6199865,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
49,2158,3.6296997,4,long_tail,,
49,423,3.5700154,5,short_head,Blown Away (1994),Action|Thriller
50,2075,4.227523,1,short_head,Mephisto (1981),Drama|War
50,3162,4.238352,2,long_tail,Simpatico (1999),Comedy|Drama
50,2427,4.2247953,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
50,2158,4.2303367,4,long_tail,,
50,423,4.195692,5,short_head,Blown Away (1994),Action|Thriller
51,2075,4.436186,1,short_head,Mephisto (1981),Drama|War
51,3162,4.4444737,2,long_tail,Simpatico (1999),Comedy|Drama
51,2427,4.4341154,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
51,423,4.411889,4,short_head,Blown Away (1994),Action|Thriller
51,2162,4.4019027,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
52,2075,4.4536085,1,short_head,Mephisto (1981),Drama|War
52,3162,4.46167,2,long_tail,Simpatico (1999),Comedy|Drama
52,2427,4.4515934,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
52,423,4.4299645,4,short_head,Blown Away (1994),Action|Thriller
52,2162,4.4202447,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
53,2075,3.7755845,1,short_head,Mephisto (1981),Drama|War
53,3162,3.7929714,2,long_tail,Simpatico (1999),Comedy|Drama
53,2427,3.7702827,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
53,423,3.7252054,4,short_head,Blown Away (1994),Action|Thriller
53,2162,3.7031999,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
54,2075,3.9372272,1,short_head,Mephisto (1981),Drama|War
54,3162,3.9522326,2,long_tail,Simpatico (1999),Comedy|Drama
54,2427,3.9327412,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
54,423,3.8931308,4,short_head,Blown Away (1994),Action|Thriller
54,2162,3.8734844,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
55,2075,4.14441,1,short_head,Mephisto (1981),Drama|War
55,3162,4.1562486,2,long_tail,Simpatico (1999),Comedy|Drama
55,2427,4.141406,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
55,423,4.1096563,4,short_head,Blown Away (1994),Action|Thriller
55,2162,4.0954046,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
56,2075,4.048234,1,short_head,Mephisto (1981),Drama|War
56,3162,4.0610285,2,long_tail,Simpatico (1999),Comedy|Drama
56,2427,4.0449533,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
56,423,4.010846,4,short_head,Blown Away (1994),Action|Thriller
56,337,3.9912329,5,short_head,What's Eating Gilbert Grape (1993),Drama
57,2075,4.18972,1,short_head,Mephisto (1981),Drama|War
57,3162,4.2010093,2,long_tail,Simpatico (1999),Comedy|Drama
57,2427,4.1868486,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
57,423,4.1564856,4,short_head,Blown Away (1994),Action|Thriller
57,2162,4.1428275,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
58,2075,4.359027,1,short_head,Mephisto (1981),Drama|War
58,3162,4.3682857,2,long_tail,Simpatico (1999),Comedy|Drama
58,2427,4.356713,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
58,423,4.331904,4,short_head,Blown Away (1994),Action|Thriller
58,2162,4.3207636,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
59,2075,4.1076145,1,short_head,Mephisto (1981),Drama|War
59,3162,4.119855,2,long_tail,Simpatico (1999),Comedy|Drama
59,2427,4.10451,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
59,423,4.071702,4,short_head,Blown Away (1994),Action|Thriller
59,2162,4.056982,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
60,2075,4.1415257,1,short_head,Mephisto (1981),Drama|War
60,3162,4.1533966,2,long_tail,Simpatico (1999),Comedy|Drama
60,2427,4.1385145,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
60,423,4.106681,4,short_head,Blown Away (1994),Action|Thriller
60,2162,4.092392,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
61,2075,4.3094506,1,short_head,Mephisto (1981),Drama|War
61,3162,4.3193116,2,long_tail,Simpatico (1999),Comedy|Drama
61,2427,4.3069735,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
61,423,4.280548,4,short_head,Blown Away (1994),Action|Thriller
61,2162,4.268682,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
62,2075,4.051694,1,short_head,Mephisto (1981),Drama|War
62,2158,4.0550623,2,long_tail,,
62,2427,4.048417,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
62,423,4.014394,4,short_head,Blown Away (1994),Action|Thriller
62,2162,3.9991045,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
63,2427,4.1401567,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
63,3162,4.1550164,2,long_tail,Simpatico (1999),Comedy|Drama
63,423,4.1083746,3,short_head,Blown Away (1994),Action|Thriller
63,2162,4.0941043,4,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
63,337,4.09026,5,short_head,What's Eating Gilbert Grape (1993),Drama
64,2075,4.1253414,1,short_head,Mephisto (1981),Drama|War
64,3162,4.137389,2,long_tail,Simpatico (1999),Comedy|Drama
64,2427,4.122289,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
64,423,4.089983,4,short_head,Blown Away (1994),Action|Thriller
64,2162,4.0754876,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
65,2427,4.2645755,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
65,3162,4.2775397,2,long_tail,Simpatico (1999),Comedy|Drama
65,423,4.236812,3,short_head,Blown Away (1994),Action|Thriller
65,2162,4.22434,4,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
65,2158,4.269867,5,long_tail,,
66,2075,4.095008,1,short_head,Mephisto (1981),Drama|War
66,3162,4.107383,2,long_tail,Simpatico (1999),Comedy|Drama
66,2427,4.091868,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
66,423,4.0587034,4,short_head,Blown Away (1994),Action|Thriller
66,2162,4.043826,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
67,2075,3.9633455,1,short_head,Mephisto (1981),Drama|War
67,3162,3.977373,2,long_tail,Simpatico (1999),Comedy|Drama
67,2427,3.9591959,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
67,423,3.9207659,4,short_head,Blown Away (1994),Action|Thriller
67,2158,3.966701,5,long_tail,,
68,2075,4.3400517,1,short_head,Mephisto (1981),Drama|War
68,3162,4.3495407,2,long_tail,Simpatico (1999),Comedy|Drama
68,2427,4.337666,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
68,423,4.3122244,4,short_head,Blown Away (1994),Action|Thriller
68,2162,4.300795,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
69,2075,4.2809663,1,short_head,Mephisto (1981),Drama|War
69,3162,4.291167,2,long_tail,Simpatico (1999),Comedy|Drama
69,2427,4.2784038,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
69,423,4.251078,4,short_head,Blown Away (1994),Action|Thriller
69,2162,4.238813,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
70,2075,4.138803,1,short_head,Mephisto (1981),Drama|War
70,3162,4.1507034,2,long_tail,Simpatico (1999),Comedy|Drama
70,2427,4.1357837,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
70,423,4.103871,4,short_head,Blown Away (1994),Action|Thriller
70,2162,4.089547,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
71,2075,4.236343,1,short_head,Mephisto (1981),Drama|War
71,3162,4.247067,2,long_tail,Simpatico (1999),Comedy|Drama
71,2427,4.233652,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
71,423,4.204898,4,short_head,Blown Away (1994),Action|Thriller
71,2162,4.1919413,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
72,2075,4.150379,1,short_head,Mephisto (1981),Drama|War
72,3162,4.1621513,2,long_tail,Simpatico (1999),Comedy|Drama
72,2427,4.1473913,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
72,423,4.115816,4,short_head,Blown Away (1994),Action|Thriller
72,2158,4.1534333,5,long_tail,,
73,2427,4.3853374,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
73,3162,4.3964677,2,long_tail,Simpatico (1999),Comedy|Drama
73,423,4.3614736,3,short_head,Blown Away (1994),Action|Thriller
73,2158,4.389886,4,long_tail,,
73,2162,4.350754,5,short_head,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
74,2075,3.8772883,1,short_head,Mephisto (1981),Drama|War
74,3162,3.8935826,2,long_tail,Simpatico (1999),Comedy|Drama
74,2427,3.872385,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
