user,itemId,score,rank,category,title,genres
9,329,3.8780963,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
9,5646,4.1176796,4,long_tail,Valmont (1989),Drama|Romance
9,2256,4.092684,5,long_tail,Parasite (1982),Horror|Sci-Fi
10,2075,4.4357095,1,short_head,Mephisto (1981),Drama|War
10,1395,4.608007,2,long_tail,Tin Men (1987),Comedy|Drama
10,329,4.390142,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
10,3008,4.369938,4,short_head,Last Night (1998),Drama|Sci-Fi
10,5646,4.543309,5,long_tail,Valmont (1989),Drama|Romance
11,2075,4.583507,1,short_head,Mephisto (1981),Drama|War
11,1395,4.7153335,2,long_tail,Tin Men (1987),Comedy|Drama
11,329,4.5630784,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
11,3008,4.5326123,4,short_head,Last Night (1998),Drama|Sci-Fi
11,2097,4.5157332,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
12,2075,4.2047477,1,short_head,Mephisto (1981),Drama|War
12,1395,4.442317,2,long_tail,Tin Men (1987),Comedy|Drama
12,329,4.167101,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
12,5646,4.3471627,4,long_tail,Valmont (1989),Drama|Romance
12,3008,4.113757,5,short_head,Last Night (1998),Drama|Sci-Fi
13,2075,4.5644393,1,short_head,Mephisto (1981),Drama|War
13,1395,4.696949,2,long_tail,Tin Men (1987),Comedy|Drama
13,329,4.5155487,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
13,3008,4.5112996,4,short_head,Last Night (1998),Drama|Sci-Fi
13,2097,4.5108466,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
14,2075,3.991006,1,short_head,Mephisto (1981),Drama|War
14,1395,4.289579,2,long_tail,Tin Men (1987),Comedy|Drama
14,329,3.9186425,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
14,3008,3.874703,4,short_head,Last Night (1998),Drama|Sci-Fi
14,5646,4.1741076,5,long_tail,Valmont (1989),Drama|Romance
15,2075,4.1539583,1,short_head,Mephisto (1981),Drama|War
15,1395,4.4042306,2,long_tail,Tin Men (1987),Comedy|Drama
15,329,4.052937,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
15,3008,4.0524592,4,short_head,Last Night (1998),Drama|Sci-Fi
15,5646,4.313301,5,long_tail,Valmont (1989),Drama|Romance
16,2075,4.203722,1,short_head,Mephisto (1981),Drama|War
16,1395,4.4400816,2,long_tail,Tin Men (1987),Comedy|Drama
16,329,4.173241,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
16,3008,4.115214,4,short_head,Last Night (1998),Drama|Sci-Fi
16,2400,4.085985,5,short_head,Prancer (1989),Children|Drama|Fantasy
17,2075,4.32766,1,short_head,Mephisto (1981),Drama|War
17,5646,4.4533234,2,long_tail,Valmont (1989),Drama|Romance
17,329,4.283697,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
17,2256,4.435626,4,long_tail,Parasite (1982),Horror|Sci-Fi
17,3008,4.2514195,5,short_head,Last Night (1998),Drama|Sci-Fi
18,2075,3.6111317,1,short_head,Mephisto (1981),Drama|War
18,1395,4.0328994,2,long_tail,Tin Men (1987),Comedy|Drama
18,5646,3.8831816,3,long_tail,Valmont (1989),Drama|Romance
18,329,3.47695,4,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
18,2256,3.8365886,5,long_tail,Parasite (1982),Horror|Sci-Fi
19,2075,4.477057,1,short_head,Mephisto (1981),Drama|War
19,1395,4.6349025,2,long_tail,Tin Men (1987),Comedy|Drama
19,2097,4.4173183,3,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
19,5646,4.5858593,4,long_tail,Valmont (1989),Drama|Romance
19,3008,4.4134336,5,short_head,Last Night (1998),Drama|Sci-Fi
20,2075,3.9606314,1,short_head,Mephisto (1981),Drama|War
20,1395,4.2676053,2,long_tail,Tin Men (1987),Comedy|Drama
20,329,3.911877,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
20,5646,4.1464925,4,long_tail,Valmont (1989),Drama|Romance
20,3008,3.8438826,5,short_head,Last Night (1998),Drama|Sci-Fi
21,2097,3.3940773,1,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
21,1395,3.810475,2,long_tail,Tin Men (1987),Comedy|Drama
21,442,3.3778908,3,short_head,Demolition Man (1993),Action|Adventure|Sci-Fi
21,2075,3.3673785,4,short_head,Mephisto (1981),Drama|War
21,2754,3.2884133,5,short_head,Deadtime Stories (1987),Horror
22,329,3.9763877,1,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
22,1395,4.336185,2,long_tail,Tin Men (1987),Comedy|Drama
22,3008,3.9485216,3,short_head,Last Night (1998),Drama|Sci-Fi
22,5646,4.228448,4,long_tail,Valmont (1989),Drama|Romance
22,301,3.9149187,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
23,2075,4.099605,1,short_head,Mephisto (1981),Drama|War
23,1395,4.366273,2,long_tail,Tin Men (1987),Comedy|Drama
23,329,4.056191,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
23,3008,3.9962864,4,short_head,Last Night (1998),Drama|Sci-Fi
23,5646,4.2603045,5,long_tail,Valmont (1989),Drama|Romance
24,2075,4.59832,1,short_head,Mephisto (1981),Drama|War
24,5646,4.6789293,2,long_tail,Valmont (1989),Drama|Romance
24,329,4.55596,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
24,2256,4.663841,4,long_tail,Parasite (1982),Horror|Sci-Fi
24,3008,4.549112,5,short_head,Last Night (1998),Drama|Sci-Fi
25,2075,4.163745,1,short_head,Mephisto (1981),Drama|War
25,1395,4.41212,2,long_tail,Tin Men (1987),Comedy|Drama
25,329,4.104937,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
25,3008,4.067994,4,short_head,Last Night (1998),Drama|Sci-Fi
25,2097,4.0381217,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
26,2075,4.1577888,1,short_head,Mephisto (1981),Drama|War
26,1395,4.4082403,2,long_tail,Tin Men (1987),Comedy|Drama
26,329,4.117629,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
26,5646,4.308178,4,long_tail,Valmont (1989),Drama|Romance
26,3008,4.0609837,5,short_head,Last Night (1998),Drama|Sci-Fi
27,2075,3.5320797,1,short_head,Mephisto (1981),Drama|War
27,1395,3.9778864,2,long_tail,Tin Men (1987),Comedy|Drama
27,5646,3.8194208,3,long_tail,Valmont (1989),Drama|Romance
27,2097,3.375247,4,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
27,3126,3.7638953,5,long_tail,,
28,2075,4.388324,1,short_head,Mephisto (1981),Drama|War
28,1395,4.5742435,2,long_tail,Tin Men (1987),Comedy|Drama
28,329,4.3402452,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
28,3008,4.3178787,4,short_head,Last Night (1998),Drama|Sci-Fi
28,5646,4.5039487,5,long_tail,Valmont (1989),Drama|Romance
29,2075,4.5575867,1,short_head,Mephisto (1981),Drama|War
29,1395,4.6954255,2,long_tail,Tin Men (1987),Comedy|Drama
29,329,4.5204506,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
29,3008,4.5044346,4,short_head,Last Night (1998),Drama|Sci-Fi
29,2097,4.4875975,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
30,2075,4.2295084,1,short_head,Mephisto (1981),Drama|War
30,1395,4.4604244,2,long_tail,Tin Men (1987),Comedy|Drama
30,329,4.1928573,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
30,3008,4.1414104,4,short_head,Last Night (1998),Drama|Sci-Fi
30,5646,4.3681126,5,long_tail,Valmont (1989),Drama|Romance
31,2075,4.291534,1,short_head,Mephisto (1981),Drama|War
31,1395,4.5062943,2,long_tail,Tin Men (1987),Comedy|Drama
31,329,4.254165,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
31,3008,4.2104597,4,short_head,Last Night (1998),Drama|Sci-Fi
31,5646,4.421822,5,long_tail,Valmont (1989),Drama|Romance
32,2075,4.283332,1,short_head,Mephisto (1981),Drama|War
32,1395,4.500289,2,long_tail,Tin Men (1987),Comedy|Drama
32,329,4.2479887,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
32,5646,4.414795,4,long_tail,Valmont (1989),Drama|Romance
32,3008,4.201494,5,short_head,Last Night (1998),Drama|Sci-Fi
33,2075,4.212909,1,short_head,Mephisto (1981),Drama|War
33,1395,4.448455,2,long_tail,Tin Men (1987),Comedy|Drama
33,329,4.1600933,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
33,5646,4.356304,4,long_tail,Valmont (1989),Drama|Romance
33,3008,4.124444,5,short_head,Last Night (1998),Drama|Sci-Fi
34,2075,4.5118756,1,short_head,Mephisto (1981),Drama|War
34,1395,4.664433,2,long_tail,Tin Men (1987),Comedy|Drama
34,329,4.4757123,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
34,3008,4.453889,4,short_head,Last Night (1998),Drama|Sci-Fi
34,2097,4.4355483,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
35,2075,3.725268,1,short_head,Mephisto (1981),Drama|War
35,1395,4.107389,2,long_tail,Tin Men (1987),Comedy|Drama
35,3008,3.5708716,3,short_head,Last Night (1998),Drama|Sci-Fi
35,5646,3.9920104,4,long_tail,Valmont (1989),Drama|Romance
35,2097,3.5643947,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
36,2075,4.3677344,1,short_head,Mephisto (1981),Drama|War
36,1395,4.561349,2,long_tail,Tin Men (1987),Comedy|Drama
36,329,4.3369865,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
36,3008,4.2938833,4,short_head,Last Night (1998),Drama|Sci-Fi
36,301,4.269981,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
37,2075,4.1839366,1,short_head,Mephisto (1981),Drama|War
37,1395,4.426838,2,long_tail,Tin Men (1987),Comedy|Drama
37,329,4.119039,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
37,3008,4.091169,4,short_head,Last Night (1998),Drama|Sci-Fi
37,2097,4.062587,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
38,2075,4.300638,1,short_head,Mephisto (1981),Drama|War
38,1395,4.512952,2,long_tail,Tin Men (1987),Comedy|Drama
38,329,4.26307,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
38,3008,4.2204175,4,short_head,Last Night (1998),Drama|Sci-Fi
38,5646,4.4294167,5,long_tail,Valmont (1989),Drama|Romance
39,2075,4.454255,1,short_head,Mephisto (1981),Drama|War
39,1395,4.620474,2,long_tail,Tin Men (1987),Comedy|Drama
39,329,4.408513,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
39,3008,4.390348,4,short_head,Last Night (1998),Drama|Sci-Fi
39,5646,4.55867,5,long_tail,Valmont (1989),Drama|Romance
40,2075,3.906995,1,short_head,Mephisto (1981),Drama|War
40,1395,4.2357416,2,long_tail,Tin Men (1987),Comedy|Drama
40,3008,3.7747712,3,short_head,Last Night (1998),Drama|Sci-Fi
40,329,3.764281,4,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
40,5646,4.121645,5,long_tail,Valmont (1989),Drama|Romance
41,2075,4.4241986,1,short_head,Mephisto (1981),Drama|War
41,1395,4.5976725,2,long_tail,Tin Men (1987),Comedy|Drama
41,329,4.373522,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
41,5646,4.53377,4,long_tail,Valmont (1989),Drama|Romance
41,3008,4.3572097,5,short_head,Last Night (1998),Drama|Sci-Fi
42,2075,4.63875,1,short_head,Mephisto (1981),Drama|War
42,1395,4.7532964,2,long_tail,Tin Men (1987),Comedy|Drama
42,329,4.622077,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
42,5646,4.7082415,4,long_tail,Valmont (1989),Drama|Romance
42,3008,4.594775,5,short_head,Last Night (1998),Drama|Sci-Fi
43,2075,4.4185963,1,short_head,Mephisto (1981),Drama|War
43,1395,4.5917816,2,long_tail,Tin Men (1987),Comedy|Drama
43,329,4.363298,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
43,5646,4.5300055,4,long_tail,Valmont (1989),Drama|Romance
43,3008,4.350859,5,short_head,Last Night (1998),Drama|Sci-Fi
44,2075,4.4204183,1,short_head,Mephisto (1981),Drama|War
44,1395,4.5997496,2,long_tail,Tin Men (1987),Comedy|Drama
44,329,4.390112,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
44,3008,4.3518662,4,short_head,Last Night (1998),Drama|Sci-Fi
44,5646,4.5289106,5,long_tail,Valmont (1989),Drama|Romance
45,2075,4.39989,1,short_head,Mephisto (1981),Drama|War
45,1395,4.5847316,2,long_tail,Tin Men (1987),Comedy|Drama
45,329,4.370746,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
45,3008,4.329218,4,short_head,Last Night (1998),Drama|Sci-Fi
45,2097,4.3067226,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
46,2075,4.0466394,1,short_head,Mephisto (1981),Drama|War
46,1395,4.331398,2,long_tail,Tin Men (1987),Comedy|Drama
46,3008,3.929844,3,short_head,Last Night (1998),Drama|Sci-Fi
46,5646,4.2318754,4,long_tail,Valmont (1989),Drama|Romance
46,329,3.9185355,5,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
47,2075,4.3927484,1,short_head,Mephisto (1981),Drama|War
47,1395,4.579801,2,long_tail,Tin Men (1987),Comedy|Drama
47,329,4.363499,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
47,3008,4.321389,4,short_head,Last Night (1998),Drama|Sci-Fi
47,5646,4.5054965,5,long_tail,Valmont (1989),Drama|Romance
48,2075,4.4639406,1,short_head,Mephisto (1981),Drama|War
48,1395,4.624738,2,long_tail,Tin Men (1987),Comedy|Drama
48,329,4.4111905,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
48,3008,4.400733,4,short_head,Last Night (1998),Drama|Sci-Fi
48,2097,4.3842382,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
49,1395,4.232841,1,long_tail,Tin Men (1987),Comedy|Drama
49,2075,3.885283,2,short_head,Mephisto (1981),Drama|War
49,5646,4.1386547,3,long_tail,Valmont (1989),Drama|Romance
49,2097,3.7849245,4,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
49,4261,4.084523,5,long_tail,,
50,2075,4.502149,1,short_head,Mephisto (1981),Drama|War
50,1395,4.652165,2,long_tail,Tin Men (1987),Comedy|Drama
50,329,4.4467087,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
50,5646,4.6023655,4,long_tail,Valmont (1989),Drama|Romance
50,3008,4.442452,5,short_head,Last Night (1998),Drama|Sci-Fi
51,2075,4.560496,1,short_head,Mephisto (1981),Drama|War
51,1395,4.6980724,2,long_tail,Tin Men (1987),Comedy|Drama
51,329,4.524682,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
51,5646,4.646197,4,long_tail,Valmont (1989),Drama|Romance
51,3008,4.5076556,5,short_head,Last Night (1998),Drama|Sci-Fi
52,2075,4.7790885,1,short_head,Mephisto (1981),Drama|War
52,1395,4.8485346,2,long_tail,Tin Men (1987),Comedy|Drama
52,329,4.7549624,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
52,3008,4.75102,4,short_head,Last Night (1998),Drama|Sci-Fi
52,5646,4.825691,5,long_tail,Valmont (1989),Drama|Romance
53,2075,4.0159993,1,short_head,Mephisto (1981),Drama|War
53,1395,4.3115845,2,long_tail,Tin Men (1987),Comedy|Drama
53,3008,3.8946466,3,short_head,Last Night (1998),Drama|Sci-Fi
53,329,3.8760972,4,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
53,5646,4.20943,5,long_tail,Valmont (1989),Drama|Romance
54,2075,3.8843405,1,short_head,Mephisto (1981),Drama|War
54,1395,4.2308097,2,long_tail,Tin Men (1987),Comedy|Drama
54,2097,3.7837613,3,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
54,3008,3.7423067,4,short_head,Last Night (1998),Drama|Sci-Fi
54,301,3.7265172,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
55,2075,4.2347107,1,short_head,Mephisto (1981),Drama|War
55,1395,4.463467,2,long_tail,Tin Men (1987),Comedy|Drama
55,329,4.202809,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
55,3008,4.1471715,4,short_head,Last Night (1998),Drama|Sci-Fi
55,5646,4.372302,5,long_tail,Valmont (1989),Drama|Romance
56,2075,4.3145385,1,short_head,Mephisto (1981),Drama|War
56,1395,4.5148315,2,long_tail,Tin Men (1987),Comedy|Drama
56,329,4.221681,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
56,5646,4.4489827,4,long_tail,Valmont (1989),Drama|Romance
56,301,4.2188935,5,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
57,2075,4.4248266,1,short_head,Mephisto (1981),Drama|War
57,1395,4.6029167,2,long_tail,Tin Men (1987),Comedy|Drama
57,329,4.3906717,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
57,3008,4.3569083,4,short_head,Last Night (1998),Drama|Sci-Fi
57,2097,4.3357973,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
58,2075,4.5358653,1,short_head,Mephisto (1981),Drama|War
58,1395,4.676457,2,long_tail,Tin Men (1987),Comedy|Drama
58,329,4.486188,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
58,5646,4.63028,4,long_tail,Valmont (1989),Drama|Romance
58,3008,4.47974,5,short_head,Last Night (1998),Drama|Sci-Fi
59,2075,4.1817217,1,short_head,Mephisto (1981),Drama|War
59,1395,4.4254265,2,long_tail,Tin Men (1987),Comedy|Drama
59,329,4.1428037,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
59,3008,4.0879064,4,short_head,Last Night (1998),Drama|Sci-Fi
59,5646,4.3278522,5,long_tail,Valmont (1989),Drama|Romance
60,2075,4.308776,1,short_head,Mephisto (1981),Drama|War
60,1395,4.5188956,2,long_tail,Tin Men (1987),Comedy|Drama
60,329,4.26824,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
60,3008,4.2296023,4,short_head,Last Night (1998),Drama|Sci-Fi
60,2097,4.205074,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
61,2075,4.460532,1,short_head,Mephisto (1981),Drama|War
61,1395,4.6283407,2,long_tail,Tin Men (1987),Comedy|Drama
61,329,4.4258,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
61,5646,4.5633163,4,long_tail,Valmont (1989),Drama|Romance
61,3008,4.3965354,5,short_head,Last Night (1998),Drama|Sci-Fi
62,2075,4.2735023,1,short_head,Mephisto (1981),Drama|War
62,1395,4.4856963,2,long_tail,Tin Men (1987),Comedy|Drama
62,3008,4.18816,3,short_head,Last Night (1998),Drama|Sci-Fi
62,329,4.187063,4,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
62,5646,4.4100676,5,long_tail,Valmont (1989),Drama|Romance
63,329,4.318968,1,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
63,1395,4.555902,2,long_tail,Tin Men (1987),Comedy|Drama
63,3008,4.2860675,3,short_head,Last Night (1998),Drama|Sci-Fi
63,301,4.2615933,4,short_head,Picture Bride (Bijo photo) (1994),Drama|Romance
63,5646,4.4797697,5,long_tail,Valmont (1989),Drama|Romance
64,2075,4.3396244,1,short_head,Mephisto (1981),Drama|War
64,1395,4.5339375,2,long_tail,Tin Men (1987),Comedy|Drama
64,3008,4.262874,3,short_head,Last Night (1998),Drama|Sci-Fi
64,329,4.2626185,4,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
64,2097,4.245873,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
65,329,4.420946,1,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
65,1395,4.6300163,2,long_tail,Tin Men (1987),Comedy|Drama
65,3008,4.4083223,3,short_head,Last Night (1998),Drama|Sci-Fi
65,5646,4.572707,4,long_tail,Valmont (1989),Drama|Romance
65,2097,4.389405,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
66,2075,4.3543353,1,short_head,Mephisto (1981),Drama|War
66,1395,4.550667,2,long_tail,Tin Men (1987),Comedy|Drama
66,329,4.306359,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
66,3008,4.2806168,4,short_head,Last Night (1998),Drama|Sci-Fi
66,5646,4.475617,5,long_tail,Valmont (1989),Drama|Romance
67,2075,3.8742301,1,short_head,Mephisto (1981),Drama|War
67,1395,4.2050705,2,long_tail,Tin Men (1987),Comedy|Drama
67,329,3.8197193,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
67,5646,4.0732346,4,long_tail,Valmont (1989),Drama|Romance
67,3008,3.748001,5,short_head,Last Night (1998),Drama|Sci-Fi
68,2075,4.53,1,short_head,Mephisto (1981),Drama|War
68,1395,4.676277,2,long_tail,Tin Men (1987),Comedy|Drama
68,329,4.4921546,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
68,3008,4.4739165,4,short_head,Last Night (1998),Drama|Sci-Fi
68,5646,4.6211534,5,long_tail,Valmont (1989),Drama|Romance
69,2075,4.4231424,1,short_head,Mephisto (1981),Drama|War
69,1395,4.6004972,2,long_tail,Tin Men (1987),Comedy|Drama
69,329,4.379816,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
69,3008,4.356118,4,short_head,Last Night (1998),Drama|Sci-Fi
69,5646,4.5328856,5,long_tail,Valmont (1989),Drama|Romance
70,2075,4.3023934,1,short_head,Mephisto (1981),Drama|War
70,1395,4.5139956,2,long_tail,Tin Men (1987),Comedy|Drama
70,329,4.2686896,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
70,3008,4.222267,4,short_head,Last Night (1998),Drama|Sci-Fi
70,5646,4.429621,5,long_tail,Valmont (1989),Drama|Romance
71,2075,4.381584,1,short_head,Mephisto (1981),Drama|War
71,1395,4.5717673,2,long_tail,Tin Men (1987),Comedy|Drama
71,329,4.349929,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
71,3008,4.309156,4,short_head,Last Night (1998),Drama|Sci-Fi
71,5646,4.4970565,5,long_tail,Valmont (1989),Drama|Romance
72,2075,4.3759837,1,short_head,Mephisto (1981),Drama|War
72,1395,4.5605817,2,long_tail,Tin Men (1987),Comedy|Drama
72,329,4.307241,3,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
72,5646,4.496756,4,long_tail,Valmont (1989),Drama|Romance
72,3008,4.3040023,5,short_head,Last Night (1998),Drama|Sci-Fi
73,1395,4.628252,1,long_tail,Tin Men (1987),Comedy|Drama
73,329,4.42087,2,short_head,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
73,5646,4.565435,3,long_tail,Valmont (1989),Drama|Romance
73,3008,4.3993526,4,short_head,Last Night (1998),Drama|Sci-Fi
73,2256,4.5509667,5,long_tail,Parasite (1982),Horror|Sci-Fi
74,2075,3.9656734,1,short_head,Mephisto (1981),Drama|War
