user,itemId,score,rank,category,title,genres
24,3008,4.566675,1,short_head,Last Night (1998),Drama|Sci-Fi
24,3066,4.640467,2,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
24,2427,4.556108,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
24,3505,4.538345,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
24,3162,4.633689,5,long_tail,Simpatico (1999),Comedy|Drama
25,3008,4.189386,1,short_head,Last Night (1998),Drama|Sci-Fi
25,1395,4.4000235,2,long_tail,Tin Men (1987),Comedy|Drama
25,2427,4.1717405,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
25,3505,4.141276,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
25,1143,4.1326766,5,short_head,,
26,3008,4.133325,1,short_head,Last Night (1998),Drama|Sci-Fi
26,1395,4.3586154,2,long_tail,Tin Men (1987),Comedy|Drama
26,2427,4.1138115,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
26,3505,4.081182,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
26,3066,4.2707376,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
27,3008,3.6168945,1,short_head,Last Night (1998),Drama|Sci-Fi
27,1395,3.9929657,2,long_tail,Tin Men (1987),Comedy|Drama
27,2427,3.580418,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
27,3066,3.8330374,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
27,3505,3.5287766,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
28,3008,4.401071,1,short_head,Last Night (1998),Drama|Sci-Fi
28,1395,4.563002,2,long_tail,Tin Men (1987),Comedy|Drama
28,2427,4.387249,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
28,3505,4.3636017,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
28,1143,4.3568444,5,short_head,,
29,3008,4.5439034,1,short_head,Last Night (1998),Drama|Sci-Fi
29,1395,4.6703115,2,long_tail,Tin Men (1987),Comedy|Drama
29,2427,4.5328374,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
29,3505,4.5142426,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
29,1143,4.5082483,5,short_head,,
30,3008,4.2821445,1,short_head,Last Night (1998),Drama|Sci-Fi
30,1395,4.472681,2,long_tail,Tin Men (1987),Comedy|Drama
30,2427,4.2657547,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
30,3505,4.2383146,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
30,3066,4.398002,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
31,3008,4.28501,1,short_head,Last Night (1998),Drama|Sci-Fi
31,1395,4.474767,2,long_tail,Tin Men (1987),Comedy|Drama
31,3505,4.241531,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
31,1143,4.2336097,4,short_head,,
31,3066,4.401062,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
32,3008,4.2852407,1,short_head,Last Night (1998),Drama|Sci-Fi
32,1395,4.4747505,2,long_tail,Tin Men (1987),Comedy|Drama
32,2427,4.26919,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
32,3066,4.4013557,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
32,3505,4.241773,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
33,3008,4.2616425,1,short_head,Last Night (1998),Drama|Sci-Fi
33,1395,4.456028,2,long_tail,Tin Men (1987),Comedy|Drama
33,2427,4.245286,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
33,3505,4.217121,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
33,3066,4.379837,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
34,3008,4.486212,1,short_head,Last Night (1998),Drama|Sci-Fi
34,1395,4.627298,2,long_tail,Tin Men (1987),Comedy|Drama
34,2427,4.473908,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
34,3505,4.45325,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
34,1143,4.446596,5,short_head,,
35,3008,3.7471054,1,short_head,Last Night (1998),Drama|Sci-Fi
35,1395,4.0956626,2,long_tail,Tin Men (1987),Comedy|Drama
35,2427,3.7109315,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
35,3162,3.9404497,4,long_tail,Simpatico (1999),Comedy|Drama
35,3505,3.6646473,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
36,3008,4.3948693,1,short_head,Last Night (1998),Drama|Sci-Fi
36,1395,4.55857,2,long_tail,Tin Men (1987),Comedy|Drama
36,2427,4.3806806,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
36,3505,4.3568883,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
36,1143,4.349232,5,short_head,,
37,3008,4.167104,1,short_head,Last Night (1998),Drama|Sci-Fi
37,1395,4.3823867,2,long_tail,Tin Men (1987),Comedy|Drama
37,2427,4.148304,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
37,3505,4.116479,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
37,1143,4.1045136,5,short_head,,
38,3008,4.3054323,1,short_head,Last Night (1998),Drama|Sci-Fi
38,1395,4.4904294,2,long_tail,Tin Men (1987),Comedy|Drama
38,2427,4.2896695,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
38,3505,4.26289,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
38,1143,4.2551527,5,short_head,,
39,3008,4.4267106,1,short_head,Last Night (1998),Drama|Sci-Fi
39,1395,4.5826154,2,long_tail,Tin Men (1987),Comedy|Drama
39,2427,4.413272,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
39,3505,4.3905153,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
39,3066,4.522087,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
40,3008,3.879995,1,short_head,Last Night (1998),Drama|Sci-Fi
40,1395,4.182631,2,long_tail,Tin Men (1987),Comedy|Drama
40,2427,3.8499858,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
40,3505,3.8058338,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
40,3066,4.060423,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
41,3008,4.3870654,1,short_head,Last Night (1998),Drama|Sci-Fi
41,1395,4.5522184,2,long_tail,Tin Men (1987),Comedy|Drama
41,2427,4.3730803,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
41,3066,4.4881024,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
41,3505,4.3489556,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
42,3008,4.665179,1,short_head,Last Night (1998),Drama|Sci-Fi
42,1395,4.759444,2,long_tail,Tin Men (1987),Comedy|Drama
42,2427,4.6569433,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
42,3505,4.642904,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
42,3066,4.723248,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
43,3008,4.345317,1,short_head,Last Night (1998),Drama|Sci-Fi
43,1395,4.520489,2,long_tail,Tin Men (1987),Comedy|Drama
43,2427,4.3305244,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
43,3066,4.452675,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
43,3505,4.305022,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
44,3008,4.4105406,1,short_head,Last Night (1998),Drama|Sci-Fi
44,1395,4.5704165,2,long_tail,Tin Men (1987),Comedy|Drama
44,2427,4.3966684,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
44,3505,4.3734026,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
44,3066,4.508056,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
45,3008,4.4157405,1,short_head,Last Night (1998),Drama|Sci-Fi
45,1395,4.5743423,2,long_tail,Tin Men (1987),Comedy|Drama
45,2427,4.401975,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
45,3505,4.3788853,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
45,1143,4.371453,5,short_head,,
46,3008,4.009292,1,short_head,Last Night (1998),Drama|Sci-Fi
46,1395,4.2848973,2,long_tail,Tin Men (1987),Comedy|Drama
46,2427,3.97957,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
46,3066,4.1657553,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
46,3505,3.9407926,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
47,3008,4.424469,1,short_head,Last Night (1998),Drama|Sci-Fi
47,1395,4.580926,2,long_tail,Tin Men (1987),Comedy|Drama
47,2427,4.4108815,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
47,3505,4.3880873,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
47,1143,4.38075,5,short_head,,
48,3008,4.4304104,1,short_head,Last Night (1998),Drama|Sci-Fi
48,1395,4.5850677,2,long_tail,Tin Men (1987),Comedy|Drama
48,2427,4.417282,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
48,3505,4.3946233,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
48,1143,4.388328,5,short_head,,
49,1395,4.153982,1,long_tail,Tin Men (1987),Comedy|Drama
49,3008,3.8189712,2,short_head,Last Night (1998),Drama|Sci-Fi
49,4261,4.004715,3,long_tail,,
49,2427,3.783777,4,short_head,"Thin Red Line, The (1998)",Action|Drama|War
49,3162,4.0044227,5,long_tail,Simpatico (1999),Comedy|Drama
50,3008,4.477815,1,short_head,Last Night (1998),Drama|Sci-Fi
50,1395,4.6191354,2,long_tail,Tin Men (1987),Comedy|Drama
50,2427,4.465156,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
50,3066,4.5622144,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
50,3505,4.4447174,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
51,3008,4.5527644,1,short_head,Last Night (1998),Drama|Sci-Fi
51,1395,4.676892,2,long_tail,Tin Men (1987),Comedy|Drama
51,2427,4.5418925,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
51,3505,4.52362,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
51,3066,4.6287327,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
52,3008,4.764555,1,short_head,Last Night (1998),Drama|Sci-Fi
52,1395,4.831851,2,long_tail,Tin Men (1987),Comedy|Drama
52,2427,4.758648,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
52,3505,4.7485647,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
52,1143,4.7455773,5,short_head,,
53,3008,4.0184283,1,short_head,Last Night (1998),Drama|Sci-Fi
53,1395,4.289892,2,long_tail,Tin Men (1987),Comedy|Drama
53,2427,3.9890006,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
53,3505,3.9504874,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
53,2097,3.9190202,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
54,3008,3.882849,1,short_head,Last Night (1998),Drama|Sci-Fi
54,1395,4.201239,2,long_tail,Tin Men (1987),Comedy|Drama
54,2427,3.8489845,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
54,3505,3.8061595,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
54,2097,3.77277,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
55,3008,4.329088,1,short_head,Last Night (1998),Drama|Sci-Fi
55,1395,4.5085945,2,long_tail,Tin Men (1987),Comedy|Drama
55,2427,4.313598,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
55,3505,4.2876477,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
55,1143,4.279304,5,short_head,,
56,2427,4.2742667,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
56,1395,4.4770284,2,long_tail,Tin Men (1987),Comedy|Drama
56,3505,4.2476754,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
56,3066,4.401293,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
56,2079,4.2193646,5,short_head,,
57,3008,4.4335423,1,short_head,Last Night (1998),Drama|Sci-Fi
57,1395,4.5877624,2,long_tail,Tin Men (1987),Comedy|Drama
57,2427,4.420141,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
57,3505,4.3976564,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
57,1143,4.3906503,5,short_head,,
58,3008,4.5034385,1,short_head,Last Night (1998),Drama|Sci-Fi
58,1395,4.6393843,2,long_tail,Tin Men (1987),Comedy|Drama
58,2427,4.4918003,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
58,3505,4.4716926,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
58,3162,4.579058,5,long_tail,Simpatico (1999),Comedy|Drama
59,3008,4.2594757,1,short_head,Last Night (1998),Drama|Sci-Fi
59,1395,4.4552636,2,long_tail,Tin Men (1987),Comedy|Drama
59,2427,4.2426596,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
59,3505,4.214516,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
59,1143,4.2055016,5,short_head,,
60,3008,4.305652,1,short_head,Last Night (1998),Drama|Sci-Fi
60,1395,4.4903936,2,long_tail,Tin Men (1987),Comedy|Drama
60,2427,4.289983,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
60,3505,4.263212,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
60,1143,4.255583,5,short_head,,
61,3008,4.477333,1,short_head,Last Night (1998),Drama|Sci-Fi
61,1395,4.6206517,2,long_tail,Tin Men (1987),Comedy|Drama
61,2427,4.464843,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
61,3505,4.4438734,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
61,3066,4.56489,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
62,3008,4.2439933,1,short_head,Last Night (1998),Drama|Sci-Fi
62,1395,4.4412518,2,long_tail,Tin Men (1987),Comedy|Drama
62,2427,4.2261543,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
62,3505,4.1972275,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
62,2097,4.1691556,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
63,3008,4.3472342,1,short_head,Last Night (1998),Drama|Sci-Fi
63,1395,4.522213,2,long_tail,Tin Men (1987),Comedy|Drama
63,2427,4.332358,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
63,3505,4.306927,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
63,1143,4.299653,5,short_head,,
64,3008,4.376885,1,short_head,Last Night (1998),Drama|Sci-Fi
64,1395,4.54445,2,long_tail,Tin Men (1987),Comedy|Drama
64,2427,4.3627014,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
64,3505,4.338237,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
64,1143,4.3313446,5,short_head,,
65,3008,4.4682975,1,short_head,Last Night (1998),Drama|Sci-Fi
65,1395,4.6137257,2,long_tail,Tin Men (1987),Comedy|Drama
65,2427,4.4558344,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
65,3066,4.557443,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
65,3505,4.434493,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
66,3008,4.346073,1,short_head,Last Night (1998),Drama|Sci-Fi
66,1395,4.521256,2,long_tail,Tin Men (1987),Comedy|Drama
66,2427,4.331255,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
66,3505,4.3057756,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
66,3066,4.4536333,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
67,3008,3.8904774,1,short_head,Last Night (1998),Drama|Sci-Fi
67,1395,4.1762114,2,long_tail,Tin Men (1987),Comedy|Drama
67,2427,3.8653173,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
67,3066,4.0666165,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
67,3505,3.8233879,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
68,3008,4.5010114,1,short_head,Last Night (1998),Drama|Sci-Fi
68,1395,4.6383615,2,long_tail,Tin Men (1987),Comedy|Drama
68,2427,4.4890223,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
68,3505,4.468888,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
68,1143,4.4624004,5,short_head,,
69,3008,4.433934,1,short_head,Last Night (1998),Drama|Sci-Fi
69,1395,4.5879407,2,long_tail,Tin Men (1987),Comedy|Drama
69,2427,4.4207706,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
69,1143,4.391721,4,short_head,,
69,3066,4.5284743,5,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
70,3008,4.3060145,1,short_head,Last Night (1998),Drama|Sci-Fi
70,1395,4.490968,2,long_tail,Tin Men (1987),Comedy|Drama
70,2427,4.290079,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
70,3505,4.2633915,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
70,1143,4.2548127,5,short_head,,
71,3008,4.377403,1,short_head,Last Night (1998),Drama|Sci-Fi
71,1395,4.54534,2,long_tail,Tin Men (1987),Comedy|Drama
71,2427,4.3628645,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
71,3505,4.3384914,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
71,1143,4.330833,5,short_head,,
72,3008,4.331278,1,short_head,Last Night (1998),Drama|Sci-Fi
72,1395,4.509783,2,long_tail,Tin Men (1987),Comedy|Drama
72,2427,4.3162174,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
72,3066,4.440683,4,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
72,3505,4.2902594,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
73,3008,4.4409094,1,short_head,Last Night (1998),Drama|Sci-Fi
73,1395,4.5933084,2,long_tail,Tin Men (1987),Comedy|Drama
73,3066,4.5339327,3,long_tail,Tora! Tora! Tora! (1970),Action|Drama|War
73,2427,4.42766,4,short_head,"Thin Red Line, The (1998)",Action|Drama|War
73,3162,4.525351,5,long_tail,Simpatico (1999),Comedy|Drama
74,3008,3.9576912,1,short_head,Last Night (1998),Drama|Sci-Fi
74,1395,4.2439117,2,long_tail,Tin Men (1987),Comedy|Drama
74,2427,3.9270139,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
74,3505,3.8868043,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
74,1143,3.85404,5,short_head,,
75,3008,3.806198,1,short_head,Last Night (1998),Drama|Sci-Fi
75,1395,4.1346965,2,long_tail,Tin Men (1987),Comedy|Drama
75,2427,3.7728066,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
