user,itemId,score,rank,category,title,genres
9,2075,4.0426483,3,short_head,Mephisto (1981),Drama|War
9,1395,4.0868845,4,long_tail,Tin Men (1987),Comedy|Drama
9,3505,4.005205,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
10,2427,4.2919335,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
10,3162,4.3087907,2,long_tail,Simpatico (1999),Comedy|Drama
10,2075,4.267546,3,short_head,Mephisto (1981),Drama|War
10,3505,4.236815,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
10,3008,4.2133403,5,short_head,Last Night (1998),Drama|Sci-Fi
11,2427,4.4939823,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
11,3162,4.506582,2,long_tail,Simpatico (1999),Comedy|Drama
11,2075,4.4757037,3,short_head,Mephisto (1981),Drama|War
11,3505,4.4525857,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
11,3008,4.4348626,5,short_head,Last Night (1998),Drama|Sci-Fi
12,2427,4.2324786,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
12,3162,4.250504,2,long_tail,Simpatico (1999),Comedy|Drama
12,2075,4.206422,3,short_head,Mephisto (1981),Drama|War
12,3505,4.1736226,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
12,3008,4.1485953,5,short_head,Last Night (1998),Drama|Sci-Fi
13,2427,4.2069726,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
13,3162,4.225487,2,long_tail,Simpatico (1999),Comedy|Drama
13,2075,4.1802173,3,short_head,Mephisto (1981),Drama|War
13,3505,4.146556,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
13,3008,4.1208806,5,short_head,Last Night (1998),Drama|Sci-Fi
14,2427,4.091882,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
14,3162,4.1122546,2,long_tail,Simpatico (1999),Comedy|Drama
14,2075,4.0626388,3,short_head,Mephisto (1981),Drama|War
14,3505,4.02585,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
14,3008,3.9977696,5,short_head,Last Night (1998),Drama|Sci-Fi
15,2427,4.0604916,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
15,3162,4.0814495,2,long_tail,Simpatico (1999),Comedy|Drama
15,2075,4.03043,3,short_head,Mephisto (1981),Drama|War
15,3505,3.9921298,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
15,3008,3.9612892,5,short_head,Last Night (1998),Drama|Sci-Fi
16,2427,4.25867,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
16,3162,4.2761855,2,long_tail,Simpatico (1999),Comedy|Drama
16,2075,4.2333407,3,short_head,Mephisto (1981),Drama|War
16,3505,4.2014437,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
16,3008,4.177092,5,short_head,Last Night (1998),Drama|Sci-Fi
17,2427,4.230882,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
17,3162,4.2489386,2,long_tail,Simpatico (1999),Comedy|Drama
17,2075,4.2047815,3,short_head,Mephisto (1981),Drama|War
17,3505,4.1719284,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
17,2158,4.239756,5,long_tail,,
18,2427,3.821602,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
18,3162,3.8535926,2,long_tail,Simpatico (1999),Comedy|Drama
18,2075,3.778335,3,short_head,Mephisto (1981),Drama|War
18,1395,3.8430617,4,long_tail,Tin Men (1987),Comedy|Drama
18,3505,3.7209296,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
19,2427,4.2559056,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
19,3162,4.273475,2,long_tail,Simpatico (1999),Comedy|Drama
19,2075,4.2304997,3,short_head,Mephisto (1981),Drama|War
19,3505,4.198507,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
19,1395,4.2681713,5,long_tail,Tin Men (1987),Comedy|Drama
20,2427,4.0889034,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
20,3162,4.1093273,2,long_tail,Simpatico (1999),Comedy|Drama
20,2075,4.0595856,3,short_head,Mephisto (1981),Drama|War
20,3505,4.0226736,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
20,1395,4.1032,5,long_tail,Tin Men (1987),Comedy|Drama
21,2427,3.428048,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
21,3162,3.46633,2,long_tail,Simpatico (1999),Comedy|Drama
21,2075,3.376656,3,short_head,Mephisto (1981),Drama|War
21,3505,3.3089952,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
21,3008,3.2590184,5,short_head,Last Night (1998),Drama|Sci-Fi
22,2427,4.062413,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
22,3162,4.0833087,2,long_tail,Simpatico (1999),Comedy|Drama
22,3505,3.9944406,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
22,3008,3.964326,4,short_head,Last Night (1998),Drama|Sci-Fi
22,1395,4.0770416,5,long_tail,Tin Men (1987),Comedy|Drama
23,2427,4.1501613,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
23,3162,4.169741,2,long_tail,Simpatico (1999),Comedy|Drama
23,2075,4.1218896,3,short_head,Mephisto (1981),Drama|War
23,3505,4.0863557,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
23,3008,4.059417,5,short_head,Last Night (1998),Drama|Sci-Fi
24,2427,4.4250307,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
24,3162,4.4391336,2,long_tail,Simpatico (1999),Comedy|Drama
24,2075,4.4045916,3,short_head,Mephisto (1981),Drama|War
24,3505,4.3787737,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
24,2158,4.4319654,5,long_tail,,
25,2427,4.112295,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
25,3162,4.132306,2,long_tail,Simpatico (1999),Comedy|Drama
25,2075,4.083561,3,short_head,Mephisto (1981),Drama|War
25,3505,4.047407,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
25,3008,4.0198407,5,short_head,Last Night (1998),Drama|Sci-Fi
26,2427,4.138203,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
26,3162,4.158002,2,long_tail,Simpatico (1999),Comedy|Drama
26,2075,4.109669,3,short_head,Mephisto (1981),Drama|War
26,3505,4.074103,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
26,1395,4.1520224,5,long_tail,Tin Men (1987),Comedy|Drama
27,2427,3.8031135,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
27,3162,3.8354526,2,long_tail,Simpatico (1999),Comedy|Drama
27,2075,3.759387,3,short_head,Mephisto (1981),Drama|War
27,1395,3.8248062,4,long_tail,Tin Men (1987),Comedy|Drama
27,3505,3.701398,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
28,2427,4.2631617,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
28,3162,4.280589,2,long_tail,Simpatico (1999),Comedy|Drama
28,2075,4.237959,3,short_head,Mephisto (1981),Drama|War
28,3505,4.206218,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
28,3008,4.1819835,5,short_head,Last Night (1998),Drama|Sci-Fi
29,2427,4.4021015,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
29,3162,4.416692,2,long_tail,Simpatico (1999),Comedy|Drama
29,2075,4.380961,3,short_head,Mephisto (1981),Drama|War
29,3505,4.3542686,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
29,3008,4.3338385,5,short_head,Last Night (1998),Drama|Sci-Fi
30,2427,4.2750783,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
30,3162,4.2922707,2,long_tail,Simpatico (1999),Comedy|Drama
30,2075,4.2502117,3,short_head,Mephisto (1981),Drama|War
30,3505,4.2188864,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
30,3008,4.194965,5,short_head,Last Night (1998),Drama|Sci-Fi
31,2075,4.1904435,1,short_head,Mephisto (1981),Drama|War
31,3162,4.2352514,2,long_tail,Simpatico (1999),Comedy|Drama
31,3505,4.1571164,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
31,3008,4.1316924,4,short_head,Last Night (1998),Drama|Sci-Fi
31,2081,4.1252284,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
32,2427,4.1983347,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
32,3162,4.2170134,2,long_tail,Simpatico (1999),Comedy|Drama
32,2075,4.171345,3,short_head,Mephisto (1981),Drama|War
32,1395,4.211374,4,long_tail,Tin Men (1987),Comedy|Drama
32,3505,4.137394,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
33,2427,4.153119,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
33,3162,4.1726437,2,long_tail,Simpatico (1999),Comedy|Drama
33,2075,4.124925,3,short_head,Mephisto (1981),Drama|War
33,3505,4.089487,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
33,1395,4.166747,5,long_tail,Tin Men (1987),Comedy|Drama
34,2427,4.3233337,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
34,3162,4.3395586,2,long_tail,Simpatico (1999),Comedy|Drama
34,2075,4.2998514,3,short_head,Mephisto (1981),Drama|War
34,3505,4.270244,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
34,3008,4.247615,5,short_head,Last Night (1998),Drama|Sci-Fi
35,2427,3.7237322,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
35,3162,3.757514,2,long_tail,Simpatico (1999),Comedy|Drama
35,2075,3.6781564,3,short_head,Mephisto (1981),Drama|War
35,3505,3.6176956,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
35,1395,3.7463875,5,long_tail,Tin Men (1987),Comedy|Drama
36,2427,4.3070464,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
36,3162,4.3236,2,long_tail,Simpatico (1999),Comedy|Drama
36,2075,4.283092,3,short_head,Mephisto (1981),Drama|War
36,3505,4.252899,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
36,3008,4.229829,5,short_head,Last Night (1998),Drama|Sci-Fi
37,2427,4.0679445,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
37,3162,4.0887346,2,long_tail,Simpatico (1999),Comedy|Drama
37,2075,4.038057,3,short_head,Mephisto (1981),Drama|War
37,3505,4.0004296,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
37,3008,3.9712346,5,short_head,Last Night (1998),Drama|Sci-Fi
38,2427,4.220416,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
38,3162,4.238673,2,long_tail,Simpatico (1999),Comedy|Drama
38,2075,4.1940274,3,short_head,Mephisto (1981),Drama|War
38,3505,4.160819,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
38,3008,4.1354837,5,short_head,Last Night (1998),Drama|Sci-Fi
39,2427,4.2753444,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
39,3162,4.2925315,2,long_tail,Simpatico (1999),Comedy|Drama
39,2075,4.2504854,3,short_head,Mephisto (1981),Drama|War
39,3505,4.219169,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
39,3008,4.195255,5,short_head,Last Night (1998),Drama|Sci-Fi
40,2427,3.9605143,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
40,3162,3.9869938,2,long_tail,Simpatico (1999),Comedy|Drama
40,2075,3.9221888,3,short_head,Mephisto (1981),Drama|War
40,3505,3.8705654,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
40,3008,3.8312986,5,short_head,Last Night (1998),Drama|Sci-Fi
41,2427,4.2554874,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
41,3162,4.273065,2,long_tail,Simpatico (1999),Comedy|Drama
41,2075,4.2300696,3,short_head,Mephisto (1981),Drama|War
41,3505,4.198062,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
41,1395,4.267759,5,long_tail,Tin Men (1987),Comedy|Drama
42,2427,4.578202,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
42,3162,4.5888968,2,long_tail,Simpatico (1999),Comedy|Drama
42,2075,4.5626698,3,short_head,Mephisto (1981),Drama|War
42,3505,4.542995,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
42,3008,4.527889,5,short_head,Last Night (1998),Drama|Sci-Fi
43,2427,4.199377,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
43,3162,4.218036,2,long_tail,Simpatico (1999),Comedy|Drama
43,2075,4.172416,3,short_head,Mephisto (1981),Drama|War
43,3505,4.1385,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
43,1395,4.2124023,5,long_tail,Tin Men (1987),Comedy|Drama
44,2427,4.333281,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
44,3162,4.349303,2,long_tail,Simpatico (1999),Comedy|Drama
44,2075,4.3100886,3,short_head,Mephisto (1981),Drama|War
44,3505,4.280842,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
44,3008,4.258484,5,short_head,Last Night (1998),Drama|Sci-Fi
45,2427,4.3415747,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
45,3162,4.3574266,2,long_tail,Simpatico (1999),Comedy|Drama
45,2075,4.3186255,3,short_head,Mephisto (1981),Drama|War
45,3505,4.2896805,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
45,3008,4.267551,5,short_head,Last Night (1998),Drama|Sci-Fi
46,2427,3.8928828,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
46,3162,3.9233482,2,long_tail,Simpatico (1999),Comedy|Drama
46,2075,3.8514366,3,short_head,Mephisto (1981),Drama|War
46,1395,3.9133983,4,long_tail,Tin Men (1987),Comedy|Drama
46,3505,3.7963715,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
47,2427,4.351637,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
47,3162,4.3672824,2,long_tail,Simpatico (1999),Comedy|Drama
47,2075,4.3289843,3,short_head,Mephisto (1981),Drama|War
47,3505,4.3004084,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
47,3008,4.2785563,5,short_head,Last Night (1998),Drama|Sci-Fi
48,2427,4.249659,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
48,3162,4.26735,2,long_tail,Simpatico (1999),Comedy|Drama
48,2075,4.224078,3,short_head,Mephisto (1981),Drama|War
48,3505,4.191869,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
48,3008,4.1672835,5,short_head,Last Night (1998),Drama|Sci-Fi
49,2427,3.7667027,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
49,3162,3.799715,2,long_tail,Simpatico (1999),Comedy|Drama
49,2075,3.722097,3,short_head,Mephisto (1981),Drama|War
49,1395,3.7888453,4,long_tail,Tin Men (1987),Comedy|Drama
49,2158,3.7814662,5,long_tail,,
50,2427,4.3055353,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
50,3162,4.3221197,2,long_tail,Simpatico (1999),Comedy|Drama
50,2075,4.281538,3,short_head,Mephisto (1981),Drama|War
50,1395,4.3171144,4,long_tail,Tin Men (1987),Comedy|Drama
50,3505,4.251291,5,short_head,No Way Out (1987),Drama|Mystery|Thriller
51,2427,4.476854,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
51,3162,4.489832,2,long_tail,Simpatico (1999),Comedy|Drama
51,2075,4.4580307,3,short_head,Mephisto (1981),Drama|War
51,3505,4.434232,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
51,3008,4.415993,5,short_head,Last Night (1998),Drama|Sci-Fi
52,2427,4.5490975,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
52,3162,4.5604596,2,long_tail,Simpatico (1999),Comedy|Drama
52,2075,4.5326033,3,short_head,Mephisto (1981),Drama|War
52,3505,4.51172,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
52,3008,4.495695,5,short_head,Last Night (1998),Drama|Sci-Fi
53,2427,3.997047,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
53,3162,4.0210905,2,long_tail,Simpatico (1999),Comedy|Drama
53,2075,3.9628818,3,short_head,Mephisto (1981),Drama|War
53,3505,3.9144645,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
53,3008,3.876928,5,short_head,Last Night (1998),Drama|Sci-Fi
54,2427,3.9606035,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
54,3162,3.9883938,2,long_tail,Simpatico (1999),Comedy|Drama
54,2075,3.9218738,3,short_head,Mephisto (1981),Drama|War
54,3505,3.8695536,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
54,3008,3.830093,5,short_head,Last Night (1998),Drama|Sci-Fi
55,2427,4.2728767,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
55,3162,4.290113,2,long_tail,Simpatico (1999),Comedy|Drama
55,2075,4.2479477,3,short_head,Mephisto (1981),Drama|War
55,3505,4.216546,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
55,3008,4.1925664,5,short_head,Last Night (1998),Drama|Sci-Fi
56,2427,4.1050406,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
56,3162,4.12518,2,long_tail,Simpatico (1999),Comedy|Drama
56,2075,4.076124,3,short_head,Mephisto (1981),Drama|War
56,3505,4.0397367,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
56,1395,4.119138,5,long_tail,Tin Men (1987),Comedy|Drama
57,2427,4.3109536,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
57,3162,4.327429,2,long_tail,Simpatico (1999),Comedy|Drama
57,2075,4.287112,3,short_head,Mephisto (1981),Drama|War
57,3505,4.2570596,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
57,3008,4.2340946,5,short_head,Last Night (1998),Drama|Sci-Fi
58,2427,4.3696256,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
58,3162,4.384898,2,long_tail,Simpatico (1999),Comedy|Drama
58,2075,4.347507,3,short_head,Mephisto (1981),Drama|War
58,3505,4.319596,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
58,1395,4.38029,5,long_tail,Tin Men (1987),Comedy|Drama
59,2427,4.224686,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
59,3162,4.2428617,2,long_tail,Simpatico (1999),Comedy|Drama
59,2075,4.198415,3,short_head,Mephisto (1981),Drama|War
59,3505,4.165351,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
59,3008,4.140124,5,short_head,Last Night (1998),Drama|Sci-Fi
60,2427,4.220444,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
60,3162,4.2387013,2,long_tail,Simpatico (1999),Comedy|Drama
60,2075,4.194057,3,short_head,Mephisto (1981),Drama|War
60,3505,4.1608486,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
60,3008,4.135514,5,short_head,Last Night (1998),Drama|Sci-Fi
61,2427,4.3485184,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
61,3162,4.364228,2,long_tail,Simpatico (1999),Comedy|Drama
61,2075,4.3257737,3,short_head,Mephisto (1981),Drama|War
61,3505,4.2970834,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
61,1395,4.3594875,5,long_tail,Tin Men (1987),Comedy|Drama
62,2427,4.116343,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
62,1395,4.1303306,2,long_tail,Tin Men (1987),Comedy|Drama
62,2075,4.0877113,3,short_head,Mephisto (1981),Drama|War
62,3505,4.0516834,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
62,3008,4.0242343,5,short_head,Last Night (1998),Drama|Sci-Fi
63,2427,4.2513328,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
63,3162,4.2689924,2,long_tail,Simpatico (1999),Comedy|Drama
63,3505,4.1936474,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
63,3008,4.169105,4,short_head,Last Night (1998),Drama|Sci-Fi
63,2081,4.1628633,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
64,2427,4.2048054,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
64,3162,4.223361,2,long_tail,Simpatico (1999),Comedy|Drama
64,2075,4.1779914,3,short_head,Mephisto (1981),Drama|War
64,3505,4.1442566,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
64,3008,4.118527,5,short_head,Last Night (1998),Drama|Sci-Fi
65,2427,4.3222766,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
65,3162,4.3385224,2,long_tail,Simpatico (1999),Comedy|Drama
65,3505,4.269118,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
65,3008,4.24646,4,short_head,Last Night (1998),Drama|Sci-Fi
65,1395,4.3336196,5,long_tail,Tin Men (1987),Comedy|Drama
66,2427,4.190647,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
66,3162,4.2094717,2,long_tail,Simpatico (1999),Comedy|Drama
66,2075,4.163451,3,short_head,Mephisto (1981),Drama|War
66,3505,4.129244,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
66,3008,4.1031604,5,short_head,Last Night (1998),Drama|Sci-Fi
67,2427,4.0546207,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
67,3162,4.0756884,2,long_tail,Simpatico (1999),Comedy|Drama
67,2075,4.0244193,3,short_head,Mephisto (1981),Drama|War
67,3505,3.9860535,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
67,1395,4.0693774,5,long_tail,Tin Men (1987),Comedy|Drama
68,2427,4.39791,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
68,3162,4.4125896,2,long_tail,Simpatico (1999),Comedy|Drama
68,2075,4.376642,3,short_head,Mephisto (1981),Drama|War
68,3505,4.349791,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
68,3008,4.3292413,5,short_head,Last Night (1998),Drama|Sci-Fi
69,2427,4.316946,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
69,3162,4.3332996,2,long_tail,Simpatico (1999),Comedy|Drama
69,2075,4.2932777,3,short_head,Mephisto (1981),Drama|War
69,3008,4.240638,4,short_head,Last Night (1998),Drama|Sci-Fi
69,2081,4.234834,5,short_head,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
70,2427,4.232388,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
70,3162,4.250415,2,long_tail,Simpatico (1999),Comedy|Drama
70,2075,4.206329,3,short_head,Mephisto (1981),Drama|War
70,3505,4.1735263,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
70,3008,4.1484966,5,short_head,Last Night (1998),Drama|Sci-Fi
71,2427,4.289761,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
71,3162,4.3066616,2,long_tail,Simpatico (1999),Comedy|Drama
71,2075,4.2653112,3,short_head,Mephisto (1981),Drama|War
71,3505,4.2345037,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
71,3008,4.210971,5,short_head,Last Night (1998),Drama|Sci-Fi
72,2427,4.222408,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
72,3162,4.2406273,2,long_tail,Simpatico (1999),Comedy|Drama
72,2075,4.196074,3,short_head,Mephisto (1981),Drama|War
72,3505,4.1629324,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
72,1395,4.2351265,5,long_tail,Tin Men (1987),Comedy|Drama
73,2427,4.407715,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
73,3162,4.4221864,2,long_tail,Simpatico (1999),Comedy|Drama
73,3505,4.3602653,3,short_head,No Way Out (1987),Drama|Mystery|Thriller
73,1395,4.41782,4,long_tail,Tin Men (1987),Comedy|Drama
73,3008,4.3399963,5,short_head,Last Night (1998),Drama|Sci-Fi
74,2427,3.949714,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
74,3162,3.977806,2,long_tail,Simpatico (1999),Comedy|Drama
74,2075,3.9106133,3,short_head,Mephisto (1981),Drama|War
74,3505,3.8578935,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
74,3008,3.81815,5,short_head,Last Night (1998),Drama|Sci-Fi
75,2427,3.8981175,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
75,3162,3.9283183,2,long_tail,Simpatico (1999),Comedy|Drama
75,2075,3.856883,3,short_head,Mephisto (1981),Drama|War
75,3505,3.8019938,4,short_head,No Way Out (1987),Drama|Mystery|Thriller
75,3008,3.7609348,5,short_head,Last Night (1998),Drama|Sci-Fi
